name,tree,rep,model,logl,k,AIC,AICc,BIC,rf,treelength
HA,andersen,1,m1,-18273.2019,350,37246.4039,38399.9250,38763.6729,80,7.514385459399988
HA,andersen,1,m5,-22233.9166,349,45165.8332,46307.4220,46678.7671,86,7.09393870949999
HA,andersen,1,m4,-19810.6357,368,40357.2713,41750.0098,41952.5713,84,5.314429383499995
HA,opisthokonta,1,m2,-39130.2153,157,78574.4307,78696.6277,79255.0342,2,24.723950517099993
HA,opisthokonta,1,m3,-41233.2648,157,82780.5296,82902.7266,83461.1331,2,15.437807114399998
HA,opisthokonta,1,m1,-38451.7170,139,77181.4341,77273.2265,77784.0066,2,22.66582991639999
HA,opisthokonta,1,m5,-47767.2473,137,95808.4946,95897.2551,96402.3970,2,24.264119210200004
HA,opisthokonta,1,m4,-42495.0755,139,85268.1510,85359.9434,85870.7235,2,57.031902475900004
HA,opisthokonta,1,GTR20,-41562.7394,345,83815.4787,84910.6163,85311.0724,2,15.417867225100004
HA,opisthokonta,1,poisson,-45129.3030,137,90532.6060,90621.3666,91126.5084,4,14.887154025099996
HA,prum,1,GTR20,-20453.6327,605,42117.2654,775377.2654,44739.9732,94,4.790894413499989
HA,prum,1,poisson,-22450.4978,397,45694.9956,47598.6823,47416.0121,92,4.763646060299994
HA,prum,1,m4,-21172.2533,418,43180.5066,45596.2583,44992.5592,90,10.672211320600004
HA,prum,1,m5,-23623.0996,397,48040.1992,49943.8860,49761.2158,110,6.222354746199991
HA,prum,1,m3,-20656.1650,417,42146.3300,44534.0834,43954.0476,88,4.858309122899991
HA,prum,1,m2,-19941.5699,417,40717.1397,43104.8931,42524.8573,92,6.571041519199992
HA,prum,1,m1,-19546.3021,398,39888.6041,41813.4769,41613.9557,90,5.957158313699989
HA,ruhfel,1,poisson,-66558.5876,689,134495.1753,1085315.1753,137482.0276,124,18.870057776900005
HA,ruhfel,1,GTR20,-61193.8605,897,124181.7211,1735193.7211,128070.2647,144,19.35494017519997
HA,ruhfel,1,m1,-56692.7491,691,114767.4983,1071111.4983,117763.0208,136,31.18104370679999
HA,ruhfel,1,m3,-61241.2060,690,123862.4121,1077442.4121,126853.5995,154,20.090663877199987
HA,ruhfel,1,m2,-57832.3995,709,117082.7990,1123862.7990,120156.3525,128,33.183833195700004
HA,ruhfel,1,m4,-62700.7013,708,126817.4025,1130761.4025,129886.6209,144,20.3303218364
HA,ruhfel,1,m5,-71005.7083,689,143389.4167,1094209.4167,146376.2690,130,26.94957044669999
HA,salichos,1,poisson,-17669.4442,43,35424.8884,35432.1653,35611.2957,0,5.9846135421
HA,salichos,1,GTR20,-16262.1502,251,33026.3003,33431.7619,34114.3990,0,6.2802185002
HA,salichos,1,m4,-16607.1153,62,33338.2307,33353.8235,33607.0041,0,6.615758746200002
HA,salichos,1,m5,-18666.4262,43,37418.8523,37426.1293,37605.2597,2,9.754052049100002
HA,salichos,1,m3,-16402.3003,45,32894.6006,32902.5929,33089.6780,0,15.136926027
HA,salichos,1,m2,-15591.9153,64,31311.8305,31328.5039,31589.2740,0,11.295161034800001
HA,salichos,1,m1,-15404.6399,44,30897.2799,30904.9099,31088.0222,0,9.792933152100003
HA,rayfinned,1,m1,-73298.9128,609,147815.8256,890795.8256,150455.8736,36,38.09195889729996
HA,rayfinned,1,m3,-79275.8637,607,159765.7273,897877.7273,162397.1052,36,25.2036313934
HA,rayfinned,1,m2,-74871.3680,627,150996.7359,938508.7359,153714.8149,42,39.03589506630001
HA,rayfinned,1,GTR20,-79136.6825,815,159903.3649,1489983.3649,163436.4341,38,24.644371138600018
HA,rayfinned,1,poisson,-86899.5182,607,175013.0364,913125.0364,177644.4143,50,24.072079756000033
HA,rayfinned,1,m4,-81172.9452,626,163597.8903,948601.8903,166311.6343,44,25.58065619939999
HA,rayfinned,1,m5,-91990.4034,607,185194.8067,923306.8067,187826.1847,38,34.003939318700006
HA,spiralia,1,m4,-53387.5849,203,107181.1699,107411.2365,108061.1859,12,20.0765211177
HA,spiralia,1,m5,-59987.8712,203,120381.7424,120611.8091,121261.7584,10,28.59999974339999
HA,spiralia,1,m3,-51905.4406,223,104256.8813,104550.7166,105223.5984,6,19.215465254499993
HA,spiralia,1,GTR20,-52148.4463,411,105118.8926,107346.9453,106900.5999,6,19.280456605300003
HA,spiralia,1,m2,-48648.9346,223,97743.8692,98037.7045,98710.5863,10,34.91394452270002
HA,spiralia,1,m1,-47877.0452,205,96164.0905,96400.0122,97052.7766,8,33.305883582899995
HA,spiralia,1,poisson,-57261.4334,203,114928.8669,115158.9335,115808.8829,10,18.54391247419999
HA,dosreis,2,m5,-50844.2468,545,102778.4936,135841.8270,105141.0982,32,16.26657921009999
HA,dosreis,2,poisson,-49054.1150,545,99198.2300,132261.5633,101560.8345,28,11.940710158900002
HA,dosreis,2,m4,-45687.5556,546,92467.1112,127603.8170,94834.0508,30,12.889723278100014
HA,dosreis,2,m2,-42407.0369,565,85944.0737,725524.0737,88393.3794,30,16.790898590100017
HA,dosreis,2,m3,-44279.2555,565,89688.5111,729268.5111,92137.8167,30,12.0892171477
HA,dosreis,2,m1,-41548.2326,547,84190.4652,121659.9652,86561.7399,28,16.608556057299975
HA,dosreis,2,GTR20,-44366.9670,753,90239.9340,1225763.9340,93504.2298,28,12.10380914610001
HA,andersen,2,m4,-20469.2174,373,41684.4348,43152.8769,43301.4100,86,5.811108864399996
HA,andersen,2,m5,-22923.0536,353,46552.1071,47742.2214,48082.3813,102,7.639358649299993
HA,andersen,2,poisson,-21487.7125,353,43681.4250,44871.5393,45211.6992,88,5.195776037199998
HA,andersen,2,m1,-18901.2205,355,38512.4410,39727.6333,40051.3853,92,7.490904152899984
HA,andersen,2,m3,-19865.9947,373,40477.9893,41946.4315,42094.9646,90,8.864626417199988
HA,andersen,2,GTR20,-19842.6145,561,40807.2290,356089.2290,43239.1945,80,5.294117338199999
HA,andersen,2,m2,-19191.8738,373,39129.7476,40598.1897,40746.7228,92,8.849359047199986
HA,opisthokonta,2,poisson,-45066.7610,137,90407.5221,90496.2826,91001.4245,4,14.805299881199998
HA,opisthokonta,2,GTR20,-41533.0051,345,83756.0102,84851.1478,85251.6039,0,15.3588087502
HA,opisthokonta,2,m4,-42679.2475,137,85632.4950,85721.2556,86226.3974,2,16.064942195600004
HA,opisthokonta,2,m5,-47633.0248,137,95540.0495,95628.8101,96133.9519,4,23.919576163000006
HA,opisthokonta,2,m1,-38310.0507,139,76898.1014,76989.8938,77500.6739,0,22.886329659100003
HA,opisthokonta,2,m3,-41361.9272,139,83001.8544,83093.6468,83604.4269,0,46.64405222699999
HA,opisthokonta,2,m2,-38907.7990,157,78129.5979,78251.7950,78810.2015,0,26.277008711899995
HA,prum,2,GTR20,-20792.7566,605,42795.5132,776055.5132,45418.2211,118,4.918627465499996
HA,prum,2,m1,-19939.7675,399,40677.5350,42623.8764,42407.2216,118,5.890977424200002
HA,prum,2,m2,-20257.9588,418,41351.9177,43767.6694,43163.9703,116,6.303835252299994
HA,prum,2,m3,-21024.1084,416,42880.2168,45240.3801,44683.5994,124,4.90585319929999
HA,prum,2,m5,-23898.0855,397,48590.1710,50493.8577,50311.1875,118,5.9326292973999974
HA,prum,2,m4,-21581.2701,418,43998.5402,46414.2919,45810.5928,120,9.286617522099995
HA,prum,2,poisson,-22910.7210,397,46615.4420,48519.1288,48336.4586,120,4.890765783599991
HA,ruhfel,2,m5,-74007.9141,677,149369.8282,1067381.8282,152304.6599,152,29.1106864522
HA,ruhfel,2,m4,-65632.5902,678,132621.1803,1053345.1803,135560.3471,148,54.72079825600002
HA,ruhfel,2,m2,-60241.9346,697,121877.8692,1094889.8692,124899.4020,154,36.2847970242
HA,ruhfel,2,m3,-63848.3235,678,129052.6471,1049776.6471,131991.8138,152,20.815222071400008
HA,ruhfel,2,m1,-59108.8421,679,119575.6843,1043015.6843,122519.1861,151,31.78167364010002
HA,ruhfel,2,GTR20,-63857.8661,885,129485.7321,1697705.7321,133322.2551,154,20.297331195899996
HA,ruhfel,2,poisson,-69484.2605,677,140322.5211,1058334.5211,143257.3528,146,19.761093550700025
HA,salichos,2,m1,-15377.5671,44,30843.1343,30850.7644,31033.8767,2,9.750354088199996
HA,salichos,2,m2,-15581.6134,63,31289.2268,31305.3548,31562.3352,2,11.221604202000002
HA,salichos,2,m3,-16165.2873,63,32456.5746,32472.7026,32729.6830,2,18.481990034099987
HA,salichos,2,GTR20,-16129.5009,251,32761.0019,33166.4634,33849.1005,0,6.215237008999999
HA,salichos,2,m5,-18742.7534,43,37571.5068,37578.7837,37757.9141,0,9.629657683300001
HA,salichos,2,m4,-16815.9545,45,33721.9089,33729.9012,33916.9864,2,22.089665484200005
HA,salichos,2,poisson,-17561.4590,43,35208.9181,35216.1950,35395.3254,2,5.9269148430000005
HA,rayfinned,2,m5,-92400.1560,607,186014.3120,924126.3120,188645.6900,64,34.55349785459999
HA,rayfinned,2,m4,-81373.1310,626,163998.2620,949002.2620,166712.0059,50,25.627743136200007
HA,rayfinned,2,m2,-75041.6791,627,151337.3582,938849.3582,154055.4373,36,39.315525488700004
HA,rayfinned,2,m3,-79747.0343,608,160710.0686,901254.0686,163345.7816,48,25.602482559400013
HA,rayfinned,2,m1,-73576.4710,609,148370.9419,891350.9419,151010.9900,44,38.5152475126
HA,rayfinned,2,poisson,-87134.8963,607,175483.7927,913595.7927,178115.1706,52,24.274141939000003
HA,rayfinned,2,GTR20,-79441.0687,815,160512.1374,1490592.1374,164045.2066,48,24.80500830210001
HA,spiralia,2,poisson,-56808.4071,203,114022.8142,114252.8808,114902.8302,6,18.267191858700002
HA,spiralia,2,GTR20,-51813.0559,411,104448.1119,106676.1645,106229.8192,4,18.980245388199993
HA,spiralia,2,m1,-47774.8546,205,95959.7093,96195.6311,96848.3954,6,29.821118484199996
HA,spiralia,2,m2,-48562.7157,223,97571.4315,97865.2668,98538.1486,6,35.72522152589999
HA,spiralia,2,m3,-51681.6485,204,103771.2970,104004.2775,104655.6480,4,20.322201394799997
HA,spiralia,2,m5,-59987.9736,203,120381.9472,120612.0138,121261.9632,4,26.329853127299984
HA,spiralia,2,m4,-53139.6747,203,106685.3495,106915.4161,107565.3655,4,19.450784089600003
HA,dosreis,3,poisson,-50783.1531,545,102656.3062,135719.6395,105018.9107,48,12.47680634750001
HA,dosreis,3,GTR20,-46028.0283,753,93562.0565,1229086.0565,96826.3524,44,12.631827236900008
HA,dosreis,3,m1,-43124.3213,547,87342.6427,124812.1427,89713.9174,48,17.6766595008
HA,dosreis,3,m3,-46088.0273,565,93306.0545,732886.0545,95755.3602,50,12.646012617000002
HA,dosreis,3,m2,-43992.6142,565,89115.2285,728695.2285,91564.5341,50,18.706748807400015
HA,dosreis,3,m4,-47484.9803,546,96061.9605,131198.6664,98428.9001,52,20.027299232899974
HA,dosreis,3,m5,-53350.2610,545,107790.5221,140853.8554,110153.1266,52,16.44460404150003
HA,andersen,3,poisson,-22144.8965,349,44987.7929,46129.3817,46500.7268,80,5.3765853529999985
HA,andersen,3,m2,-19550.3760,370,39840.7520,41263.2391,41444.7221,84,7.3157795799999965
HA,andersen,3,m3,-20315.1241,369,41368.2482,42775.7739,42967.8832,82,5.786322010999999
HA,andersen,3,GTR20,-20187.0844,557,41488.1688,145090.1688,43902.7941,84,5.538572483899999
HA,andersen,3,m1,-19221.6471,350,39143.2941,40296.8153,40660.5631,80,7.227972775099997
HA,andersen,3,m5,-23370.1732,349,47438.3464,48579.9352,48951.2803,86,7.547490218899987
HA,andersen,3,m4,-20754.8650,368,42245.7301,43638.4686,43841.0301,82,5.6561933482999995
HA,opisthokonta,3,m2,-38917.2422,139,78112.4843,78204.2768,78715.0569,0,27.427684244499996
HA,opisthokonta,3,m3,-41311.3624,138,82898.7249,82988.9931,83496.9624,6,15.581049917899994
HA,opisthokonta,3,poisson,-45110.8441,137,90495.6882,90584.4487,91089.5906,4,14.865764859700002
HA,opisthokonta,3,m1,-38287.3435,139,76852.6869,76944.4794,77455.2595,0,25.36935436850001
HA,opisthokonta,3,m5,-48247.8273,137,96769.6547,96858.4152,97363.5571,8,23.75263469660001
HA,opisthokonta,3,m4,-42456.7592,156,85225.5184,85345.8722,85901.7868,4,16.406721210300002
HA,opisthokonta,3,GTR20,-41373.5914,345,83437.1828,84532.3204,84932.7765,4,15.394657513599999
HA,prum,3,poisson,-22297.4606,397,45388.9211,47292.6078,47109.9376,86,4.7236027839000005
HA,prum,3,m4,-21310.4885,417,43454.9770,45842.7304,45262.6946,86,4.910791369399998
HA,prum,3,m5,-23745.1858,397,48284.3717,50188.0584,50005.3882,90,6.4083179083999955
HA,prum,3,m3,-20651.3937,417,42136.7874,44524.5408,43944.5050,88,4.863881905500001
HA,prum,3,m2,-20018.7835,417,40871.5670,43259.3204,42679.2846,88,6.5055082956
HA,prum,3,m1,-19589.2953,399,39976.5905,41922.9320,41706.2772,84,5.735185227099988
HA,prum,3,GTR20,-20445.9307,605,42101.8614,775361.8614,44724.5692,84,4.742663970499998
HA,ruhfel,3,GTR20,-63082.2681,897,127958.5363,1738970.5363,131847.0800,136,19.952721971800013
HA,ruhfel,3,m1,-58435.1614,691,118252.3229,1074596.3229,121247.8453,138,30.82088551790001
HA,ruhfel,3,poisson,-68743.9718,689,138865.9436,1089685.9436,141852.7960,162,19.53723749970002
HA,ruhfel,3,m3,-63112.1386,690,127604.2772,1081184.2772,130595.4646,134,20.39213705559999
HA,ruhfel,3,m2,-59485.3409,709,120388.6817,1127168.6817,123462.2352,134,33.312224817599976
HA,ruhfel,3,m4,-64562.8916,708,130541.7832,1134485.7832,133611.0016,140,20.817284833399995
HA,ruhfel,3,m5,-73006.6442,689,147391.2884,1098211.2884,150378.1408,158,27.49763717499999
HA,salichos,3,GTR20,-16462.8470,251,33427.6940,33833.1556,34515.7927,0,6.381598555300002
HA,salichos,3,m4,-16927.4411,62,33978.8823,33994.4751,34247.6556,0,7.019643026899997
HA,salichos,3,m5,-19067.2691,43,38220.5383,38227.8152,38406.9456,2,10.558625255
HA,salichos,3,poisson,-17798.7192,43,35683.4384,35690.7153,35869.8457,0,6.0944814454
HA,salichos,3,m3,-16544.9321,64,33217.8643,33234.5376,33495.3077,0,20.4473020674
HA,salichos,3,m2,-15885.0100,44,31858.0201,31865.6501,32048.7625,0,11.295451879100002
HA,salichos,3,m1,-15652.9367,44,31393.8734,31401.5035,31584.6158,0,10.427978919000001
HA,rayfinned,3,poisson,-87595.3916,607,176404.7832,914516.7832,179036.1612,46,24.37461343490002
HA,rayfinned,3,GTR20,-80036.1933,815,161702.3865,1491782.3865,165235.4558,44,24.838096086900013
HA,rayfinned,3,m1,-74042.8921,609,149303.7843,892283.7843,151943.8323,40,35.24937760369999
HA,rayfinned,3,m3,-80204.4682,607,161622.9364,899734.9364,164254.3144,46,24.398694527000018
HA,rayfinned,3,m2,-75604.5720,627,152463.1440,939975.1440,155181.2231,38,38.919047866999996
HA,rayfinned,3,m4,-82127.5026,626,165507.0052,950511.0052,168220.7492,50,25.841886400900023
HA,rayfinned,3,m5,-92822.0921,607,186858.1841,924970.1841,189489.5620,48,31.85377781410004
HA,spiralia,3,m4,-52545.6208,203,105497.2416,105727.3083,106377.2576,4,19.184105324900013
HA,spiralia,3,m5,-59578.4461,203,119562.8923,119792.9589,120442.9083,16,26.857012473600005
HA,spiralia,3,m3,-51171.8581,204,102751.7161,102984.6966,103636.0672,6,19.792976294499997
HA,spiralia,3,m2,-47998.9287,223,96443.8573,96737.6926,97410.5744,6,37.777120746299985
HA,spiralia,3,m1,-47184.8857,205,94779.7713,95015.6931,95668.4575,6,32.81407106530001
HA,spiralia,3,poisson,-55713.6853,203,111833.3705,112063.4372,112713.3866,6,17.829815641599993
HA,spiralia,3,GTR20,-51127.0414,411,103076.0828,105304.1355,104857.7901,6,18.387415521300017
HA,dosreis,4,poisson,-51035.7465,545,103161.4930,136224.8264,105524.0976,42,12.55680105780001
HA,dosreis,4,m5,-54542.7459,545,110175.4917,143238.8251,112538.0963,42,16.87362308740001
HA,dosreis,4,m4,-48030.3569,546,97152.7139,132289.4197,99519.6535,40,20.556723242799983
HA,dosreis,4,m2,-44503.3448,565,90136.6897,729716.6897,92585.9953,36,18.51372634129999
HA,dosreis,4,m3,-46726.8563,547,94547.7127,132017.2127,96918.9873,36,26.767688603500016
HA,dosreis,4,m1,-43593.1259,547,88280.2517,125749.7517,90651.5264,34,16.913519246600003
HA,dosreis,4,GTR20,-46627.1754,753,94760.3509,1230284.3509,98024.6467,36,12.688268039100015
HA,andersen,4,GTR20,-20145.4214,561,41412.8428,356694.8428,43844.8082,92,5.522242412299997
HA,andersen,4,poisson,-22090.8931,353,44887.7861,46077.9004,46418.0603,88,5.3903492752
HA,andersen,4,m4,-20686.7709,373,42119.5418,43587.9839,43736.5170,84,6.011273027199997
HA,andersen,4,m5,-23114.9639,353,46935.9278,48126.0421,48466.2020,86,7.767791155699988
HA,andersen,4,m1,-19217.8532,355,39145.7063,40360.8986,40684.6506,88,7.7806653934999925
HA,andersen,4,m3,-20302.2323,353,41310.4647,42500.5790,42840.7388,92,5.596238763099995
HA,andersen,4,m2,-19559.1135,373,39864.2270,41332.6691,41481.2022,84,8.704095392099983
HA,opisthokonta,4,poisson,-44853.3958,137,89980.7916,90069.5521,90574.6940,2,14.7248725956
HA,opisthokonta,4,GTR20,-41234.0677,345,83158.1353,84253.2729,84653.7290,2,15.256556032900004
HA,opisthokonta,4,m4,-42313.3993,137,84900.7986,84989.5592,85494.7010,0,15.619436910500003
HA,opisthokonta,4,m5,-47435.8239,137,95145.6478,95234.4084,95739.5502,0,22.551873084900013
HA,opisthokonta,4,m1,-38123.5165,139,76525.0329,76616.8254,77127.6055,0,24.42777296229999
HA,opisthokonta,4,m3,-40965.8713,157,82245.7426,82367.9397,82926.3461,2,15.197592233400005
HA,opisthokonta,4,m2,-38824.7357,157,77963.4715,78085.6685,78644.0750,0,28.279078438699994
HA,prum,4,poisson,-22991.5013,397,46777.0026,48680.6894,48498.0192,110,4.883765015299992
HA,prum,4,GTR20,-20820.7136,605,42851.4273,776111.4273,45474.1351,94,4.914673931799993
HA,prum,4,m1,-19968.4670,399,40734.9340,42681.2755,42464.6207,104,5.753652804800001
HA,prum,4,m2,-20322.6961,417,41479.3923,43867.1457,43287.1099,104,6.3730705490999835
HA,prum,4,m3,-21085.8706,397,42965.7411,44869.4278,44686.7576,102,4.8329493726999955
HA,prum,4,m5,-23829.6432,397,48453.2863,50356.9731,50174.3029,106,6.1421858884999905
HA,prum,4,m4,-21549.9820,416,43931.9639,46292.1272,45735.3465,104,5.029570637899994
HA,ruhfel,4,m5,-69541.4828,685,140452.9656,1080272.9656,143422.4777,144,26.95008804339999
HA,ruhfel,4,m4,-61582.4324,704,124572.8647,1117212.8647,127624.7429,144,19.864579798900003
HA,ruhfel,4,m2,-56820.6946,705,115051.3892,1110511.3892,118107.6025,150,30.0506602772
HA,ruhfel,4,m3,-60073.7140,686,121519.4280,1064083.4280,124493.2752,146,20.076833374800017
HA,ruhfel,4,m1,-55699.3556,687,112772.7112,1058084.7112,115750.8934,148,30.535778098700018
HA,ruhfel,4,GTR20,-59991.4398,893,121768.8797,1718452.8797,125640.0831,142,19.04868468969999
HA,ruhfel,4,poisson,-65841.9828,685,133053.9657,1072873.9657,136023.4779,162,18.616390363700013
HA,salichos,4,GTR20,-16237.7544,251,32977.5088,33382.9704,34065.6074,4,6.254231496700003
HA,salichos,4,m1,-15424.5120,44,30937.0240,30944.6541,31127.7664,0,9.318257221100001
HA,salichos,4,m2,-15599.3193,64,31326.6386,31343.3119,31604.0820,0,10.4276390341
HA,salichos,4,m3,-16251.2225,63,32628.4449,32644.5729,32901.5534,0,13.183024317300003
HA,salichos,4,m5,-18598.5538,43,37283.1076,37290.3845,37469.5150,0,10.1322846023
HA,salichos,4,m4,-16722.0882,43,33530.1765,33537.4534,33716.5838,4,6.521507616199999
HA,salichos,4,poisson,-17646.4368,43,35378.8736,35386.1506,35565.2810,4,5.968342693599998
HA,rayfinned,4,poisson,-88377.4436,607,177968.8873,916080.8873,180600.2652,50,24.736927017200014
HA,rayfinned,4,GTR20,-80564.3405,815,162758.6809,1492838.6809,166291.7501,50,25.247616221199987
HA,rayfinned,4,m5,-93526.5538,607,188267.1076,926379.1076,190898.4855,62,34.37847945399998
HA,rayfinned,4,m4,-82978.2535,609,167174.5070,910154.5070,169814.5551,48,88.10870280049996
HA,rayfinned,4,m2,-76068.7920,627,153391.5840,940903.5840,156109.6630,38,41.30830068720002
HA,rayfinned,4,m3,-80867.8500,608,162951.7001,903495.7001,165587.4130,44,25.709670527900002
HA,rayfinned,4,m1,-74447.8504,609,150113.7009,893093.7009,152753.7489,38,40.25577131100001
HA,spiralia,4,m1,-48017.5115,205,96445.0230,96680.9448,97333.7091,6,32.151860030000016
HA,spiralia,4,m2,-48879.3883,223,98204.7765,98498.6118,99171.4936,8,36.22930217919997
HA,spiralia,4,m3,-51958.2849,205,104326.5697,104562.4915,105215.2559,8,50.71573644849999
HA,spiralia,4,poisson,-56939.5765,203,114285.1530,114515.2197,115165.1690,8,18.40226093560001
HA,spiralia,4,m5,-60787.6086,203,121981.2172,122211.2839,122861.2332,4,27.182162262999995
HA,spiralia,4,m4,-53536.5959,203,107479.1918,107709.2584,108359.2078,6,19.188579533299986
HA,spiralia,4,GTR20,-52225.4009,411,105272.8017,107500.8544,107054.5090,4,19.009966026900006
HA,dosreis,5,poisson,-49945.9256,545,100981.8513,134045.1846,103344.4558,46,12.217340987200027
HA,dosreis,5,GTR20,-45460.6475,753,92427.2950,1227951.2950,95691.5909,36,12.360335272000002
HA,dosreis,5,m1,-42683.5196,547,86461.0392,123930.5392,88832.3139,32,17.585293988600014
HA,dosreis,5,m3,-45691.4844,546,92474.9688,127611.6747,94841.9084,40,12.361673665700021
HA,dosreis,5,m2,-43759.1430,565,88648.2859,728228.2859,91097.5916,32,17.606341829200012
HA,dosreis,5,m4,-47078.6936,547,95251.3872,132720.8872,97622.6619,28,43.494501969700075
HA,dosreis,5,m5,-52950.4918,545,106990.9835,140054.3168,109353.5881,32,17.030268255700022
HA,andersen,5,poisson,-21689.5982,351,44081.1963,45246.7812,45602.8004,92,5.250256269799998
HA,andersen,5,m2,-19311.6939,371,39365.3879,40803.0129,40973.6930,94,8.144502074999988
HA,andersen,5,m3,-20070.1708,370,40880.3417,42302.8287,42484.3118,96,5.3804954259
HA,andersen,5,m1,-18942.8685,353,38591.7370,39781.8513,40122.0112,96,7.148290922299996
HA,andersen,5,m5,-23156.2956,351,47014.5911,48180.1760,48536.1952,92,7.12399275499999
HA,andersen,5,m4,-20559.0960,370,41858.1919,43280.6789,43462.1620,88,5.565981515499995
HA,andersen,5,GTR20,-19892.2732,559,40902.5464,197422.5464,43325.8417,96,5.350983889999997
HA,opisthokonta,5,poisson,-45918.0941,137,92110.1882,92198.9487,92704.0906,2,15.176748131800009
HA,opisthokonta,5,m2,-39651.0213,157,79616.0427,79738.2397,80296.6462,0,32.74659712070001
HA,opisthokonta,5,m3,-42111.7017,139,84501.4035,84593.1959,85103.9760,0,34.517984613500005
HA,opisthokonta,5,m1,-38973.6542,139,78225.3084,78317.1009,78827.8810,0,27.12931649820001
HA,opisthokonta,5,m5,-48631.9476,137,97537.8953,97626.6558,98131.7977,2,22.866585618600002
HA,opisthokonta,5,m4,-43244.7100,137,86763.4201,86852.1806,87357.3225,2,16.001078911699995
HA,opisthokonta,5,GTR20,-42121.7774,345,84933.5548,86028.6924,86429.1485,0,15.752849792900001
HA,prum,5,poisson,-22399.7336,397,45593.4672,47497.1539,47314.4837,122,4.7533676505999995
HA,prum,5,m4,-21195.7917,417,43225.5834,45613.3369,45033.3011,122,8.7474432585
HA,prum,5,m5,-23845.8345,397,48485.6690,50389.3558,50206.6856,120,6.3900477544
HA,prum,5,m3,-20636.6164,417,42107.2329,44494.9863,43914.9505,120,7.690001807299993
HA,prum,5,m2,-19869.9023,417,40573.8047,42961.5581,42381.5223,116,6.542794672599995
HA,prum,5,m1,-19517.2829,399,39832.5658,41778.9073,41562.2525,122,6.119905366799988
HA,prum,5,GTR20,-20514.1980,605,42238.3960,775498.3960,44861.1038,126,4.7744292286
HA,ruhfel,5,GTR20,-62338.9224,895,126467.8447,1730307.8447,130347.7183,116,19.771121802399975
HA,ruhfel,5,m1,-57934.7210,689,117247.4421,1068067.4421,120234.2945,112,29.325716218300023
HA,ruhfel,5,m3,-62521.0915,687,126416.1830,1071728.1830,129394.3653,122,19.625880205399994
HA,ruhfel,5,m2,-59133.0132,707,119680.0265,1120792.0265,122744.9098,118,33.58330236040001
HA,ruhfel,5,m4,-64024.7309,689,129427.4618,1080247.4618,132414.3142,122,54.295148044000044
HA,ruhfel,5,m5,-72502.7041,687,146379.4083,1091691.4083,149357.5905,118,26.3411556572
HA,ruhfel,5,poisson,-67879.4051,687,137132.8102,1082444.8102,140110.9924,116,19.214553612000014
HA,salichos,5,m4,-16733.4295,62,33590.8590,33606.4518,33859.6324,0,6.653552738099999
HA,salichos,5,m5,-18773.9679,43,37633.9358,37641.2127,37820.3432,0,9.421651381499998
HA,salichos,5,m3,-16329.0469,63,32784.0939,32800.2219,33057.2023,0,7.025587829699999
HA,salichos,5,m2,-15682.2410,63,31490.4820,31506.6100,31763.5904,0,11.847248225
HA,salichos,5,m1,-15451.1254,44,30990.2508,30997.8809,31180.9932,0,9.702817157
HA,salichos,5,poisson,-17591.7985,43,35269.5970,35276.8740,35456.0044,4,5.934744991799999
HA,salichos,5,GTR20,-16232.5003,251,32967.0007,33372.4622,34055.0993,4,6.236960258299999
HA,rayfinned,5,m1,-73856.7575,609,148931.5151,891911.5151,151571.5631,44,38.1231307766
HA,rayfinned,5,m3,-79908.1951,627,161070.3901,948582.3901,163788.4691,50,25.36961634120004
HA,rayfinned,5,m2,-75388.4993,627,152030.9987,939542.9987,154749.0777,50,41.99343556339999
HA,rayfinned,5,m4,-82018.6346,626,165289.2693,950293.2693,168003.0132,52,25.93165714439999
HA,rayfinned,5,m5,-92635.4133,607,186484.8267,924596.8267,189116.2046,50,35.4248222939
HA,rayfinned,5,GTR20,-79923.9753,815,161477.9506,1491557.9506,165011.0198,48,24.847731970700014
HA,rayfinned,5,poisson,-87441.8940,607,176097.7881,914209.7881,178729.1660,54,24.364125530600024
HA,spiralia,5,poisson,-57067.4084,203,114540.8169,114770.8835,115420.8329,6,18.4020321021
HA,spiralia,5,GTR20,-52124.1806,411,105070.3612,107298.4139,106852.0685,8,19.11151114610001
HA,spiralia,5,m4,-53463.4274,222,107370.8548,107661.2125,108333.2368,8,20.1914877329
HA,spiralia,5,m5,-61019.3711,203,122444.7422,122674.8089,123324.7582,6,27.013750472899996
HA,spiralia,5,m3,-52200.8686,204,104809.7372,105042.7177,105694.0883,8,20.333865600000003
HA,spiralia,5,m2,-49066.4969,223,98578.9938,98872.8291,99545.7109,4,30.626294154699984
HA,spiralia,5,m1,-48223.2662,205,96856.5325,97092.4543,97745.2186,2,29.641010695199988
HA,dosreis,6,GTR20,-44045.2885,753,89596.5769,1225120.5769,92860.8728,30,11.736754394100013
HA,dosreis,6,poisson,-48003.9300,545,97097.8601,130161.1934,99460.4646,38,11.637775425400028
HA,dosreis,6,m5,-51360.6590,545,103811.3180,136874.6514,106173.9226,30,15.559131682900004
HA,dosreis,6,m4,-45599.3762,547,92292.7524,129762.2524,94664.0271,32,19.026508158600006
HA,dosreis,6,m2,-42289.8884,565,85709.7769,725289.7769,88159.0825,30,17.827721156600035
HA,dosreis,6,m3,-44215.1288,545,89520.2577,122583.5910,91882.8623,32,11.978322612400005
HA,dosreis,6,m1,-41408.5677,547,83911.1354,121380.6354,86282.4101,30,16.4625264163
