name,tree,repl,model,modelq
HA,rtree100_bl1.5_rep1,3,VT+F+G4,1
HA,rtree100_bl1.5_rep1,3,cpREV+G4,2
HA,rtree100_bl1.5_rep1,3,rtREV+G4,3
HA,rtree100_bl1.5_rep1,3,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,3,mtART,5
HA,rtree100_bl1.5_rep1,4,VT+F+G4,1
HA,rtree100_bl1.5_rep1,4,Blosum62+F,2
HA,rtree100_bl1.5_rep1,4,Dayhoff+G4,3
HA,rtree100_bl1.5_rep1,4,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,4,mtART,5
HA,rtree100_bl1.5_rep1,5,VT+F+G4,1
HA,rtree100_bl1.5_rep1,5,Blosum62+F,2
HA,rtree100_bl1.5_rep1,5,LG+F,3
HA,rtree100_bl1.5_rep1,5,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,5,mtART,5
HA,rtree100_bl1.5_rep1,6,VT+F+G4,1
HA,rtree100_bl1.5_rep1,6,cpREV+G4,2
HA,rtree100_bl1.5_rep1,6,DCMut+G4,3
HA,rtree100_bl1.5_rep1,6,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,6,mtART,5
HA,rtree100_bl1.5_rep1,7,VT+F+G4,1
HA,rtree100_bl1.5_rep1,7,Blosum62+F,2
HA,rtree100_bl1.5_rep1,7,LG+F,3
HA,rtree100_bl1.5_rep1,7,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,7,mtART,5
HA,rtree100_bl1.5_rep1,8,VT+F+G4,1
HA,rtree100_bl1.5_rep1,8,Blosum62+F,2
HA,rtree100_bl1.5_rep1,8,DCMut+F,3
HA,rtree100_bl1.5_rep1,8,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,8,mtART,5
HA,rtree100_bl1.5_rep1,9,VT+F+G4,1
HA,rtree100_bl1.5_rep1,9,Blosum62+F,2
HA,rtree100_bl1.5_rep1,9,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,9,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,9,mtART,5
HA,rtree100_bl1.5_rep1,10,VT+F+G4,1
HA,rtree100_bl1.5_rep1,10,Blosum62+F,2
HA,rtree100_bl1.5_rep1,10,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,10,FLU,4
HA,rtree100_bl1.5_rep1,10,mtART,5
HA,rtree100_bl1.5_rep1,11,VT+F+G4,1
HA,rtree100_bl1.5_rep1,11,PMB,2
HA,rtree100_bl1.5_rep1,11,rtREV+G4,3
HA,rtree100_bl1.5_rep1,11,FLU,4
HA,rtree100_bl1.5_rep1,11,mtART,5
HA,rtree100_bl1.5_rep1,12,VT+F+G4,1
HA,rtree100_bl1.5_rep1,12,cpREV+G4,2
HA,rtree100_bl1.5_rep1,12,Dayhoff+G4,3
HA,rtree100_bl1.5_rep1,12,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,12,mtART,5
HA,rtree100_bl1.5_rep1,13,VT+F+G4,1
HA,rtree100_bl1.5_rep1,13,Blosum62+F,2
HA,rtree100_bl1.5_rep1,13,DCMut+F,3
HA,rtree100_bl1.5_rep1,13,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,13,mtART,5
HA,rtree100_bl1.5_rep1,14,VT+F+G4,1
HA,rtree100_bl1.5_rep1,14,Blosum62+F,2
HA,rtree100_bl1.5_rep1,14,DCMut+F,3
HA,rtree100_bl1.5_rep1,14,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,14,mtART,5
HA,rtree100_bl1.5_rep1,15,VT+F+G4,1
HA,rtree100_bl1.5_rep1,15,PMB,2
HA,rtree100_bl1.5_rep1,15,DCMut+F,3
HA,rtree100_bl1.5_rep1,15,FLU,4
HA,rtree100_bl1.5_rep1,15,mtART,5
HA,rtree100_bl1.5_rep1,16,VT+F+G4,1
HA,rtree100_bl1.5_rep1,16,Blosum62+F,2
HA,rtree100_bl1.5_rep1,16,Dayhoff+F,3
HA,rtree100_bl1.5_rep1,16,mtART+F+G4,4
HA,rtree100_bl1.5_rep1,16,mtART,5
HA,rtree100_bl1.5_rep1,17,VT+F+G4,1
HA,rtree100_bl1.5_rep1,17,Blosum62+F,2
