type,name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
rtree,Gal4,1.5,17,q1,inferredtree,-11442.0069,217,23318.0137,117930.0137,23786.4913,70,53.18360470249999
rtree,Gal4,1.5,17,q4,optimizedtruetree,-12440.6223,216,25313.2445,119057.2445,25779.5633,0,60.67140559889999
rtree,Gal4,1.5,17,q5,inferredtree,-13564.5090,197,27523.0180,105535.0180,27948.3180,90,85.44186188489996
rtree,Gal4,1.5,17,q4,inferredtree,-12368.5819,216,25169.1638,118913.1638,25635.4826,86,59.714974214000016
rtree,Gal4,1.5,17,q5,optimizedtruetree,-13649.9762,197,27693.9524,105705.9524,28119.2523,0,86.94720481659998
rtree,Gal4,1.5,17,q1,optimizedtruetree,-11538.6104,217,23511.2207,118123.2207,23979.6984,0,118.33069420810011
rtree,Gal4,1.5,17,pogofit,inferredtree,-10984.3848,198,22364.7695,101168.7695,22792.2284,68,48.03575261830002
rtree,Gal4,1.5,17,pogofit,optimizedtruetree,-11077.8905,198,22551.7810,101355.7810,22979.2399,0,114.87824107040004
rtree,Gal4,1.5,17,hbstyle,optimizedtruetree,-11568.9654,217,23571.9307,118183.9307,24040.4083,0,137.24151879830006
rtree,Gal4,3,17,poisson,optimizedtruetree,-14012.8122,197,28419.6244,106431.6244,28844.9243,0,60.824999292099996
rtree,Gal4,3,17,pogofit,inferredtree,-12574.1528,198,25544.3056,104348.3056,25971.7644,130,76.57844991179998
rtree,Gal4,3,17,q1,optimizedtruetree,-13146.6036,217,26727.2072,121339.2072,27195.6848,0,135.84339753500007
rtree,Gal4,3,17,q5,optimizedtruetree,-15684.4654,197,31762.9308,109774.9308,32188.2308,0,123.03113178369998
rtree,Gal4,3,17,q3,inferredtree,-13722.0905,198,27840.1811,106644.1811,28267.6399,156,206.7694304422001
rtree,Gal4,3,17,q2,inferredtree,-13492.6272,216,27417.2544,121161.2544,27883.5732,152,64.84230904120004
rtree,Gal4,3,17,q4,optimizedtruetree,-14286.4470,197,28966.8940,106978.8940,29392.1940,0,84.00281445380004
rtree,Gal4,3,17,q1,inferredtree,-12998.9328,217,26431.8655,121043.8655,26900.3431,146,68.2079960459
rtree,Gal4,3,17,q4,inferredtree,-14115.3060,197,28624.6121,106636.6121,29049.9120,140,80.12906601500003
rtree,Gal4,3,17,q5,inferredtree,-15431.6468,197,31257.2936,109269.2936,31682.5936,156,116.81319762630004
rtree,Gal4,3,17,q2,optimizedtruetree,-13624.7750,216,27681.5499,121425.5499,28147.8687,0,67.77310113230001
rtree,Gal4,3,17,hbstyle,optimizedtruetree,-13497.8518,217,27429.7036,122041.7036,27898.1812,0,157.77969971510004
rtree,Gal4,3,17,poisson,inferredtree,-13770.8745,197,27935.7490,105947.7490,28361.0490,164,56.64885095459999
rtree,Gal4,3,17,pogofit,optimizedtruetree,-12715.7158,198,25827.4315,104631.4315,26254.8904,0,156.11887175019993
rtree,Gal4,3,17,hbstyle,inferredtree,-13376.9316,217,27187.8633,121799.8633,27656.3409,112,81.45701911679994
rtree,Gal4,3,17,q3,optimizedtruetree,-13877.8108,198,28151.6216,106955.6216,28579.0804,0,197.23151650860007
rtree,Gal4,0.3,18,poisson,inferredtree,-6172.2797,197,12738.5593,90750.5593,13163.8593,32,16.057026885200003
rtree,Gal4,0.3,18,q2,optimizedtruetree,-5841.7293,198,12079.4587,90883.4587,12506.9175,0,37.36672871819997
rtree,Gal4,0.3,18,q4,inferredtree,-5981.5205,216,12395.0409,106139.0409,12861.3597,26,16.947365743400002
rtree,Gal4,0.3,18,q5,inferredtree,-6583.7353,197,13561.4706,91573.4706,13986.7705,42,23.86931025289999
rtree,Gal4,0.3,18,q3,optimizedtruetree,-5938.0902,199,12274.1803,91874.1803,12703.7981,0,21.8745134353
rtree,Gal4,0.3,18,hbstyle,inferredtree,-5445.3872,217,11324.7744,105936.7744,11793.2520,10,15.30380674849999
rtree,Gal4,0.3,18,q3,inferredtree,-5900.4732,199,12198.9465,91798.9465,12628.5642,40,22.058690210799988
rtree,Gal4,0.3,18,q2,inferredtree,-5797.1380,198,11990.2760,90794.2760,12417.7349,28,14.451508653900008
rtree,Gal4,0.3,18,q1,inferredtree,-5563.7040,199,11525.4080,91125.4080,11955.0257,24,17.2149261303
rtree,Gal4,0.3,18,poisson,optimizedtruetree,-6208.7112,197,12811.4223,90823.4223,13236.7223,0,16.257034112099998
rtree,Gal4,0.3,18,q1,optimizedtruetree,-5585.6521,199,11569.3042,91169.3042,11998.9219,0,17.522745502500005
rtree,Gal4,0.3,18,pogofit,inferredtree,-5201.2384,198,10798.4768,89602.4768,11225.9357,16,13.443716031200003
rtree,Gal4,0.3,18,q5,optimizedtruetree,-6642.8647,197,13679.7293,91691.7293,14105.0293,0,23.829852056
rtree,Gal4,0.3,18,hbstyle,optimizedtruetree,-5476.4076,217,11386.8152,105998.8152,11855.2929,0,35.18055644150001
rtree,Gal4,0.3,18,q4,optimizedtruetree,-6013.2638,216,12458.5277,106202.5277,12924.8464,0,17.194371302
rtree,Gal4,0.3,18,pogofit,optimizedtruetree,-5230.7347,198,10857.4694,89661.4694,11284.9282,0,30.93615623889999
rtree,Gal4,1.5,18,pogofit,inferredtree,-11005.1791,198,22406.3582,101210.3582,22833.8170,56,55.85976289870002
rtree,Gal4,1.5,18,q1,optimizedtruetree,-11554.7739,217,23543.5478,118155.5478,24012.0254,0,51.35907108409997
rtree,Gal4,1.5,18,q5,optimizedtruetree,-13860.2768,197,28114.5535,106126.5535,28539.8535,0,86.82899338130002
rtree,Gal4,1.5,18,poisson,optimizedtruetree,-12426.5304,197,25247.0607,103259.0607,25672.3607,0,47.23132737230001
rtree,Gal4,1.5,18,q4,optimizedtruetree,-12568.9681,216,25569.9362,119313.9362,26036.2550,0,57.14716982339999
rtree,Gal4,1.5,18,q5,inferredtree,-13691.5609,197,27777.1217,105789.1217,28202.4217,100,85.56569144870002
rtree,Gal4,1.5,18,q4,inferredtree,-12461.2679,216,25354.5359,119098.5359,25820.8546,92,56.41204478620001
rtree,Gal4,1.5,18,poisson,inferredtree,-12277.9840,197,24949.9681,102961.9681,25375.2680,110,45.76471549340001
rtree,Gal4,1.5,18,q1,inferredtree,-11469.9972,217,23373.9944,117985.9944,23842.4721,88,50.47248668339998
rtree,Gal4,1.5,18,q2,optimizedtruetree,-11823.2324,217,24080.4648,118692.4648,24548.9424,0,72.09064278140002
rtree,Gal4,1.5,18,q2,inferredtree,-11724.4327,217,23882.8655,118494.8655,24351.3431,90,74.35052706900005
rtree,Gal4,1.5,18,q3,inferredtree,-12145.0013,198,24686.0026,103490.0026,25113.4615,84,158.88985136420004
rtree,Gal4,1.5,18,pogofit,optimizedtruetree,-11089.8336,198,22575.6672,101379.6672,23003.1260,0,119.82752310540002
rtree,Gal4,1.5,18,hbstyle,inferredtree,-11472.0356,217,23378.0713,117990.0713,23846.5489,78,57.6113400343
rtree,Gal4,1.5,18,q3,optimizedtruetree,-12260.8271,198,24917.6541,103721.6541,25345.1130,0,161.5934590853999
rtree,Gal4,1.5,18,hbstyle,optimizedtruetree,-11537.1059,217,23508.2119,118120.2119,23976.6895,0,63.16809634049997
rtree,Gal4,3,18,q3,optimizedtruetree,-13820.1286,216,28072.2571,121816.2571,28538.5759,0,72.20911607109998
rtree,Gal4,3,18,hbstyle,inferredtree,-13323.8610,217,27081.7221,121693.7221,27550.1997,96,90.5062571979
rtree,Gal4,3,18,poisson,optimizedtruetree,-14071.3900,197,28536.7800,106548.7800,28962.0800,0,60.42638085199999
rtree,Gal4,3,18,q4,inferredtree,-14025.4883,197,28444.9765,106456.9765,28870.2765,116,68.2034423759
rtree,Gal4,3,18,q2,optimizedtruetree,-13417.0530,217,27268.1061,121880.1061,27736.5837,0,108.58458949759998
rtree,Gal4,3,18,q5,inferredtree,-15108.7025,197,30611.4049,108623.4049,31036.7049,144,129.8418394206
rtree,Gal4,3,18,poisson,inferredtree,-13822.5695,197,28039.1391,106051.1391,28464.4390,156,57.12261058819999
rtree,Gal4,3,18,q1,inferredtree,-13038.5917,198,26473.1834,105277.1834,26900.6422,114,93.4560694268
rtree,Gal4,3,18,q3,inferredtree,-13669.2310,216,27770.4620,121514.4620,28236.7808,124,69.34024500890004
rtree,Gal4,3,18,q2,inferredtree,-13254.9204,217,26943.8408,121555.8408,27412.3184,122,104.73765896339998
rtree,Gal4,3,18,hbstyle,optimizedtruetree,-13451.6115,217,27337.2230,121949.2230,27805.7006,0,96.0527768091001
rtree,Gal4,3,18,q4,optimizedtruetree,-14207.3875,197,28808.7749,106820.7749,29234.0749,0,71.04873353169997
rtree,Gal4,3,18,pogofit,optimizedtruetree,-12701.0045,198,25798.0090,104602.0090,26225.4678,0,109.32211711219999
rtree,Gal4,3,18,q5,optimizedtruetree,-15354.8864,197,31103.7728,109115.7728,31529.0728,0,133.32893032569996
rtree,Gal4,3,18,q1,optimizedtruetree,-13183.9323,198,26763.8647,105567.8647,27191.3235,0,93.84512572700005
rtree,Gal4,3,18,pogofit,inferredtree,-12608.4282,198,25612.8564,104416.8564,26040.3152,128,102.45028113900003
rtree,Gal4,0.3,19,q3,optimizedtruetree,-6446.4374,217,13326.8747,107938.8747,13795.3523,0,20.146146381399994
rtree,Gal4,0.3,19,hbstyle,inferredtree,-5892.8741,217,12219.7482,106831.7482,12688.2259,14,17.5279369711
rtree,Gal4,0.3,19,hbstyle,optimizedtruetree,-5894.3820,217,12222.7640,106834.7640,12691.2417,0,17.311549960799997
rtree,Gal4,0.3,19,poisson,inferredtree,-6748.3823,197,13890.7646,91902.7646,14316.0646,20,18.194496348299996
rtree,Gal4,0.3,19,pogofit,optimizedtruetree,-5695.4558,198,11786.9116,90590.9116,12214.3704,0,15.628928004799995
rtree,Gal4,0.3,19,q2,optimizedtruetree,-6337.5631,218,13111.1261,108595.1261,13581.7626,0,43.13558940609999
rtree,Gal4,0.3,19,q1,inferredtree,-6144.4108,199,12686.8217,92286.8217,13116.4394,10,21.527403272199997
rtree,Gal4,0.3,19,q2,inferredtree,-6310.1847,218,13056.3695,108540.3695,13527.0060,16,22.75388150530001
rtree,Gal4,0.3,19,q3,inferredtree,-6437.4915,217,13308.9831,107920.9831,13777.4607,20,20.29327600489998
rtree,Gal4,0.3,19,q5,inferredtree,-7367.9751,197,15129.9503,93141.9503,15555.2502,28,27.427027614199982
rtree,Gal4,0.3,19,q4,optimizedtruetree,-6566.7931,216,13565.5861,107309.5861,14031.9049,0,18.8539071832
rtree,Gal4,0.3,19,q4,inferredtree,-6558.6357,216,13549.2714,107293.2714,14015.5902,22,18.895900687500006
rtree,Gal4,0.3,19,q5,optimizedtruetree,-7412.8395,197,15219.6790,93231.6790,15644.9790,0,27.407925836500006
rtree,Gal4,0.3,19,q1,optimizedtruetree,-6147.7980,199,12693.5961,92293.5961,13123.2138,0,21.461275957100014
rtree,Gal4,0.3,19,pogofit,inferredtree,-5694.1511,198,11784.3023,90588.3023,12211.7611,8,15.653334105999999
rtree,Gal4,0.3,19,poisson,optimizedtruetree,-6756.2810,197,13906.5620,91918.5620,14331.8620,0,18.233756560699998
rtree,Gal4,1.5,19,q4,optimizedtruetree,-13066.4231,197,26526.8462,104538.8462,26952.1461,0,57.580929211100006
rtree,Gal4,1.5,19,q5,optimizedtruetree,-14055.6090,197,28505.2181,106517.2181,28930.5180,0,99.89990312680003
rtree,Gal4,1.5,19,q3,inferredtree,-12584.5044,217,25603.0088,120215.0088,26071.4864,78,144.48560923469995
rtree,Gal4,1.5,19,pogofit,inferredtree,-11591.8743,198,23579.7487,102383.7487,24007.2075,74,57.48970721559998
rtree,Gal4,1.5,19,q1,optimizedtruetree,-12165.6031,198,24727.2062,103531.2062,25154.6651,0,73.93434553219998
rtree,Gal4,1.5,19,q2,inferredtree,-12240.6619,217,24915.3237,119527.3237,25383.8014,74,101.91071480360006
rtree,Gal4,1.5,19,pogofit,optimizedtruetree,-11649.9250,198,23695.8499,102499.8499,24123.3088,0,57.223363834699974
rtree,Gal4,1.5,19,q1,inferredtree,-12064.1600,198,24524.3200,103328.3200,24951.7788,90,71.94367117910001
rtree,Gal4,1.5,19,q4,inferredtree,-12974.0724,197,26342.1447,104354.1447,26767.4447,78,56.012704064600044
rtree,Gal4,1.5,19,q5,inferredtree,-13937.3858,197,28268.7717,106280.7717,28694.0716,96,99.95508577789991
rtree,Gal4,1.5,19,hbstyle,optimizedtruetree,-12177.2693,217,24788.5387,119400.5387,25257.0163,0,53.15791999239999
rtree,Gal4,1.5,19,hbstyle,inferredtree,-12109.0463,217,24652.0925,119264.0925,25120.5702,68,54.16978019259999
rtree,Gal4,1.5,19,q3,optimizedtruetree,-12685.8734,217,25805.7469,120417.7469,26274.2245,0,143.35320870849992
rtree,Gal4,1.5,19,poisson,optimizedtruetree,-13067.3864,197,26528.7727,104540.7727,26954.0727,0,51.419135963900025
rtree,Gal4,1.5,19,poisson,inferredtree,-12943.6410,197,26281.2821,104293.2821,26706.5820,90,50.044513741499976
rtree,Gal4,1.5,19,q2,optimizedtruetree,-12332.1030,217,25098.2061,119710.2061,25566.6837,0,100.69120731339996
rtree,Gal4,3,19,q2,optimizedtruetree,-13503.8250,217,27441.6500,122053.6500,27910.1276,0,119.01603124339991
rtree,Gal4,3,19,poisson,inferredtree,-13924.1216,197,28242.2433,106254.2433,28667.5432,138,58.06953257879997
rtree,Gal4,3,19,hbstyle,optimizedtruetree,-13482.2748,217,27398.5496,122010.5496,27867.0273,0,91.15216785970003
rtree,Gal4,3,19,pogofit,optimizedtruetree,-12792.5440,198,25981.0880,104785.0880,26408.5468,0,163.14195194489992
rtree,Gal4,3,19,q3,optimizedtruetree,-13989.7081,198,28375.4163,107179.4163,28802.8751,0,278.41451794469987
rtree,Gal4,3,19,hbstyle,inferredtree,-13410.7301,217,27255.4603,121867.4603,27723.9379,108,91.37959786099998
rtree,Gal4,3,19,q2,inferredtree,-13379.5540,217,27193.1080,121805.1080,27661.5856,120,103.71965793730003
rtree,Gal4,3,19,q3,inferredtree,-13816.1743,198,28028.3486,106832.3486,28455.8075,138,222.86297400470033
rtree,Gal4,3,19,q1,inferredtree,-13092.8031,217,26619.6063,121231.6063,27088.0839,136,72.47353621340002
rtree,Gal4,3,19,q1,optimizedtruetree,-13234.5277,217,26903.0554,121515.0554,27371.5331,0,75.32092518019998
rtree,Gal4,3,19,pogofit,inferredtree,-12676.5772,198,25749.1545,104553.1545,26176.6133,110,84.50205634950001
rtree,Gal4,3,19,q5,inferredtree,-15493.5028,197,31381.0055,109393.0055,31806.3055,144,127.94673235500007
rtree,Gal4,3,19,q5,optimizedtruetree,-15745.6213,197,31885.2427,109897.2427,32310.5426,0,131.72269411449994
rtree,Gal4,3,19,q4,inferredtree,-14172.4819,216,28776.9638,122520.9638,29243.2825,120,101.96862624960008
rtree,Gal4,3,19,poisson,optimizedtruetree,-14152.9738,197,28699.9477,106711.9477,29125.2476,0,61.100319485099995
rtree,Gal4,3,19,q4,optimizedtruetree,-14290.7317,216,29013.4635,122757.4635,29479.7822,0,104.9406030671
rtree,Gal4,0.3,20,q4,optimizedtruetree,-6348.3739,216,13128.7479,106872.7479,13595.0666,0,19.384398461800014
rtree,Gal4,0.3,20,q5,optimizedtruetree,-7219.8058,197,14833.6116,92845.6116,15258.9115,0,26.893345670999988
rtree,Gal4,0.3,20,poisson,optimizedtruetree,-6634.0664,197,13662.1329,91674.1329,14087.4328,0,17.6968400772
rtree,Gal4,0.3,20,pogofit,inferredtree,-5565.9560,198,11527.9120,90331.9120,11955.3709,16,16.1283580021
rtree,Gal4,0.3,20,q1,optimizedtruetree,-5934.2867,199,12266.5734,91866.5734,12696.1911,0,19.567198509900003
rtree,Gal4,0.3,20,hbstyle,inferredtree,-5783.3004,217,12000.6009,106612.6009,12469.0785,8,16.593806369899994
rtree,Gal4,0.3,20,q3,optimizedtruetree,-6249.0326,217,12932.0652,107544.0652,13400.5429,0,24.145014761600002
rtree,Gal4,0.3,20,q3,inferredtree,-6229.1294,217,12892.2589,107504.2589,13360.7365,20,24.101213320299994
rtree,Gal4,0.3,20,hbstyle,optimizedtruetree,-5810.1730,217,12054.3459,106666.3459,12522.8235,0,33.46224604990001
rtree,Gal4,0.3,20,q2,inferredtree,-6082.5178,217,12599.0355,107211.0355,13067.5132,18,22.808344180300004
rtree,Gal4,0.3,20,poisson,inferredtree,-6609.9695,197,13613.9390,91625.9390,14039.2390,24,17.523168750399996
rtree,Gal4,0.3,20,q1,inferredtree,-5921.5638,199,12241.1275,91841.1275,12670.7452,20,20.016077931900007
rtree,Gal4,0.3,20,q2,optimizedtruetree,-6097.4414,217,12628.8829,107240.8829,13097.3605,0,22.616578947000004
rtree,Gal4,0.3,20,q4,inferredtree,-6337.4160,216,13106.8320,106850.8320,13573.1508,20,19.324264331699997
rtree,Gal4,0.3,20,pogofit,optimizedtruetree,-5573.7822,198,11543.5644,90347.5644,11971.0232,0,16.207668131300007
rtree,Gal4,0.3,20,q5,inferredtree,-7187.3403,197,14768.6806,92780.6806,15193.9805,32,26.90836946790002
rtree,Gal4,1.5,20,q1,inferredtree,-11301.5752,198,22999.1505,101803.1505,23426.6093,62,56.557336274
rtree,Gal4,1.5,20,q2,inferredtree,-11586.8152,217,23607.6305,118219.6305,24076.1081,86,57.69363146560002
rtree,Gal4,1.5,20,q3,inferredtree,-11914.6547,216,24261.3093,118005.3093,24727.6281,70,51.61464925610001
rtree,Gal4,1.5,20,q5,inferredtree,-13417.5634,197,27229.1269,105241.1269,27654.4268,82,81.37731848920001
rtree,Gal4,1.5,20,q4,inferredtree,-12223.7167,216,24879.4334,118623.4334,25345.7521,74,55.38346052899998
rtree,Gal4,1.5,20,q3,optimizedtruetree,-11995.6806,216,24423.3611,118167.3611,24889.6799,0,52.69934243590003
rtree,Gal4,1.5,20,hbstyle,inferredtree,-11436.4904,217,23306.9808,117918.9808,23775.4584,48,50.71681073070003
rtree,Gal4,1.5,20,poisson,optimizedtruetree,-12379.0548,197,25152.1095,103164.1095,25577.4095,0,46.53410678820001
rtree,Gal4,1.5,20,poisson,inferredtree,-12258.4106,197,24910.8212,102922.8212,25336.1212,86,45.424497652499994
rtree,Gal4,1.5,20,q2,optimizedtruetree,-11706.6706,217,23847.3412,118459.3412,24315.8188,0,142.5834756171
rtree,Gal4,1.5,20,q4,optimizedtruetree,-12322.9548,216,25077.9097,118821.9097,25544.2284,0,56.301390451800046
rtree,Gal4,1.5,20,pogofit,optimizedtruetree,-10981.0369,198,22358.0738,101162.0738,22785.5327,0,141.59188519509993
rtree,Gal4,1.5,20,q5,optimizedtruetree,-13561.0356,197,27516.0712,105528.0712,27941.3712,0,83.77169168530006
rtree,Gal4,1.5,20,q1,optimizedtruetree,-11405.8383,198,23207.6767,102011.6767,23635.1355,0,131.12873708340004
rtree,Gal4,1.5,20,pogofit,inferredtree,-10912.3679,198,22220.7358,101024.7358,22648.1946,54,71.89556108440001
rtree,Gal4,1.5,20,hbstyle,optimizedtruetree,-11498.2289,217,23430.4578,118042.4578,23898.9354,0,111.47901641019996
rtree,Gal4,3,20,pogofit,inferredtree,-12095.8330,198,24587.6661,103391.6661,25015.1249,134,71.65419446339996
rtree,Gal4,3,20,q1,optimizedtruetree,-12661.8688,198,25719.7375,104523.7375,26147.1964,0,78.163731592
rtree,Gal4,3,20,q5,optimizedtruetree,-14969.7277,197,30333.4554,108345.4554,30758.7553,0,120.68061504000005
rtree,Gal4,3,20,poisson,optimizedtruetree,-13533.2901,197,27460.5803,105472.5803,27885.8802,0,56.462857237799994
rtree,Gal4,3,20,q4,optimizedtruetree,-13810.6390,216,28053.2780,121797.2780,28519.5968,0,67.89247901389997
rtree,Gal4,3,20,hbstyle,optimizedtruetree,-12948.0729,217,26330.1459,120942.1459,26798.6235,0,85.2138611783
rtree,Gal4,3,20,q2,optimizedtruetree,-12956.6827,217,26347.3654,120959.3654,26815.8430,0,222.3118871422998
rtree,Gal4,3,20,poisson,inferredtree,-13278.6969,197,26951.3937,104963.3937,27376.6937,140,53.27402091140003
rtree,Gal4,3,20,pogofit,optimizedtruetree,-12184.9106,198,24765.8212,103569.8212,25193.2800,0,98.50165403760006
rtree,Gal4,3,20,q1,inferredtree,-12495.2426,198,25386.4851,104190.4851,25813.9440,134,78.6819527211
rtree,Gal4,3,20,hbstyle,inferredtree,-12803.4477,217,26040.8953,120652.8953,26509.3730,118,81.3415139759
rtree,Gal4,3,20,q3,optimizedtruetree,-13447.2781,216,27326.5561,121070.5561,27792.8749,0,62.941683408999985
rtree,Gal4,3,20,q3,inferredtree,-13267.3861,216,26966.7721,120710.7721,27433.0909,136,60.06573925539995
rtree,Gal4,3,20,q2,inferredtree,-12770.1091,217,25974.2183,120586.2183,26442.6959,132,115.50445353580005
rtree,Gal4,3,20,q4,inferredtree,-13640.9145,216,27713.8291,121457.8291,28180.1478,128,65.07865601920003
rtree,Gal4,3,20,q5,inferredtree,-14722.1821,197,29838.3641,107850.3641,30263.6641,158,115.85572041209993
rtree,HA,0.3,1,q5,optimizedtruetree,-79868.6196,198,160133.2392,160349.1406,160991.5800,0,33.474499430099996
rtree,HA,0.3,1,q1,optimizedtruetree,-67142.0144,217,134718.0289,134991.4740,135658.7357,0,24.56521582510001
rtree,HA,0.3,1,pogofit,inferredtree,-63983.1109,198,128362.2219,128578.1232,129220.5626,0,22.984421727199997
rtree,HA,0.3,1,hbstyle,optimizedtruetree,-64423.1757,217,129280.3514,129553.7965,130221.0582,0,23.60449337260001
rtree,HA,0.3,1,q4,optimizedtruetree,-71642.5961,199,143683.1921,143901.8734,144545.8679,0,32.27938947209999
rtree,HA,0.3,1,pogofit,optimizedtruetree,-63983.1113,198,128362.2226,128578.1240,129220.5633,0,22.994773313499998
rtree,HA,0.3,1,q2,optimizedtruetree,-68982.1586,217,138398.3172,138671.7623,139339.0240,0,24.394754868699994
rtree,HA,0.3,1,poisson,inferredtree,-73268.8314,197,146931.6628,147144.8103,147785.6685,0,23.647117156399986
rtree,HA,0.3,1,q1,inferredtree,-67142.0142,217,134718.0283,134991.4734,135658.7351,0,24.555300434
rtree,HA,0.3,1,q2,inferredtree,-68982.1586,217,138398.3172,138671.7623,139339.0240,0,24.394763868800005
rtree,HA,0.3,1,q3,inferredtree,-70013.8194,198,140423.6388,140639.5402,141281.9795,0,23.809355229799987
rtree,HA,0.3,1,q5,inferredtree,-79868.6196,198,160133.2392,160349.1406,160991.5800,0,33.474471909600005
rtree,HA,0.3,1,q3,optimizedtruetree,-70013.8194,198,140423.6388,140639.5402,141281.9795,0,23.809333020600004
rtree,HA,0.3,1,hbstyle,inferredtree,-64423.1754,217,129280.3508,129553.7959,130221.0575,0,23.59521069500001
rtree,HA,0.3,1,q4,inferredtree,-71642.5959,199,143683.1919,143901.8732,144545.8676,0,32.27055393449999
rtree,HA,0.3,1,poisson,optimizedtruetree,-73268.8314,197,146931.6629,147144.8104,147785.6686,0,23.646334316200008
rtree,HA,1.5,1,q2,optimizedtruetree,-124305.7940,216,249043.5880,249313.7436,249979.9597,0,72.62209431519999
rtree,HA,1.5,1,poisson,optimizedtruetree,-129243.0627,197,258880.1255,259093.2730,259734.1311,0,62.921639157600005
rtree,HA,1.5,1,poisson,inferredtree,-129213.0181,197,258820.0363,259033.1838,259674.0420,12,62.79982265670001
rtree,HA,1.5,1,q3,optimizedtruetree,-126120.8021,216,252673.6043,252943.7599,253609.9760,0,80.62051886370001
rtree,HA,1.5,1,hbstyle,inferredtree,-123522.8751,217,247479.7503,247753.1953,248420.4570,4,79.19930328349993
rtree,HA,1.5,1,q1,inferredtree,-122080.1397,217,244594.2795,244867.7246,245534.9863,8,74.20741694179999
rtree,HA,1.5,1,q2,inferredtree,-124281.2885,216,248994.5770,249264.7327,249930.9487,12,72.57500024379998
rtree,HA,1.5,1,q3,inferredtree,-126107.2141,216,252646.4283,252916.5839,253582.8000,8,80.5891887967
rtree,HA,1.5,1,pogofit,optimizedtruetree,-120477.2367,198,241350.4733,241566.3747,242208.8141,0,66.37145398709998
rtree,HA,1.5,1,q5,inferredtree,-139594.4852,197,279582.9703,279796.1179,280436.9760,10,139.82505065440003
