name,tree,repl,model,logl,df,aic,aicc,bic
HA,rtree64_bl3.0.tree,4,mtART+G4,91313.712,126,182879.425,182952.660,183425.641
HA,rtree64_bl3.0.tree,4,mtART+F,91971.593,144,184231.186,184330.852,184855.434
HA,rtree64_bl3.0.tree,4,mtART+F+G4,88361.067,145,177012.134,177113.426,177640.717
HA,rtree64_bl3.0.tree,4,mtZOA,93265.564,125,186781.127,186853.045,187323.009
HA,rtree64_bl3.0.tree,4,mtZOA+G4,89539.074,126,179330.149,179403.385,179876.366
HA,rtree64_bl3.0.tree,4,mtZOA+F,90723.294,144,181734.589,181834.254,182358.836
HA,rtree64_bl3.0.tree,4,mtZOA+F+G4,87608.613,145,175507.226,175608.518,176135.809
HA,rtree64_bl3.0.tree,4,VT,87158.502,125,174567.004,174638.921,175108.885
HA,rtree64_bl3.0.tree,4,VT+G4,86062.830,126,172377.660,172450.895,172923.877
HA,rtree64_bl3.0.tree,4,VT+F,86328.115,144,172944.230,173043.896,173568.478
HA,rtree64_bl3.0.tree,4,VT+F+G4,85176.438,145,170642.875,170744.167,171271.458
HA,rtree64_bl3.0.tree,4,LG,88553.868,125,177357.736,177429.654,177899.618
HA,rtree64_bl3.0.tree,4,LG+G4,87000.283,126,174252.565,174325.801,174798.782
HA,rtree64_bl3.0.tree,4,LG+F,87773.213,144,175834.425,175934.091,176458.673
HA,rtree64_bl3.0.tree,4,LG+F+G4,86081.101,145,172452.203,172553.495,173080.786
HA,rtree64_bl3.0.tree,4,DCMut,89612.525,125,179475.050,179546.968,180016.931
HA,rtree64_bl3.0.tree,4,DCMut+G4,87820.058,126,175892.115,175965.351,176438.332
HA,rtree64_bl3.0.tree,4,DCMut+F,87945.856,144,176179.712,176279.378,176803.960
HA,rtree64_bl3.0.tree,4,DCMut+F+G4,86295.376,145,172880.752,172982.044,173509.335
HA,rtree64_bl3.0.tree,4,PMB,86591.225,125,173432.450,173504.368,173974.332
HA,rtree64_bl3.0.tree,4,PMB+G4,85591.162,126,171434.324,171507.560,171980.541
HA,rtree64_bl3.0.tree,4,PMB+F,86192.357,144,172672.714,172772.380,173296.962
HA,rtree64_bl3.0.tree,4,PMB+F+G4,85113.842,145,170517.684,170618.976,171146.267
HA,rtree64_bl3.0.tree,4,HIVb,89641.115,125,179532.231,179604.148,180074.112
HA,rtree64_bl3.0.tree,4,HIVb+G4,87946.690,126,176145.380,176218.616,176691.597
HA,rtree64_bl3.0.tree,4,HIVb+F,88945.878,144,178179.756,178279.422,178804.004
HA,rtree64_bl3.0.tree,4,HIVb+F+G4,87073.251,145,174436.501,174537.793,175065.084
HA,rtree64_bl3.0.tree,4,HIVw,93051.892,125,186353.783,186425.701,186895.665
HA,rtree64_bl3.0.tree,4,HIVw+G4,90923.878,126,182099.757,182172.993,182645.974
HA,rtree64_bl3.0.tree,4,HIVw+F,89846.556,144,179981.111,180080.777,180605.359
HA,rtree64_bl3.0.tree,4,HIVw+F+G4,87964.496,145,176218.991,176320.283,176847.574
HA,rtree64_bl3.0.tree,4,JTTDCMut,88164.576,125,176579.152,176651.070,177121.034
HA,rtree64_bl3.0.tree,4,JTTDCMut+G4,86704.043,126,173660.086,173733.322,174206.303
HA,rtree64_bl3.0.tree,4,JTTDCMut+F,87385.554,144,175059.109,175158.775,175683.357
HA,rtree64_bl3.0.tree,4,JTTDCMut+F+G4,85866.392,145,172022.783,172124.075,172651.366
HA,rtree64_bl3.0.tree,4,FLU,90209.229,125,180668.459,180740.377,181210.341
HA,rtree64_bl3.0.tree,4,FLU+G4,88388.151,126,177028.302,177101.537,177574.518
HA,rtree64_bl3.0.tree,4,FLU+F,88599.022,144,177486.044,177585.710,178110.292
HA,rtree64_bl3.0.tree,4,FLU+F+G4,86846.512,145,173983.023,174084.315,174611.606
HA,rtree64_bl3.0.tree,4,Blosum62,87093.336,125,174436.673,174508.591,174978.555
HA,rtree64_bl3.0.tree,4,Blosum62+G4,86053.166,126,172358.332,172431.568,172904.549
HA,rtree64_bl3.0.tree,4,Blosum62+F,86362.135,144,173012.271,173111.937,173636.519
HA,rtree64_bl3.0.tree,4,Blosum62+F+G4,85247.022,145,170784.044,170885.336,171412.627
HA,rtree64_bl3.0.tree,4,mtMet,93544.375,125,187338.750,187410.668,187880.632
HA,rtree64_bl3.0.tree,4,mtMet+G4,90539.464,126,181330.929,181404.164,181877.145
HA,rtree64_bl3.0.tree,4,mtMet+F,89580.522,144,179449.044,179548.710,180073.292
HA,rtree64_bl3.0.tree,4,mtMet+F+G4,87190.938,145,174671.876,174773.168,175300.459
HA,rtree64_bl3.0.tree,4,mtVer,93712.519,125,187675.039,187746.957,188216.921
HA,rtree64_bl3.0.tree,4,mtVer+G4,90707.802,126,181667.604,181740.840,182213.821
HA,rtree64_bl3.0.tree,4,mtVer+F,90218.333,144,180724.666,180824.332,181348.914
HA,rtree64_bl3.0.tree,4,mtVer+F+G4,87879.695,145,176049.390,176150.682,176677.973
HA,rtree64_bl3.0.tree,4,mtInv,93820.034,125,187890.067,187961.985,188431.949
HA,rtree64_bl3.0.tree,4,mtInv+G4,91098.818,126,182449.635,182522.871,182995.852
HA,rtree64_bl3.0.tree,4,mtInv+F,89024.737,144,178337.474,178437.140,178961.722
HA,rtree64_bl3.0.tree,4,mtInv+F+G4,86757.597,145,173805.194,173906.486,174433.777
HA,rtree64_bl3.0.tree,5,Dayhoff,89521.592,125,179293.184,179365.102,179835.066
HA,rtree64_bl3.0.tree,5,Dayhoff+G4,87775.356,126,175802.712,175875.948,176348.929
HA,rtree64_bl3.0.tree,5,Dayhoff+F,87788.450,144,175864.900,175964.566,176489.148
HA,rtree64_bl3.0.tree,5,Dayhoff+F+G4,86143.631,145,172577.262,172678.554,173205.845
HA,rtree64_bl3.0.tree,5,mtMAM,94712.590,125,189675.181,189747.099,190217.063
HA,rtree64_bl3.0.tree,5,mtMAM+G4,90971.901,126,182195.802,182269.037,182742.019
HA,rtree64_bl3.0.tree,5,mtMAM+F,90761.116,144,181810.233,181909.899,182434.481
HA,rtree64_bl3.0.tree,5,mtMAM+F+G4,88155.639,145,176601.279,176702.571,177229.862
HA,rtree64_bl3.0.tree,5,JTT,88012.191,125,176274.381,176346.299,176816.263
HA,rtree64_bl3.0.tree,5,JTT+G4,86561.857,126,173375.714,173448.950,173921.931
HA,rtree64_bl3.0.tree,5,JTT+F,87160.347,144,174608.693,174708.359,175232.941
HA,rtree64_bl3.0.tree,5,JTT+F+G4,85696.229,145,171682.458,171783.749,172311.040
HA,rtree64_bl3.0.tree,5,WAG,87756.103,125,175762.206,175834.124,176304.088
HA,rtree64_bl3.0.tree,5,WAG+G4,86424.541,126,173101.081,173174.317,173647.298
HA,rtree64_bl3.0.tree,5,WAG+F,86595.401,144,173478.801,173578.467,174103.049
HA,rtree64_bl3.0.tree,5,WAG+F+G4,85304.727,145,170899.454,171000.746,171528.037
HA,rtree64_bl3.0.tree,5,cpREV,88173.373,125,176596.746,176668.664,177138.628
HA,rtree64_bl3.0.tree,5,cpREV+G4,86617.995,126,173487.990,173561.226,174034.207
HA,rtree64_bl3.0.tree,5,cpREV+F,87447.738,144,175183.477,175283.143,175807.725
HA,rtree64_bl3.0.tree,5,cpREV+F+G4,85856.933,145,172003.865,172105.157,172632.448
HA,rtree64_bl3.0.tree,5,mtREV,92528.431,125,185306.863,185378.781,185848.745
HA,rtree64_bl3.0.tree,5,mtREV+G4,89532.962,126,179317.924,179391.159,179864.140
HA,rtree64_bl3.0.tree,5,mtREV+F,88978.814,144,178245.627,178345.293,178869.875
HA,rtree64_bl3.0.tree,5,mtREV+F+G4,86758.208,145,173806.417,173907.708,174434.999
HA,rtree64_bl3.0.tree,5,rtREV,88847.932,125,177945.863,178017.781,178487.745
HA,rtree64_bl3.0.tree,5,rtREV+G4,87384.834,126,175021.668,175094.904,175567.885
HA,rtree64_bl3.0.tree,5,rtREV+F,87442.611,144,175173.221,175272.887,175797.469
HA,rtree64_bl3.0.tree,5,rtREV+F+G4,85793.297,145,171876.594,171977.886,172505.177
HA,rtree64_bl3.0.tree,5,mtART,95584.587,125,191419.175,191491.093,191961.057
HA,rtree64_bl3.0.tree,5,mtART+G4,90942.560,126,182137.120,182210.356,182683.337
HA,rtree64_bl3.0.tree,5,mtART+F,91797.404,144,183882.807,183982.473,184507.055
HA,rtree64_bl3.0.tree,5,mtART+F+G4,88218.592,145,176727.184,176828.475,177355.766
HA,rtree64_bl3.0.tree,5,mtZOA,92953.311,125,186156.622,186228.540,186698.504
HA,rtree64_bl3.0.tree,5,mtZOA+G4,89192.022,126,178636.044,178709.280,179182.261
HA,rtree64_bl3.0.tree,5,mtZOA+F,90484.373,144,181256.747,181356.413,181880.995
HA,rtree64_bl3.0.tree,5,mtZOA+F+G4,87414.086,145,175118.172,175219.464,175746.755
HA,rtree64_bl3.0.tree,5,VT,87092.061,125,174434.122,174506.040,174976.004
HA,rtree64_bl3.0.tree,5,VT+G4,85983.012,126,172218.024,172291.260,172764.241
HA,rtree64_bl3.0.tree,5,VT+F,86154.614,144,172597.227,172696.893,173221.475
HA,rtree64_bl3.0.tree,5,VT+F+G4,85021.708,145,170333.416,170434.708,170961.999
HA,rtree64_bl3.0.tree,5,LG,88526.144,125,177302.287,177374.205,177844.169
HA,rtree64_bl3.0.tree,5,LG+G4,86941.655,126,174135.310,174208.546,174681.527
HA,rtree64_bl3.0.tree,5,LG+F,87584.598,144,175457.197,175556.863,176081.445
HA,rtree64_bl3.0.tree,5,LG+F+G4,85899.662,145,172089.324,172190.616,172717.907
HA,rtree64_bl3.0.tree,5,DCMut,89500.947,125,179251.894,179323.811,179793.775
HA,rtree64_bl3.0.tree,5,DCMut+G4,87763.971,126,175779.943,175853.178,176326.159
HA,rtree64_bl3.0.tree,5,DCMut+F,87772.642,144,175833.284,175932.950,176457.532
HA,rtree64_bl3.0.tree,5,DCMut+F+G4,86134.859,145,172559.718,172661.010,173188.301
HA,rtree64_bl3.0.tree,5,PMB,86585.627,125,173421.255,173493.173,173963.137
HA,rtree64_bl3.0.tree,5,PMB+G4,85538.682,126,171329.364,171402.600,171875.581
HA,rtree64_bl3.0.tree,5,PMB+F,86089.522,144,172467.044,172566.710,173091.292
HA,rtree64_bl3.0.tree,5,PMB+F+G4,84994.043,145,170278.086,170379.378,170906.669
HA,rtree64_bl3.0.tree,5,HIVb,89593.828,125,179437.656,179509.574,179979.538
HA,rtree64_bl3.0.tree,5,HIVb+G4,88016.093,126,176284.186,176357.421,176830.402
HA,rtree64_bl3.0.tree,5,HIVb+F,88724.181,144,177736.363,177836.028,178360.610
HA,rtree64_bl3.0.tree,5,HIVb+F+G4,87014.063,145,174318.126,174419.418,174946.709
HA,rtree64_bl3.0.tree,5,HIVw,93080.005,125,186410.009,186481.927,186951.891
HA,rtree64_bl3.0.tree,5,HIVw+G4,90931.782,126,182115.564,182188.799,182661.780
HA,rtree64_bl3.0.tree,5,HIVw+F,89791.970,144,179871.940,179971.606,180496.188
HA,rtree64_bl3.0.tree,5,HIVw+F+G4,87972.610,145,176235.221,176336.512,176863.803
HA,rtree64_bl3.0.tree,5,JTTDCMut,88048.548,125,176347.096,176419.014,176888.977
HA,rtree64_bl3.0.tree,5,JTTDCMut+G4,86602.237,126,173456.474,173529.709,174002.691
HA,rtree64_bl3.0.tree,5,JTTDCMut+F,87152.913,144,174593.825,174693.491,175218.073
HA,rtree64_bl3.0.tree,5,JTTDCMut+F+G4,85697.068,145,171684.137,171785.429,172312.720
HA,rtree64_bl3.0.tree,5,FLU,90212.408,125,180674.816,180746.733,181216.697
HA,rtree64_bl3.0.tree,5,FLU+G4,88369.798,126,176991.596,177064.831,177537.813
HA,rtree64_bl3.0.tree,5,FLU+F,88497.223,144,177282.446,177382.112,177906.694
HA,rtree64_bl3.0.tree,5,FLU+F+G4,86765.535,145,173821.069,173922.361,174449.652
HA,rtree64_bl3.0.tree,5,Blosum62,87144.790,125,174539.581,174611.498,175081.462
HA,rtree64_bl3.0.tree,5,Blosum62+G4,86019.080,126,172290.161,172363.396,172836.378
HA,rtree64_bl3.0.tree,5,Blosum62+F,86279.844,144,172847.688,172947.353,173471.935
HA,rtree64_bl3.0.tree,5,Blosum62+F+G4,85109.873,145,170509.747,170611.039,171138.330
HA,rtree64_bl3.0.tree,5,mtMet,93164.398,125,186578.797,186650.715,187120.678
HA,rtree64_bl3.0.tree,5,mtMet+G4,90259.525,126,180771.051,180844.286,181317.268
HA,rtree64_bl3.0.tree,5,mtMet+F,89268.432,144,178824.863,178924.529,179449.111
HA,rtree64_bl3.0.tree,5,mtMet+F+G4,87018.811,145,174327.622,174428.914,174956.205
HA,rtree64_bl3.0.tree,5,mtVer,93400.850,125,187051.700,187123.618,187593.582
HA,rtree64_bl3.0.tree,5,mtVer+G4,90518.688,126,181289.376,181362.612,181835.593
HA,rtree64_bl3.0.tree,5,mtVer+F,89952.636,144,180193.272,180292.937,180817.519
HA,rtree64_bl3.0.tree,5,mtVer+F+G4,87751.166,145,175792.331,175893.623,176420.914
HA,rtree64_bl3.0.tree,5,mtInv,93457.289,125,187164.578,187236.496,187706.460
HA,rtree64_bl3.0.tree,5,mtInv+G4,90817.136,126,181886.271,181959.507,182432.488
HA,rtree64_bl3.0.tree,5,mtInv+F,88747.521,144,177783.041,177882.707,178407.289
HA,rtree64_bl3.0.tree,5,mtInv+F+G4,86563.993,145,173417.986,173519.277,174046.568
HA,btree64_bl0.3.tree,1,Dayhoff,44229.591,125,88709.182,88781.100,89251.064
HA,btree64_bl0.3.tree,1,Dayhoff+I,44220.808,126,88693.616,88766.852,89239.833
HA,btree64_bl0.3.tree,1,Dayhoff+G4,43577.091,126,87406.182,87479.417,87952.399
HA,btree64_bl0.3.tree,1,Dayhoff+I+G4,43577.120,127,87408.240,87482.809,87958.792
HA,btree64_bl0.3.tree,1,Dayhoff+F,43856.874,144,88001.748,88101.414,88625.996
HA,btree64_bl0.3.tree,1,Dayhoff+F+I,43845.882,145,87981.764,88083.055,88610.346
HA,btree64_bl0.3.tree,1,Dayhoff+F+G4,43196.792,145,86683.585,86784.877,87312.168
HA,btree64_bl0.3.tree,1,Dayhoff+F+I+G4,43196.808,146,86685.616,86788.551,87318.534
HA,btree64_bl0.3.tree,1,mtMAM,48597.311,125,97444.623,97516.540,97986.504
HA,btree64_bl0.3.tree,1,mtMAM+I,48562.865,126,97377.730,97450.965,97923.946
HA,btree64_bl0.3.tree,1,mtMAM+G4,46866.078,126,93984.156,94057.392,94530.373
HA,btree64_bl0.3.tree,1,mtMAM+I+G4,46865.648,127,93985.295,94059.864,94535.847
HA,btree64_bl0.3.tree,1,mtMAM+F,46914.810,144,94117.621,94217.287,94741.869
HA,btree64_bl0.3.tree,1,mtMAM+F+I,46893.266,145,94076.532,94177.824,94705.115
HA,btree64_bl0.3.tree,1,mtMAM+F+G4,45521.200,145,91332.401,91433.693,91960.984
HA,btree64_bl0.3.tree,1,mtMAM+F+I+G4,45521.205,146,91334.410,91437.345,91967.327
HA,btree64_bl0.3.tree,1,JTT,42732.468,125,85714.937,85786.855,86256.819
HA,btree64_bl0.3.tree,1,JTT+I,42718.021,126,85688.042,85761.278,86234.259
HA,btree64_bl0.3.tree,1,JTT+G4,42218.910,126,84689.821,84763.056,85236.037
HA,btree64_bl0.3.tree,1,JTT+I+G4,42218.906,127,84691.811,84766.380,85242.363
HA,btree64_bl0.3.tree,1,JTT+F,42728.705,144,85745.411,85845.077,86369.659
HA,btree64_bl0.3.tree,1,JTT+F+I,42715.629,145,85721.259,85822.551,86349.842
HA,btree64_bl0.3.tree,1,JTT+F+G4,42178.970,145,84647.939,84749.231,85276.522
HA,btree64_bl0.3.tree,1,JTT+F+I+G4,42179.014,146,84650.028,84752.963,85282.946
HA,btree64_bl0.3.tree,1,WAG,43285.374,125,86820.748,86892.666,87362.630
HA,btree64_bl0.3.tree,1,WAG+I,43266.311,126,86784.622,86857.857,87330.839
HA,btree64_bl0.3.tree,1,WAG+G4,42795.761,126,85843.522,85916.758,86389.739
HA,btree64_bl0.3.tree,1,WAG+I+G4,42795.310,127,85844.621,85919.190,86395.173
HA,btree64_bl0.3.tree,1,WAG+F,43102.923,144,86493.846,86593.512,87118.094
HA,btree64_bl0.3.tree,1,WAG+F+I,43083.006,145,86456.012,86557.304,87084.595
HA,btree64_bl0.3.tree,1,WAG+F+G4,42593.323,145,85476.645,85577.937,86105.228
HA,btree64_bl0.3.tree,1,WAG+F+I+G4,42592.630,146,85477.260,85580.196,86110.178
HA,btree64_bl0.3.tree,1,cpREV,43717.248,125,87684.497,87756.415,88226.379
HA,btree64_bl0.3.tree,1,cpREV+I,43694.998,126,87641.995,87715.231,88188.212
HA,btree64_bl0.3.tree,1,cpREV+G4,43130.046,126,86512.092,86585.328,87058.309
HA,btree64_bl0.3.tree,1,cpREV+I+G4,43129.193,127,86512.386,86586.954,87062.937
HA,btree64_bl0.3.tree,1,cpREV+F,43665.592,144,87619.183,87718.849,88243.431
HA,btree64_bl0.3.tree,1,cpREV+F+I,43647.326,145,87584.652,87685.944,88213.235
HA,btree64_bl0.3.tree,1,cpREV+F+G4,43052.003,145,86394.007,86495.299,87022.590
HA,btree64_bl0.3.tree,1,cpREV+F+I+G4,43051.922,146,86395.844,86498.779,87028.762
HA,btree64_bl0.3.tree,1,mtREV,46577.740,125,93405.479,93477.397,93947.361
HA,btree64_bl0.3.tree,1,mtREV+I,46545.948,126,93343.896,93417.132,93890.113
HA,btree64_bl0.3.tree,1,mtREV+G4,45493.061,126,91238.121,91311.357,91784.338
HA,btree64_bl0.3.tree,1,mtREV+I+G4,45491.633,127,91237.267,91311.836,91787.819
HA,btree64_bl0.3.tree,1,mtREV+F,45162.255,144,90612.511,90712.176,91236.758
HA,btree64_bl0.3.tree,1,mtREV+F+I,45142.694,145,90575.389,90676.681,91203.972
HA,btree64_bl0.3.tree,1,mtREV+F+G4,44220.048,145,88730.096,88831.388,89358.679
HA,btree64_bl0.3.tree,1,mtREV+F+I+G4,44220.150,146,88732.300,88835.235,89365.218
HA,btree64_bl0.3.tree,1,rtREV,45122.879,125,90495.759,90567.677,91037.641
HA,btree64_bl0.3.tree,1,rtREV+I,45102.725,126,90457.450,90530.685,91003.667
HA,btree64_bl0.3.tree,1,rtREV+G4,44496.637,126,89245.275,89318.511,89791.492
HA,btree64_bl0.3.tree,1,rtREV+I+G4,44496.243,127,89246.486,89321.054,89797.037
HA,btree64_bl0.3.tree,1,rtREV+F,45015.070,144,90318.141,90417.807,90942.389
HA,btree64_bl0.3.tree,1,rtREV+F+I,44995.467,145,90280.935,90382.227,90909.518
HA,btree64_bl0.3.tree,1,rtREV+F+G4,44301.392,145,88892.784,88994.076,89521.367
HA,btree64_bl0.3.tree,1,rtREV+F+I+G4,44301.247,146,88894.494,88997.429,89527.412
HA,btree64_bl0.3.tree,1,mtART,50370.364,125,100990.729,101062.646,101532.610
HA,btree64_bl0.3.tree,1,mtART+I,50318.574,126,100889.147,100962.383,101435.364
HA,btree64_bl0.3.tree,1,mtART+G4,48371.399,126,96994.798,97068.034,97541.015
HA,btree64_bl0.3.tree,1,mtART+I+G4,48366.700,127,96987.399,97061.968,97537.951
HA,btree64_bl0.3.tree,1,mtART+F,48789.676,144,97867.352,97967.018,98491.599
HA,btree64_bl0.3.tree,1,mtART+F+I,48770.101,145,97830.202,97931.494,98458.785
HA,btree64_bl0.3.tree,1,mtART+F+G4,47054.714,145,94399.428,94500.720,95028.011
HA,btree64_bl0.3.tree,1,mtART+F+I+G4,47054.773,146,94401.546,94504.481,95034.464
HA,btree64_bl0.3.tree,1,mtZOA,47515.710,125,95281.419,95353.337,95823.301
HA,btree64_bl0.3.tree,1,mtZOA+I,47484.041,126,95220.082,95293.318,95766.299
HA,btree64_bl0.3.tree,1,mtZOA+G4,46091.261,126,92434.523,92507.759,92980.740
HA,btree64_bl0.3.tree,1,mtZOA+I+G4,46090.316,127,92434.632,92509.201,92985.184
HA,btree64_bl0.3.tree,1,mtZOA+F,46537.813,144,93363.627,93463.293,93987.874
HA,btree64_bl0.3.tree,1,mtZOA+F+I,46526.196,145,93342.392,93443.683,93970.974
HA,btree64_bl0.3.tree,1,mtZOA+F+G4,45312.688,145,90915.376,91016.668,91543.959
HA,btree64_bl0.3.tree,1,mtZOA+F+I+G4,45312.732,146,90917.463,91020.398,91550.381
HA,btree64_bl0.3.tree,1,VT,43402.589,125,87055.179,87127.096,87597.060
HA,btree64_bl0.3.tree,1,VT+I,43381.740,126,87015.480,87088.715,87561.697
HA,btree64_bl0.3.tree,1,VT+G4,42924.648,126,86101.296,86174.531,86647.513
HA,btree64_bl0.3.tree,1,VT+I+G4,42923.607,127,86101.213,86175.782,86651.765
HA,btree64_bl0.3.tree,1,VT+F,43300.254,144,86888.507,86988.173,87512.755
HA,btree64_bl0.3.tree,1,VT+F+I,43280.443,145,86850.887,86952.179,87479.470
HA,btree64_bl0.3.tree,1,VT+F+G4,42792.234,145,85874.469,85975.761,86503.052
HA,btree64_bl0.3.tree,1,VT+F+I+G4,42791.553,146,85875.105,85978.041,86508.023
HA,btree64_bl0.3.tree,1,LG,44297.615,125,88845.231,88917.148,89387.112
HA,btree64_bl0.3.tree,1,LG+I,44275.259,126,88802.518,88875.754,89348.735
HA,btree64_bl0.3.tree,1,LG+G4,43710.819,126,87673.638,87746.873,88219.855
HA,btree64_bl0.3.tree,1,LG+I+G4,43709.925,127,87673.851,87748.420,88224.403
HA,btree64_bl0.3.tree,1,LG+F,44286.198,144,88860.397,88960.063,89484.645
HA,btree64_bl0.3.tree,1,LG+F+I,44267.396,145,88824.791,88926.083,89453.374
HA,btree64_bl0.3.tree,1,LG+F+G4,43625.418,145,87540.836,87642.128,88169.419
HA,btree64_bl0.3.tree,1,LG+F+I+G4,43625.337,146,87542.674,87645.609,88175.592
HA,btree64_bl0.3.tree,1,DCMut,44222.018,125,88694.036,88765.954,89235.918
HA,btree64_bl0.3.tree,1,DCMut+I,44213.129,126,88678.258,88751.494,89224.475
HA,btree64_bl0.3.tree,1,DCMut+G4,43571.825,126,87395.649,87468.885,87941.866
HA,btree64_bl0.3.tree,1,DCMut+I+G4,43571.890,127,87397.781,87472.350,87948.333
HA,btree64_bl0.3.tree,1,DCMut+F,43849.456,144,87986.912,88086.578,88611.160
HA,btree64_bl0.3.tree,1,DCMut+F+I,43838.346,145,87966.691,88067.983,88595.274
HA,btree64_bl0.3.tree,1,DCMut+F+G4,43191.623,145,86673.245,86774.537,87301.828
HA,btree64_bl0.3.tree,1,DCMut+F+I+G4,43191.653,146,86675.307,86778.242,87308.225
HA,btree64_bl0.3.tree,1,PMB,43962.766,125,88175.531,88247.449,88717.413
HA,btree64_bl0.3.tree,1,PMB+I,43933.602,126,88119.204,88192.440,88665.421
HA,btree64_bl0.3.tree,1,PMB+G4,43452.420,126,87156.840,87230.075,87703.056
HA,btree64_bl0.3.tree,1,PMB+I+G4,43449.177,127,87152.355,87226.924,87702.907
HA,btree64_bl0.3.tree,1,PMB+F,43995.210,144,88278.421,88378.087,88902.669
HA,btree64_bl0.3.tree,1,PMB+F+I,43969.356,145,88228.712,88330.003,88857.294
HA,btree64_bl0.3.tree,1,PMB+F+G4,43462.612,145,87215.224,87316.516,87843.807
HA,btree64_bl0.3.tree,1,PMB+F+I+G4,43460.474,146,87212.947,87315.883,87845.865
HA,btree64_bl0.3.tree,1,HIVb,43055.906,125,86361.812,86433.730,86903.694
HA,btree64_bl0.3.tree,1,HIVb+I,43041.051,126,86334.103,86407.339,86880.320
HA,btree64_bl0.3.tree,1,HIVb+G4,42491.652,126,85235.304,85308.540,85781.521
HA,btree64_bl0.3.tree,1,HIVb+I+G4,42491.739,127,85237.478,85312.047,85788.030
HA,btree64_bl0.3.tree,1,HIVb+F,43092.477,144,86472.955,86572.620,87097.202
HA,btree64_bl0.3.tree,1,HIVb+F+I,43079.247,145,86448.494,86549.786,87077.077
HA,btree64_bl0.3.tree,1,HIVb+F+G4,42463.415,145,85216.831,85318.122,85845.413
HA,btree64_bl0.3.tree,1,HIVb+F+I+G4,42463.530,146,85219.060,85321.995,85851.978
HA,btree64_bl0.3.tree,1,HIVw,44253.407,125,88756.815,88828.732,89298.696
HA,btree64_bl0.3.tree,1,HIVw+I,44234.286,126,88720.572,88793.808,89266.789
HA,btree64_bl0.3.tree,1,HIVw+G4,43625.423,126,87502.846,87576.081,88049.062
HA,btree64_bl0.3.tree,1,HIVw+I+G4,43625.199,127,87504.399,87578.968,88054.951
HA,btree64_bl0.3.tree,1,HIVw+F,43554.344,144,87396.687,87496.353,88020.935
HA,btree64_bl0.3.tree,1,HIVw+F+I,43537.768,145,87365.536,87466.827,87994.118
HA,btree64_bl0.3.tree,1,HIVw+F+G4,42944.159,145,86178.318,86279.610,86806.901
HA,btree64_bl0.3.tree,1,HIVw+F+I+G4,42944.148,146,86180.295,86283.231,86813.213
HA,btree64_bl0.3.tree,1,JTTDCMut,42771.027,125,85792.055,85863.973,86333.937
HA,btree64_bl0.3.tree,1,JTTDCMut+I,42756.177,126,85764.354,85837.589,86310.570
HA,btree64_bl0.3.tree,1,JTTDCMut+G4,42257.655,126,84767.310,84840.546,85313.527
HA,btree64_bl0.3.tree,1,JTTDCMut+I+G4,42257.636,127,84769.271,84843.840,85319.823
HA,btree64_bl0.3.tree,1,JTTDCMut+F,42756.082,144,85800.163,85899.829,86424.411
HA,btree64_bl0.3.tree,1,JTTDCMut+F+I,42742.587,145,85775.174,85876.466,86403.757
HA,btree64_bl0.3.tree,1,JTTDCMut+F+G4,42206.929,145,84703.858,84805.150,85332.441
HA,btree64_bl0.3.tree,1,JTTDCMut+F+I+G4,42206.982,146,84705.964,84808.899,85338.882
HA,btree64_bl0.3.tree,1,FLU,44170.292,125,88590.584,88662.502,89132.466
HA,btree64_bl0.3.tree,1,FLU+I,44153.911,126,88559.821,88633.057,89106.038
HA,btree64_bl0.3.tree,1,FLU+G4,43539.650,126,87331.300,87404.536,87877.517
HA,btree64_bl0.3.tree,1,FLU+I+G4,43539.611,127,87333.222,87407.791,87883.774
HA,btree64_bl0.3.tree,1,FLU+F,43842.357,144,87972.714,88072.380,88596.962
HA,btree64_bl0.3.tree,1,FLU+F+I,43825.831,145,87941.663,88042.954,88570.245
HA,btree64_bl0.3.tree,1,FLU+F+G4,43158.973,145,86607.946,86709.238,87236.529
HA,btree64_bl0.3.tree,1,FLU+F+I+G4,43158.940,146,86609.881,86712.816,87242.799
HA,btree64_bl0.3.tree,1,Blosum62,44347.337,125,88944.673,89016.591,89486.555
HA,btree64_bl0.3.tree,1,Blosum62+I,44317.482,126,88886.963,88960.199,89433.180
HA,btree64_bl0.3.tree,1,Blosum62+G4,43812.197,126,87876.394,87949.629,88422.610
HA,btree64_bl0.3.tree,1,Blosum62+I+G4,43808.886,127,87871.772,87946.341,88422.324
HA,btree64_bl0.3.tree,1,Blosum62+F,44288.554,144,88865.108,88964.774,89489.355
HA,btree64_bl0.3.tree,1,Blosum62+F+I,44263.056,145,88816.113,88917.405,89444.696
HA,btree64_bl0.3.tree,1,Blosum62+F+G4,43732.594,145,87755.188,87856.480,88383.771
HA,btree64_bl0.3.tree,1,Blosum62+F+I+G4,43730.739,146,87753.478,87856.413,88386.396
HA,btree64_bl0.3.tree,1,mtMet,46106.227,125,92462.454,92534.371,93004.335
HA,btree64_bl0.3.tree,1,mtMet+I,46076.748,126,92405.495,92478.731,92951.712
HA,btree64_bl0.3.tree,1,mtMet+G4,45016.937,126,90285.874,90359.110,90832.091
HA,btree64_bl0.3.tree,1,mtMet+I+G4,45016.031,127,90286.061,90360.630,90836.613
HA,btree64_bl0.3.tree,1,mtMet+F,44648.756,144,89585.513,89685.179,90209.760
