name,tree,rep,model,logl,k,AIC,AICc,BIC,rf_true,treelength
NP,rayfinned,18,q2,-49859.1840,627,100972.3680,888484.3680,103612.4142,68,20.635553846700002
NP,rayfinned,18,q3,-50895.5903,608,103007.1807,843551.1807,105567.2255,78,16.766898886099995
NP,rayfinned,18,q4,-51818.2814,607,104850.5629,842962.5629,107406.3971,80,16.07996134130001
NP,rayfinned,18,q5,-58696.2504,607,118606.5009,856718.5009,121162.3351,90,19.330446220200002
NP,spiralia,18,poisson,-36643.3873,203,73692.7746,73974.4889,74547.5264,10,12.022249486999993
NP,spiralia,18,q1,-33293.9543,204,66995.9085,67281.3693,67854.8709,12,13.300513054200007
NP,spiralia,18,q2,-34257.6774,223,68961.3549,69325.9680,69900.3187,12,17.26601945489999
NP,spiralia,18,q3,-34996.4873,204,70400.9747,70686.4354,71259.9371,8,13.464613690099998
NP,spiralia,18,q4,-35628.8325,204,71665.6650,71951.1257,72524.6274,12,12.546140567200007
NP,spiralia,18,q5,-39832.8252,203,80071.6504,80353.3646,80926.4022,18,16.4055268277
NP,andersen,19,poisson,-27827.4777,351,56356.9553,58049.4485,57834.8760,62,8.5738850014
NP,andersen,19,q1,-25792.1816,353,52290.3632,54025.9465,53776.7050,60,9.1132156993
NP,andersen,19,q2,-26433.0713,353,53572.1427,55307.7260,55058.4845,54,9.307599659499996
NP,andersen,19,q3,-26836.8222,352,54377.6444,56091.5203,55859.7756,56,9.372081651000011
NP,andersen,19,q4,-27321.2499,351,55344.4998,57036.9930,56822.4204,68,9.1802711191
NP,andersen,19,q5,-30495.8877,351,61693.7753,63386.2685,63171.6960,66,13.356737032700003
NP,dosreis,19,poisson,-67356.0933,545,135802.1867,730942.1867,138096.9637,26,20.65181296379999
NP,dosreis,19,q1,-61337.5955,565,123805.1911,763385.1911,126184.1801,26,24.309373093400023
NP,dosreis,19,q2,-63301.7334,565,127733.4668,767313.4668,130112.4558,28,26.523118910599997
NP,dosreis,19,q3,-64781.5173,546,130655.0346,727979.0346,132954.0222,32,20.845742270199995
NP,dosreis,19,q4,-66001.2163,545,133092.4327,728232.4327,135387.2097,26,21.72255655700001
NP,dosreis,19,q5,-74931.2115,546,150954.4229,748278.4229,153253.4106,24,27.422502113400046
NP,greenalga,19,poisson,-10987.9747,43,22061.9495,22070.2843,22243.0053,0,3.459416943100001
NP,greenalga,19,q1,-10289.1890,44,20666.3780,20675.1197,20851.6444,0,3.7183273255
NP,greenalga,19,q2,-10483.3409,63,21092.6817,21111.2624,21357.9495,0,4.3912193037
NP,greenalga,19,q3,-10689.8979,43,21465.7958,21474.1306,21646.8516,0,3.5523297859000005
NP,greenalga,19,q4,-10897.1095,44,21882.2191,21890.9608,22067.4855,0,3.989891244499999
NP,greenalga,19,q5,-12069.4054,43,24224.8108,24233.1456,24405.8666,0,5.1533039663
NP,opisthokonta,19,poisson,-57042.5457,137,114359.0915,114464.1248,114935.9437,2,25.338759189500006
NP,opisthokonta,19,q1,-52401.8462,157,105117.6925,105263.6101,105778.7567,8,29.825799632100008
NP,opisthokonta,19,q2,-53974.5061,137,108223.0121,108328.0455,108799.8644,8,26.649379560599996
NP,opisthokonta,19,q3,-54933.8667,156,110179.7335,110323.3816,110836.5871,8,30.6753371059
NP,opisthokonta,19,q4,-56012.9383,137,112299.8765,112404.9098,112876.7287,6,28.252297638500004
NP,opisthokonta,19,q5,-61856.4619,137,123986.9237,124091.9571,124563.7759,10,45.81691603689999
NP,prum,19,poisson,-29873.5236,397,60541.0472,63701.1672,62212.6554,66,7.9155260716
NP,prum,19,q1,-27350.6423,399,55499.2845,58756.4274,57179.3140,64,8.492613593799998
NP,prum,19,q2,-28062.1058,418,56960.2116,61394.1863,58720.2424,74,10.1733735031
NP,prum,19,q3,-28540.4353,417,57914.8705,62272.5205,59670.6907,60,8.621820226000004
NP,prum,19,q4,-29099.3880,397,58992.7759,62152.8959,60664.3841,68,7.882875075900003
NP,prum,19,q5,-32289.6208,397,65373.2415,68533.3615,67044.8497,84,10.1400217592
NP,ruhfel,19,poisson,-90473.4250,697,182340.8499,1155352.8499,185275.6382,106,32.938058215700025
NP,ruhfel,19,q1,-83215.7137,717,167865.4274,1197477.4274,170884.4276,100,35.288152946099956
NP,ruhfel,19,q2,-85589.2283,717,172612.4566,1202224.4566,175631.4569,110,42.98345175199997
NP,ruhfel,19,q3,-87081.5243,716,175595.0486,1202339.0486,178609.8383,114,36.82988790239996
NP,ruhfel,19,q4,-88778.5946,698,178953.1893,1154757.1893,181892.1881,116,50.46442253270002
NP,ruhfel,19,q5,-100227.9512,697,201849.9024,1174861.9024,204784.6906,130,54.909726188900045
NP,salichos,19,poisson,-20626.2978,43,41338.5957,41346.9305,41519.6515,6,9.5256344702
NP,salichos,19,q1,-19300.6426,63,38727.2852,38745.8658,38992.5530,8,11.892466356099998
NP,salichos,19,q2,-19705.2459,45,39500.4918,39509.6511,39689.9688,8,10.901050079
NP,salichos,19,q3,-19878.9466,63,39883.8933,39902.4739,40149.1611,12,11.395623179100001
NP,salichos,19,q4,-20320.4466,44,40728.8933,40737.6350,40914.1597,2,12.872135274200003
NP,salichos,19,q5,-22121.4574,43,44328.9149,44337.2497,44509.9707,14,18.270576350499994
NP,rayfinned,19,poisson,-50797.7529,607,102809.5058,840921.5058,105365.3400,56,14.49416559839999
NP,rayfinned,19,q1,-46335.0545,608,93886.1091,834430.1091,96446.1539,58,15.148927244400008
NP,rayfinned,19,q2,-47669.1944,608,96554.3889,837098.3889,99114.4337,50,17.32625714550001
NP,rayfinned,19,q3,-48556.6058,626,98365.2117,883369.2117,101001.0473,60,14.715470114999983
NP,rayfinned,19,q4,-49596.6881,607,100407.3763,838519.3763,102963.2105,62,14.791147110200008
NP,rayfinned,19,q5,-55644.9206,607,112503.8412,850615.8412,115059.6754,68,19.491280192900007
NP,spiralia,19,poisson,-37830.8977,203,76067.7953,76349.5096,76922.5471,14,12.438731499300006
NP,spiralia,19,q1,-34133.5671,205,68677.1342,68966.3808,69540.3072,12,13.616341959200003
NP,spiralia,19,q2,-35130.9671,203,70667.9343,70949.6486,71522.6861,10,12.577428671800003
NP,spiralia,19,q3,-35920.3816,204,72248.7632,72534.2240,73107.7257,14,13.809320516199996
NP,spiralia,19,q4,-36546.9208,223,73539.8416,73904.4548,74478.8055,12,12.720242312800002
NP,spiralia,19,q5,-41137.8961,203,82681.7922,82963.5065,83536.5441,12,17.446636628700002
NP,andersen,20,poisson,-28971.8457,353,58649.6914,60385.2747,60136.0332,72,9.028651857499996
NP,andersen,20,q1,-26988.9211,355,54687.8423,56467.8423,56182.6053,64,10.193576245600003
NP,andersen,20,q2,-27724.4075,354,56156.8150,57914.4374,57647.3674,62,9.265088791200002
NP,andersen,20,q3,-28061.6257,373,56869.2514,59119.2836,58439.8052,72,9.381885542600003
NP,andersen,20,q4,-28708.1192,355,58126.2385,59906.2385,59621.0015,68,14.890397317399998
NP,andersen,20,q5,-32168.1465,353,65042.2931,66777.8764,66528.6349,72,14.412195993900005
NP,dosreis,20,poisson,-68050.2550,545,137190.5099,732330.5099,139485.2870,24,20.949400159499973
NP,dosreis,20,q1,-62180.4512,546,125452.9025,722776.9025,127751.8901,30,22.959640849000035
NP,dosreis,20,q2,-64167.7271,565,129465.4541,769045.4541,131844.4432,30,28.642042695399997
NP,dosreis,20,q3,-65585.9735,546,132263.9470,729587.9470,134562.9346,32,21.093083108000034
NP,dosreis,20,q4,-66683.0040,545,134456.0079,729596.0079,136750.7850,24,20.910189327199983
NP,dosreis,20,q5,-75734.3783,546,152560.7566,749884.7566,154859.7442,38,28.078407512500018
NP,greenalga,20,poisson,-11001.6299,43,22089.2598,22097.5946,22270.3156,0,3.4410081351
NP,greenalga,20,q1,-10126.6455,63,20379.2909,20397.8716,20644.5587,0,3.8016577935
NP,greenalga,20,q2,-10376.4184,63,20878.8368,20897.4175,21144.1046,0,4.526625791200001
NP,greenalga,20,q3,-10519.2743,62,21162.5486,21180.5072,21423.6058,0,3.7775315838999997
NP,greenalga,20,q4,-10800.3937,45,21690.7874,21699.9467,21880.2644,0,3.9321234929999997
NP,greenalga,20,q5,-12086.3789,43,24258.7579,24267.0927,24439.8137,2,5.207186922400002
NP,opisthokonta,20,poisson,-56752.9974,137,113779.9948,113885.0282,114356.8470,8,25.161170266099997
NP,opisthokonta,20,q1,-52163.5027,157,104641.0054,104786.9230,105302.0696,2,28.5640434685
NP,opisthokonta,20,q2,-53538.5213,157,107391.0426,107536.9602,108052.1068,16,32.62438038989999
NP,opisthokonta,20,q3,-54620.9833,138,109517.9666,109624.8301,110099.0294,4,35.95670927810001
NP,opisthokonta,20,q4,-55755.4854,139,111788.9708,111897.6859,112374.2442,10,39.5705057997
NP,opisthokonta,20,q5,-61904.4322,138,124084.8643,124191.7278,124665.9271,18,42.43572120780003
NP,prum,20,poisson,-29201.3180,397,59196.6361,62356.7561,60868.2443,76,7.6652457515
NP,prum,20,q1,-26702.8124,417,54239.6249,58597.2749,55995.4451,80,8.746904560000003
NP,prum,20,q2,-27491.9808,417,55817.9615,60175.6115,57573.7818,84,9.430756921700006
NP,prum,20,q3,-27999.5764,417,56833.1527,61190.8027,58588.9730,84,7.823554391999999
NP,prum,20,q4,-28652.1174,398,58100.2347,61308.3559,59776.0535,78,9.122104851300001
NP,prum,20,q5,-32150.7516,397,65095.5032,68255.6232,66767.1114,90,10.196221887700005
NP,ruhfel,20,poisson,-85477.1534,693,172340.3068,1134224.3068,175258.2527,140,30.97408013329998
NP,ruhfel,20,q1,-78631.2593,695,158652.5185,1126092.5185,161578.8856,146,32.73493708090001
NP,ruhfel,20,q2,-81059.8366,713,163545.6733,1181709.6733,166547.8311,144,40.4858669667
NP,ruhfel,20,q3,-82295.4117,713,166016.8234,1184180.8234,169018.9813,148,43.8391502267
NP,ruhfel,20,q4,-83817.6151,695,169025.2302,1136465.2302,171951.5973,156,46.93233888680001
NP,ruhfel,20,q5,-94045.0962,694,189478.1924,1154138.1924,192400.3488,162,47.10658490090006
NP,salichos,20,poisson,-20478.8337,43,41043.6674,41052.0022,41224.7232,2,9.374520713400003
NP,salichos,20,q1,-19071.5994,63,38269.1988,38287.7795,38534.4666,2,11.696979153500001
NP,salichos,20,q2,-19488.7228,44,39065.4456,39074.1873,39250.7120,4,11.958243537499998
NP,salichos,20,q3,-19657.5193,63,39441.0386,39459.6193,39706.3064,4,11.378974307199998
NP,salichos,20,q4,-20112.1289,44,40312.2577,40320.9994,40497.5241,4,12.959579817399995
NP,salichos,20,q5,-22020.8297,43,44127.6593,44135.9941,44308.7151,8,18.7176841456
NP,rayfinned,20,poisson,-52258.6415,607,105731.2830,843843.2830,108287.1172,80,15.010946243700003
NP,rayfinned,20,q1,-47740.0934,608,96696.1868,837240.1868,99256.2317,68,15.74612917460001
NP,rayfinned,20,q2,-49271.6120,608,99759.2240,840303.2240,102319.2689,66,19.063262485299983
NP,rayfinned,20,q3,-50113.1868,627,101480.3737,888992.3737,104120.4199,66,16.361708083799993
NP,rayfinned,20,q4,-51058.6967,608,103333.3934,843877.3934,105893.4383,82,22.926687820900025
NP,rayfinned,20,q5,-57828.2060,607,116870.4120,854982.4120,119426.2462,88,20.5377365396
NP,spiralia,20,poisson,-38335.8624,203,77077.7248,77359.4391,77932.4766,8,12.771027041900005
NP,spiralia,20,q1,-34826.6051,204,70061.2101,70346.6709,70920.1725,4,13.896554461099997
NP,spiralia,20,q2,-35776.4747,223,71998.9495,72363.5626,72937.9133,4,16.995748550800013
NP,spiralia,20,q3,-36600.4087,203,73606.8175,73888.5318,74461.5693,4,13.002857996199998
NP,spiralia,20,q4,-37323.3338,203,75052.6677,75334.3819,75907.4195,4,13.405314700299991
NP,spiralia,20,q5,-41756.6650,204,83921.3300,84206.7908,84780.2924,8,17.628310792899995
LAC,andersen,1,poisson,-13796.9011,343,28279.8022,264263.8022,29503.7443,94,7.970702233000003
LAC,andersen,1,q1,-12425.3528,345,25540.7056,264280.7056,26771.7844,98,8.659015707699998
LAC,andersen,1,q2,-12785.9774,344,26259.9548,263619.9548,27487.4653,96,8.184395934400001
LAC,andersen,1,q3,-12808.6826,363,26343.3653,290607.3653,27638.6743,98,8.360355854299996
LAC,andersen,1,q4,-13182.1906,343,27050.3812,263034.3812,28274.3233,102,8.1716495645
LAC,andersen,1,q5,-14694.0492,343,30074.0983,266058.0983,31298.0405,116,10.696709897000002
LAC,dosreis,1,poisson,-32437.1417,545,65964.2834,661104.2834,67909.0312,66,18.616924914600016
LAC,dosreis,1,q1,-28818.8731,547,58731.7461,658243.7461,60683.6306,64,16.792843713
LAC,dosreis,1,q2,-29807.9730,546,60707.9459,658031.9459,62656.2620,62,18.006500923799997
LAC,dosreis,1,q3,-30113.3378,565,61356.6756,700936.6756,63372.7902,64,27.6226802362
LAC,dosreis,1,q4,-30602.6934,566,62337.3868,704181.3868,64357.0698,70,32.38377969149999
LAC,dosreis,1,q5,-34013.8979,545,69117.7957,664257.7957,71062.5435,64,22.065507685299977
LAC,greenalga,1,poisson,-5317.3107,43,10720.6214,10737.9792,10874.0602,0,3.0010656312
LAC,greenalga,1,q1,-4771.0295,63,9668.0589,9708.7862,9892.8646,0,3.3173392035000004
LAC,greenalga,1,q2,-4832.1515,62,9788.3030,9827.5593,10009.5404,0,3.1040203717
LAC,greenalga,1,q3,-4955.9865,62,10035.9729,10075.2292,10257.2103,2,3.2449445208999994
LAC,greenalga,1,q4,-5057.5898,63,10241.1797,10281.9069,10465.9854,2,3.4004989501
LAC,greenalga,1,q5,-5588.8792,43,11263.7584,11281.1162,11417.1972,4,3.846908395999999
LAC,opisthokonta,1,poisson,-27581.4435,137,55436.8870,55741.8225,55925.7502,14,22.050746132000004
LAC,opisthokonta,1,q1,-24357.2120,158,49030.4239,49518.2297,49594.2223,12,25.414931495700007
LAC,opisthokonta,1,q2,-24989.9224,158,50295.8448,50783.6507,50859.6433,22,34.340146159899994
LAC,opisthokonta,1,q3,-25558.5050,139,51395.0101,51714.0265,51891.0100,24,26.036881893700002
LAC,opisthokonta,1,q4,-26273.4425,137,52820.8851,53125.8206,53309.7483,18,25.188946136600016
LAC,opisthokonta,1,q5,-28725.2642,137,57724.5285,58029.4639,58213.3916,26,33.603974273499986
LAC,prum,1,poisson,-13822.7958,397,28439.5915,344451.5915,29856.2243,126,6.800198115300002
LAC,prum,1,q1,-12397.1504,399,25592.3007,344792.3007,27016.0702,132,7.558486079700003
LAC,prum,1,q2,-12782.1679,398,26360.3359,343964.3359,27780.5370,132,8.611567901799999
LAC,prum,1,q3,-13000.6505,398,26797.3010,344401.3010,28217.5021,128,7.013071441000006
LAC,prum,1,q4,-13204.6636,398,27205.3272,344809.3272,28625.5283,132,6.616458880799995
LAC,prum,1,q5,-14390.6037,397,29575.2074,345587.2074,30991.8402,136,8.1309419509
LAC,ruhfel,1,poisson,-41548.6747,671,84439.3493,986263.3493,86833.7085,226,27.503869240600007
LAC,ruhfel,1,q1,-36708.4384,692,74800.8768,1033912.8768,77270.1712,228,27.278732194900012
LAC,ruhfel,1,q2,-37911.2885,671,77164.5770,978988.5770,79558.9361,224,28.18939701360002
LAC,ruhfel,1,q3,-38533.0757,690,78446.1513,1032026.1513,80908.3090,224,29.262293712599995
LAC,ruhfel,1,q4,-39025.9084,690,79431.8168,1033011.8168,81893.9745,222,30.756486060000004
LAC,ruhfel,1,q5,-43379.2748,671,88100.5496,989924.5496,90494.9088,242,38.73135003889997
LAC,salichos,1,poisson,-10209.2742,43,20504.5484,20521.9062,20657.9872,12,8.494628694499998
LAC,salichos,1,q1,-9075.7053,64,18279.4105,18321.6440,18507.7846,12,11.806321470899997
LAC,salichos,1,q2,-9291.5943,64,18711.1887,18753.4222,18939.5627,12,17.446063555400002
LAC,salichos,1,q3,-9436.4765,44,18960.9530,18979.2018,19117.9601,14,9.759553633300001
LAC,salichos,1,q4,-9628.7110,45,19347.4220,19366.5887,19507.9975,12,18.541574872499993
LAC,salichos,1,q5,-10530.6697,43,21147.3393,21164.6971,21300.7781,16,13.826207795700006
LAC,rayfinned,1,poisson,-24503.0780,601,50208.1559,773812.1559,52352.7310,178,13.139496294199994
LAC,rayfinned,1,q1,-21963.9725,622,45171.9451,820183.9451,47391.4554,160,17.172212286699995
LAC,rayfinned,1,q2,-22710.4423,603,46626.8846,775050.8846,48778.5963,156,16.303731213100026
LAC,rayfinned,1,q3,-22762.5883,621,46767.1766,819291.1766,48983.1185,170,13.245005216100001
LAC,rayfinned,1,q4,-23409.2582,620,48058.5164,818098.5164,50270.8900,158,13.544228513599995
LAC,rayfinned,1,q5,-26191.7214,601,53585.4428,777189.4428,55730.0178,184,16.247577481299984
LAC,spiralia,1,poisson,-17839.5865,203,36085.1730,37513.1730,36809.5470,24,10.802525293999997
LAC,spiralia,1,q1,-15788.8610,205,31987.7219,33495.9362,32719.2326,26,12.005368482099998
LAC,spiralia,1,q2,-16311.4498,203,33028.8996,34456.8996,33753.2735,20,11.10675093649999
LAC,spiralia,1,q3,-16521.5882,204,33451.1764,34918.5449,34179.1187,30,12.387823852299997
LAC,spiralia,1,q4,-17049.4703,223,34544.9405,37173.9932,35340.6814,28,11.513656188899995
LAC,spiralia,1,q5,-18975.7113,203,38357.4225,39785.4225,39081.7965,30,13.690558651199995
LAC,andersen,2,poisson,-13448.4802,349,27594.9605,271894.9605,28840.3127,130,7.639093044600007
LAC,andersen,2,q1,-12099.4848,351,24900.9697,272004.9697,26153.4586,120,8.114773366900002
LAC,andersen,2,q2,-12428.1404,350,25556.2807,271256.2807,26805.2013,128,8.105298166500011
LAC,andersen,2,q3,-12472.2441,368,25680.4881,297264.4881,26993.6389,122,7.89723941
LAC,andersen,2,q4,-12882.6691,350,26465.3383,272165.3383,27714.2589,124,7.758237142699998
LAC,andersen,2,q5,-13870.5664,349,28439.1328,272739.1328,29684.4850,130,9.818662373800008
LAC,dosreis,2,poisson,-30694.1604,545,62478.3208,657618.3208,64423.0685,90,17.417790445700014
LAC,dosreis,2,q1,-27379.0059,566,55890.0118,697734.0118,57909.6948,58,21.37048210559999
LAC,dosreis,2,q2,-28196.5425,564,57521.0849,694841.0849,59533.6312,56,17.986229244500016
LAC,dosreis,2,q3,-28634.4786,565,58398.9571,697978.9571,60415.0718,62,18.04491852779998
LAC,dosreis,2,q4,-28988.6762,546,59069.3524,656393.3524,61017.6685,74,17.027434549399988
LAC,dosreis,2,q5,-32671.6557,545,66433.3115,661573.3115,68378.0592,68,21.1942325911
LAC,greenalga,2,poisson,-5401.2834,43,10888.5668,10905.9246,11042.0057,2,3.1410261973
LAC,greenalga,2,q1,-4961.6032,44,10011.2064,10029.4553,10168.2136,6,3.4653924095999997
LAC,greenalga,2,q2,-5093.6488,43,10273.2976,10290.6554,10426.7364,4,3.1982626081000003
LAC,greenalga,2,q3,-5112.2934,63,10350.5869,10391.3142,10575.3926,4,3.5050485156999995
LAC,greenalga,2,q4,-5244.3115,44,10576.6231,10594.8719,10733.6303,6,5.149194512899999
LAC,greenalga,2,q5,-5795.7485,43,11677.4971,11694.8549,11830.9359,4,4.1090052880000005
LAC,opisthokonta,2,poisson,-27796.2781,137,55866.5562,56171.4916,56355.4194,24,22.532851541700012
LAC,opisthokonta,2,q1,-24311.5870,158,48939.1740,49426.9799,49502.9725,20,25.472766986499995
LAC,opisthokonta,2,q2,-24882.9609,157,50079.9218,50556.9603,50640.1519,16,33.406878777
LAC,opisthokonta,2,q3,-25442.0712,157,51198.1424,51675.1808,51758.3725,18,43.07827743570001
LAC,opisthokonta,2,q4,-26026.5762,137,52327.1525,52632.0879,52816.0156,14,23.359910451000005
LAC,opisthokonta,2,q5,-28711.2199,137,57696.4399,58001.3754,58185.3031,20,34.1594726236
LAC,prum,2,poisson,-13804.8163,397,28403.6326,344415.6326,29820.2654,114,6.780394156100006
LAC,prum,2,q1,-12379.8935,418,25595.7869,375879.7869,27087.3549,128,7.656628732199996
LAC,prum,2,q2,-12609.8408,418,26055.6815,376339.6815,27547.2495,124,8.6064600796
LAC,prum,2,q3,-12870.6430,399,26539.2860,345739.2860,27963.0555,128,7.023995049900003
LAC,prum,2,q4,-13005.2832,416,26842.5664,373786.5664,28326.9977,122,6.979293538199993
LAC,prum,2,q5,-14366.9778,397,29527.9557,345539.9557,30944.5884,124,7.9614686198
LAC,ruhfel,2,poisson,-42167.6038,689,85713.2076,1036533.2076,88171.7969,200,28.220293266600017
LAC,ruhfel,2,q1,-37476.4569,691,76334.9137,1032678.9137,78800.6398,206,29.13115691620001
LAC,ruhfel,2,q2,-38629.1905,690,78638.3809,1032218.3809,81100.5386,194,43.492199305899945
LAC,ruhfel,2,q3,-39221.1375,689,79820.2749,1030640.2749,82278.8643,200,29.481163805000005
LAC,ruhfel,2,q4,-40069.7233,709,81557.4467,1088337.4467,84087.4029,200,31.453206685200012
LAC,ruhfel,2,q5,-44207.4363,689,89792.8726,1040612.8726,92251.4619,218,39.09408413760001
LAC,salichos,2,poisson,-10104.7478,43,20295.4956,20312.8534,20448.9344,12,8.309396404800001
LAC,salichos,2,q1,-9027.9235,64,18183.8470,18226.0805,18412.2210,10,11.137016623099997
LAC,salichos,2,q2,-9162.3289,63,18450.6578,18491.3850,18675.4635,10,9.960195796599997
LAC,salichos,2,q3,-9382.1348,43,18850.2697,18867.6275,19003.7085,12,8.8992343129
LAC,salichos,2,q4,-9588.3752,43,19262.7503,19280.1081,19416.1892,12,9.371553326800003
LAC,salichos,2,q5,-10434.5050,43,20955.0100,20972.3678,21108.4488,14,14.171798700499995
LAC,rayfinned,2,poisson,-24205.5126,599,49609.0252,768409.0252,51746.4635,138,12.896220731000001
LAC,rayfinned,2,q1,-21590.9041,601,44383.8081,767987.8081,46528.3832,154,13.323309379199994
LAC,rayfinned,2,q2,-22144.6175,618,45525.2349,810609.2349,47730.4718,144,13.128644245599999
LAC,rayfinned,2,q3,-22615.8271,620,46471.6542,816511.6542,48684.0278,152,13.953204707200006
LAC,rayfinned,2,q4,-22960.7885,618,47157.5769,812241.5769,49362.8138,158,12.999156340399997
LAC,rayfinned,2,q5,-25444.1832,599,52086.3665,770886.3665,54223.8048,160,15.091438736599974
LAC,spiralia,2,poisson,-17086.8861,203,34579.7722,36007.7722,35304.1462,22,10.276987402299994
LAC,spiralia,2,q1,-15232.3700,205,30874.7400,32382.9543,31606.2506,40,10.772855970700002
LAC,spiralia,2,q2,-15730.2859,205,31870.5719,33378.7862,32602.0825,38,12.854165207199994
LAC,spiralia,2,q3,-16059.1429,223,32564.2858,35193.3385,33360.0267,42,13.371819195399993
LAC,spiralia,2,q4,-16184.9111,203,32775.8223,34203.8223,33500.1962,34,10.105034451900005
LAC,spiralia,2,q5,-18049.5363,203,36505.0727,37933.0727,37229.4466,42,12.3709411352
LAC,andersen,3,poisson,-13342.5028,347,27379.0056,268891.0056,28617.2212,126,7.593846068000004
