name,tree,rep,model,logl,k,AIC,AICc,BIC,rf,treelength
NP,dosreis,18,m3,-64257.9550,565,129645.9101,769225.9101,132024.8991,32,21.66328556790003
NP,dosreis,18,poisson,-67253.4617,545,135596.9234,730736.9234,137891.7004,18,20.583886373599984
NP,dosreis,18,GTR20,-58596.3791,753,118698.7581,1254222.7581,121869.3400,18,20.857861544500008
NP,dosreis,18,m1,-61001.5530,566,123135.1060,764979.1060,125518.3056,24,23.092138118500003
NP,dosreis,18,m5,-73559.7614,545,148209.5228,743349.5228,150504.2998,20,28.449020751500036
NP,dosreis,18,m4,-65493.6188,545,132077.2376,727217.2376,134372.0147,20,21.036368802699993
NP,andersen,18,GTR20,-24849.6341,559,50817.2682,676897.2682,53170.9936,92,9.145028948199998
NP,andersen,18,poisson,-28101.9444,351,56905.8888,58598.3819,58383.8094,88,8.687949069899993
NP,andersen,18,m5,-30783.0406,351,62268.0811,63960.5743,63746.0018,92,13.212583531999996
NP,andersen,18,m4,-27661.2431,353,56028.4861,57764.0695,57514.8280,100,9.993455314399998
NP,andersen,18,m2,-26671.0220,371,54084.0440,56274.7106,55646.1766,100,11.1990288466
NP,andersen,18,m3,-27146.0263,352,54996.0527,56709.9285,56478.1839,96,8.902682549999994
NP,andersen,18,m1,-26016.1658,353,52738.3315,54473.9148,54224.6733,94,9.4503341055
NP,opisthokonta,18,poisson,-57076.9816,137,114427.9631,114532.9965,115004.8153,18,25.433669785499987
NP,opisthokonta,18,m3,-55027.7984,156,110367.5968,110511.2448,111024.4504,12,27.22979347660001
NP,opisthokonta,18,GTR20,-51044.3682,345,102778.7364,104349.3943,104231.3935,10,27.397033345599997
NP,opisthokonta,18,m2,-53912.7704,157,108139.5408,108285.4584,108800.6050,6,44.14120254679999
NP,opisthokonta,18,m1,-52562.0889,157,105438.1778,105584.0955,106099.2420,4,31.9530229244
NP,opisthokonta,18,m4,-56116.0197,138,112508.0393,112614.9029,113089.1022,12,48.32358240399999
NP,opisthokonta,18,m5,-62220.5508,137,124715.1017,124820.1350,125291.9539,20,46.22477162699998
NP,prum,18,poisson,-30319.3007,397,61432.6015,64592.7215,63104.2097,86,8.0504070733
NP,prum,18,GTR20,-26477.9763,605,54165.9526,787425.9526,56713.3656,82,8.069882595100005
NP,prum,18,m5,-33329.1566,397,67452.3132,70612.4332,69123.9215,90,10.2129597567
NP,prum,18,m4,-29719.7745,398,60235.5490,63443.6702,61911.3678,88,9.19208789999999
NP,prum,18,m2,-28509.0628,417,57852.1257,62209.7757,59607.9459,86,10.852027770499994
NP,prum,18,m3,-29080.2475,398,58956.4951,62164.6163,60632.3139,84,8.071948447599999
NP,prum,18,m1,-27610.5260,417,56055.0520,60412.7020,57810.8722,82,9.7381927528
NP,ruhfel,18,GTR20,-78926.5304,909,159671.0607,1814051.0607,163498.4962,102,34.19610117309995
NP,ruhfel,18,m5,-97719.7201,701,196841.4401,1181045.4401,199793.0708,104,51.23832991039995
NP,ruhfel,18,m4,-87793.1737,720,177026.3474,1215266.3474,180057.9795,96,37.600681425699946
NP,ruhfel,18,m2,-85061.4689,721,171564.9378,1212688.9378,174600.7805,102,41.30005159109997
NP,ruhfel,18,m3,-86121.6581,702,173647.3163,1160659.3163,176603.1576,112,33.05865997149999
NP,ruhfel,18,m1,-82489.9124,702,166383.8248,1153395.8248,169339.6661,98,33.35266647249994
NP,ruhfel,18,poisson,-89622.0512,701,180646.1025,1164850.1025,183597.7332,104,32.509845960399936
NP,salichos,18,m1,-19486.7867,64,39101.5734,39120.7882,39371.0518,2,12.276417333600001
NP,salichos,18,m2,-19869.0428,63,39864.0855,39882.6662,40129.3534,2,15.204664621900001
NP,salichos,18,m3,-20087.5797,64,40303.1594,40322.3742,40572.6379,4,13.966868499099999
NP,salichos,18,m5,-22344.3816,43,44774.7632,44783.0980,44955.8190,8,19.904273856800003
NP,salichos,18,m4,-20515.3011,44,41118.6023,41127.3440,41303.8687,2,13.6561881803
NP,salichos,18,GTR20,-18864.6315,251,38231.2629,38745.5068,39288.1236,2,10.476739056900001
NP,salichos,18,poisson,-20844.0066,43,41774.0131,41782.3479,41955.0689,8,9.636592788399998
NP,rayfinned,18,m3,-50895.5909,608,103007.1818,843551.1818,105567.2267,74,16.724495214399987
NP,rayfinned,18,m2,-49859.1838,627,100972.3676,888484.3676,103612.4138,62,20.614707200899996
NP,rayfinned,18,m1,-48178.5404,628,97613.0809,887637.0809,100257.3377,74,17.441226222500003
NP,rayfinned,18,m4,-51818.2808,607,104850.5616,842962.5616,107406.3959,82,16.079975832899986
NP,rayfinned,18,m5,-58698.7821,607,118611.5643,856723.5643,121167.3985,80,19.328099370699995
NP,rayfinned,18,GTR20,-46150.3353,815,93930.6707,1424010.6707,97362.3097,68,15.331260505100007
NP,rayfinned,18,poisson,-53070.0791,607,107354.1581,845466.1581,109909.9924,78,15.212299735299998
NP,spiralia,18,poisson,-36643.3873,203,73692.7745,73974.4888,74547.5263,10,12.022262274900006
NP,spiralia,18,m1,-33293.9542,204,66995.9085,67281.3692,67854.8709,10,13.319064521799993
NP,spiralia,18,m3,-34996.4874,204,70400.9748,70686.4355,71259.9372,8,13.472226723400004
NP,spiralia,18,m2,-34257.6774,223,68961.3548,69325.9679,69900.3186,12,17.2599727933
NP,spiralia,18,m4,-35628.8325,204,71665.6650,71951.1257,72524.6274,12,12.546126365799994
NP,spiralia,18,m5,-39832.8252,203,80071.6505,80353.3648,80926.4023,12,16.399354898599995
NP,spiralia,18,GTR20,-31809.0996,411,64440.1993,68378.1528,66170.7559,14,12.266843407800003
NP,dosreis,19,poisson,-67356.0936,545,135802.1872,730942.1872,138096.9643,26,20.651812474300012
NP,dosreis,19,m4,-66001.2167,545,133092.4333,728232.4333,135387.2104,26,21.722551341500036
NP,dosreis,19,m5,-74931.2103,546,150954.4205,748278.4205,153253.4081,24,27.422500906899966
NP,dosreis,19,m1,-61337.5959,565,123805.1917,763385.1917,126184.1808,24,24.286605371600032
NP,dosreis,19,m3,-64781.5174,546,130655.0347,727979.0347,132954.0224,24,20.8469941089
NP,dosreis,19,GTR20,-58647.3429,753,118800.6859,1254324.6859,121971.2677,26,20.943642735700013
NP,dosreis,19,m2,-63301.7332,565,127733.4663,767313.4663,130112.4554,24,26.44894710720004
NP,andersen,19,m1,-25792.1818,353,52290.3636,54025.9470,53776.7055,54,9.1156757505
NP,andersen,19,m3,-26836.8216,352,54377.6432,56091.5191,55859.7744,54,9.375042444899993
NP,andersen,19,m2,-26433.0718,353,53572.1436,55307.7269,55058.4854,56,9.309956097799994
NP,andersen,19,m4,-27321.2491,351,55344.4983,57036.9914,56822.4189,68,9.1804551137
NP,andersen,19,m5,-30495.8881,351,61693.7762,63386.2694,63171.6969,66,13.356795716699995
NP,andersen,19,poisson,-27827.4799,351,56356.9598,58049.4530,57834.8804,60,8.575975999299999
NP,andersen,19,GTR20,-24490.4395,559,50098.8790,676178.8790,52452.6044,62,8.9140888112
NP,opisthokonta,19,poisson,-57042.5457,137,114359.0915,114464.1248,114935.9437,4,25.339770346899986
NP,opisthokonta,19,m5,-61856.4619,137,123986.9237,124091.9571,124563.7759,10,45.81701184259999
NP,opisthokonta,19,m4,-56012.9383,137,112299.8765,112404.9098,112876.7287,6,28.252044551699996
NP,opisthokonta,19,GTR20,-50921.4509,345,102532.9017,104103.5596,103985.5588,4,27.315009004100002
NP,opisthokonta,19,m1,-52401.8462,157,105117.6925,105263.6101,105778.7567,8,29.846814585600008
NP,opisthokonta,19,m2,-53974.5061,137,108223.0121,108328.0455,108799.8644,8,26.649409696800006
NP,opisthokonta,19,m3,-54933.8667,156,110179.7335,110323.3816,110836.5871,8,30.6751557625
NP,prum,19,m1,-27350.6427,399,55499.2855,58756.4283,57179.3149,64,8.482833584599993
NP,prum,19,m3,-28540.4359,417,57914.8717,62272.5217,59670.6920,66,8.6134000096
NP,prum,19,m2,-28062.1069,418,56960.2138,61394.1885,58720.2446,78,10.164262947799998
NP,prum,19,m4,-29099.6046,397,58993.2093,62153.3293,60664.8175,72,7.8831811876
NP,prum,19,m5,-32289.6205,397,65373.2410,68533.3610,67044.8492,86,10.140015109700013
NP,prum,19,poisson,-29873.5230,397,60541.0461,63701.1661,62212.6543,68,7.915518237700008
NP,prum,19,GTR20,-26091.3002,605,53392.6003,786652.6003,55940.0134,74,7.953361167
NP,ruhfel,19,m1,-83215.7143,717,167865.4286,1197477.4286,170884.4289,106,35.29914448939997
NP,ruhfel,19,m3,-87081.5247,716,175595.0493,1202339.0493,178609.8390,110,36.904038765899955
NP,ruhfel,19,m2,-85589.2296,717,172612.4591,1202224.4591,175631.4594,110,42.92489338029997
NP,ruhfel,19,m4,-88778.5944,698,178953.1888,1154757.1888,181892.1876,118,50.44471359929991
NP,ruhfel,19,m5,-100227.9462,697,201849.8925,1174861.8925,204784.6807,134,54.94576463059993
NP,ruhfel,19,poisson,-90473.4286,697,182340.8572,1155352.8572,185275.6455,110,32.93816831119996
NP,ruhfel,19,GTR20,-79719.2937,905,161248.5873,1801108.5873,165059.1804,100,34.93092404289998
NP,salichos,19,m4,-20320.4466,44,40728.8933,40737.6350,40914.1597,2,12.877127429899998
NP,salichos,19,m5,-22121.4574,43,44328.9149,44337.2497,44509.9707,8,18.373365153199998
NP,salichos,19,GTR20,-18732.3127,251,37966.6254,38480.8693,39023.4860,8,10.328292232999997
NP,salichos,19,m3,-19878.9466,63,39883.8933,39902.4739,40149.1611,12,11.395555798899997
NP,salichos,19,m2,-19705.2459,45,39500.4918,39509.6511,39689.9688,8,10.902286366299998
NP,salichos,19,m1,-19300.6426,63,38727.2852,38745.8658,38992.5530,8,11.8951423167
NP,salichos,19,poisson,-20626.2978,43,41338.5957,41346.9305,41519.6515,4,9.555773993599999
NP,rayfinned,19,GTR20,-44290.9815,815,90211.9630,1420291.9630,93643.6021,60,14.619180544400006
NP,rayfinned,19,m5,-55644.9201,607,112503.8402,850615.8402,115059.6744,64,19.472662596199996
NP,rayfinned,19,m4,-49596.6870,607,100407.3739,838519.3739,102963.2082,62,14.791142861900004
NP,rayfinned,19,m1,-46335.0534,608,93886.1068,834430.1068,96446.1516,58,15.157292436900004
NP,rayfinned,19,m2,-47669.1941,608,96554.3882,837098.3882,99114.4330,56,17.308300526299984
NP,rayfinned,19,m3,-48556.6082,626,98365.2163,883369.2163,101001.0520,60,14.715470360700012
NP,rayfinned,19,poisson,-50797.7523,607,102809.5047,840921.5047,105365.3389,56,14.494150660600004
NP,spiralia,19,GTR20,-32695.9592,411,66213.9185,70151.8720,67944.4751,8,12.709639677499998
NP,spiralia,19,m5,-41137.8963,203,82681.7927,82963.5070,83536.5445,12,17.446636393
NP,spiralia,19,m4,-36546.9207,223,73539.8413,73904.4545,74478.8052,12,12.720203321800007
NP,spiralia,19,m2,-35130.9668,203,70667.9336,70949.6479,71522.6854,10,12.577432157000006
NP,spiralia,19,m3,-35920.3823,204,72248.7646,72534.2254,73107.7270,14,13.809455456299995
NP,spiralia,19,m1,-34133.5673,205,68677.1346,68966.3812,69540.3076,12,13.623186027899997
NP,spiralia,19,poisson,-37830.8973,203,76067.7946,76349.5089,76922.5464,12,12.438034330200002
NP,dosreis,20,poisson,-68050.2545,545,137190.5090,732330.5090,139485.2861,28,20.949439804899995
NP,dosreis,20,m5,-75734.3793,546,152560.7586,749884.7586,154859.7463,38,28.078404713400037
NP,dosreis,20,GTR20,-59293.9733,753,120093.9467,1255617.9467,123264.5285,22,21.248220714600027
NP,dosreis,20,m4,-66683.0034,545,134456.0067,729596.0067,136750.7838,22,20.9102041567
NP,dosreis,20,m2,-64167.7288,565,129465.4577,769045.4577,131844.4467,30,28.617866576500035
NP,dosreis,20,m3,-65585.9733,546,132263.9466,729587.9466,134562.9342,32,21.093081677300024
NP,dosreis,20,m1,-62180.4524,546,125452.9047,722776.9047,127751.8923,28,22.989381128200005
NP,andersen,20,m2,-27724.4037,354,56156.8074,57914.4298,57647.3599,66,9.265020396999995
NP,andersen,20,m3,-28061.6267,373,56869.2534,59119.2857,58439.8073,66,9.381996082299999
NP,andersen,20,m1,-26988.9218,355,54687.8437,56467.8437,56182.6067,62,10.2005129426
NP,andersen,20,m5,-32168.1446,353,65042.2892,66777.8725,66528.6310,70,14.412215751500002
NP,andersen,20,m4,-28708.1187,355,58126.2374,59906.2374,59621.0004,68,14.877035155199993
NP,andersen,20,poisson,-28971.8457,353,58649.6915,60385.2748,60136.0333,70,9.028637691500002
NP,andersen,20,GTR20,-25570.6447,561,52263.2895,682827.2895,54625.4361,68,9.483447476099998
NP,opisthokonta,20,GTR20,-50539.6620,345,101769.3240,103339.9819,103221.9810,4,26.948478453199993
NP,opisthokonta,20,m4,-55755.4473,139,111788.8945,111897.6096,112374.1679,6,39.70356569909998
NP,opisthokonta,20,m5,-61905.0153,138,124086.0306,124192.8942,124667.0935,12,42.38133242849999
NP,opisthokonta,20,m3,-54620.9865,138,109517.9730,109624.8365,110099.0358,4,35.87161651679999
NP,opisthokonta,20,m2,-53538.5200,157,107391.0400,107536.9577,108052.1042,16,32.59404354710001
NP,opisthokonta,20,m1,-52163.5027,157,104641.0053,104786.9230,105302.0696,2,28.574196036000004
NP,opisthokonta,20,poisson,-56752.9974,137,113779.9948,113885.0282,114356.8470,4,25.18232862550001
NP,prum,20,m2,-27491.9804,417,55817.9608,60175.6108,57573.7810,86,9.422723537499998
NP,prum,20,m3,-27999.5790,417,56833.1581,61190.8081,58588.9783,83,7.823391106699999
NP,prum,20,m1,-26702.8131,417,54239.6262,58597.2762,55995.4464,74,8.738477191100001
NP,prum,20,m5,-32150.2108,397,65094.4216,68254.5416,66766.0299,93,10.199513055699994
NP,prum,20,m4,-28652.1177,398,58100.2355,61308.3567,59776.0543,82,9.111967412099997
NP,prum,20,GTR20,-25601.3921,605,52412.7843,785672.7843,54960.1973,84,7.7083848966999975
NP,prum,20,poisson,-29201.3189,397,59196.6378,62356.7578,60868.2460,76,7.665254131799999
NP,ruhfel,20,m2,-81059.8373,713,163545.6745,1181709.6745,166547.8324,148,40.46934355359994
NP,ruhfel,20,m3,-82295.4085,713,166016.8170,1184180.8170,169018.9749,156,43.806735539599984
NP,ruhfel,20,m1,-78631.2613,695,158652.5227,1126092.5227,161578.8897,148,32.74572591269994
NP,ruhfel,20,poisson,-85477.1531,693,172340.3061,1134224.3061,175258.2520,136,30.975521930800028
NP,ruhfel,20,m5,-94045.0973,694,189478.1947,1154138.1947,192400.3511,160,47.10660514959998
NP,ruhfel,20,m4,-83817.6172,695,169025.2343,1136465.2343,171951.6014,148,46.905146966499956
NP,ruhfel,20,GTR20,-75556.7331,901,152915.4662,1778319.4662,156709.2169,122,32.48974134399996
NP,salichos,20,m5,-22020.8297,43,44127.6593,44135.9941,44308.7151,6,18.723172987599998
NP,salichos,20,m4,-20112.1286,44,40312.2572,40320.9989,40497.5236,2,12.930147605200006
NP,salichos,20,poisson,-20478.8337,43,41043.6674,41052.0022,41224.7232,4,9.3783584905
NP,salichos,20,m1,-19071.5994,63,38269.1988,38287.7795,38534.4666,4,11.717518767800001
NP,salichos,20,m2,-19488.7228,44,39065.4456,39074.1873,39250.7120,4,11.961698845199999
NP,salichos,20,m3,-19657.5193,63,39441.0386,39459.6193,39706.3064,4,11.3787947164
NP,salichos,20,GTR20,-18532.1763,251,37566.3525,38080.5964,38623.2132,2,10.174641253300003
NP,rayfinned,20,GTR20,-45620.6903,815,92871.3806,1422951.3806,96303.0197,68,15.141053264899995
NP,rayfinned,20,poisson,-52258.6443,607,105731.2887,843843.2887,108287.1229,78,15.010928044299998
NP,rayfinned,20,m4,-51058.6961,608,103333.3923,843877.3923,105893.4371,82,22.89649828470004
NP,rayfinned,20,m5,-57828.2065,607,116870.4130,854982.4130,119426.2472,86,20.537752547300006
NP,rayfinned,20,m3,-50113.1872,627,101480.3744,888992.3744,104120.4206,68,16.36541183799998
NP,rayfinned,20,m2,-49271.6123,608,99759.2245,840303.2245,102319.2694,66,19.030683175599986
NP,rayfinned,20,m1,-47740.0901,608,96696.1802,837240.1802,99256.2250,70,15.754484158299977
NP,spiralia,20,m4,-37323.3338,203,75052.6677,75334.3819,75907.4195,4,13.405313265199998
NP,spiralia,20,m5,-41756.6650,204,83921.3300,84206.7908,84780.2924,8,17.628282994299997
NP,spiralia,20,GTR20,-33304.9017,411,67431.8034,71369.7569,69162.3600,4,12.995226815099997
NP,spiralia,20,m1,-34826.6051,204,70061.2101,70346.6709,70920.1725,4,13.899421790999998
NP,spiralia,20,m3,-36600.4087,203,73606.8175,73888.5318,74461.5693,4,13.002859451499999
NP,spiralia,20,m2,-35776.4748,223,71998.9495,72363.5626,72937.9133,4,16.986208558999998
NP,spiralia,20,poisson,-38335.8624,203,77077.7248,77359.4391,77932.4766,8,12.7710285668
HA,dosreis,1,GTR20,-60293.4776,753,122092.9552,1257616.9552,125357.2511,26,18.553242485300007
HA,dosreis,1,poisson,-69154.2967,545,139398.5934,172461.9267,141761.1979,26,18.25263331590002
HA,dosreis,1,m1,-62361.3785,566,125854.7570,767698.7570,128308.3977,24,21.110600792900016
HA,dosreis,1,m3,-65334.1759,565,131798.3518,771378.3518,134247.6575,28,18.907653485999987
HA,dosreis,1,m2,-64310.4816,565,129750.9631,769330.9631,132200.2688,28,24.832555244000005
HA,dosreis,1,m4,-66956.3276,545,135002.6552,168065.9885,137365.2598,30,19.167510372900004
HA,dosreis,1,m5,-75303.3801,546,151698.7602,186835.4661,154065.6998,38,22.954031098200016
HA,andersen,1,GTR20,-26256.7106,557,53627.4211,157229.4211,56042.0463,84,8.234119857799987
HA,andersen,1,poisson,-29648.5966,349,59995.1932,61136.7820,61508.1271,78,7.922633006499987
HA,andersen,1,m2,-28030.8594,350,56761.7187,57915.2398,58278.9877,86,9.089464890099988
HA,andersen,1,m3,-28516.3880,351,57734.7760,58900.3609,59256.3800,82,8.823568427499985
HA,andersen,1,m1,-27353.8737,370,55447.7474,56870.2344,57051.7175,82,8.977820539699993
HA,andersen,1,m5,-32451.8303,349,65601.6606,66743.2494,67114.5945,82,10.734861184099993
HA,andersen,1,m4,-29031.0628,351,58764.1257,59929.7106,60285.7297,80,11.614931358899991
HA,opisthokonta,1,m2,-55312.4018,157,110938.8035,111061.0006,111619.4071,14,29.9319757164
HA,opisthokonta,1,m3,-56274.3313,156,112860.6627,112981.0165,113536.9311,12,23.4247463155
HA,opisthokonta,1,m1,-53796.7087,157,107907.4174,108029.6145,108588.0209,12,25.415092081899992
HA,opisthokonta,1,m5,-64463.2996,137,129200.5991,129289.3597,129794.5015,18,35.584263590999996
HA,opisthokonta,1,m4,-57595.7060,157,115505.4121,115627.6091,116186.0156,10,48.62230563759998
HA,opisthokonta,1,GTR20,-52811.9085,345,106313.8170,107408.9546,107809.4107,6,23.566147752399996
HA,opisthokonta,1,poisson,-59282.8378,137,118839.6755,118928.4361,119433.5779,12,22.216456927599985
HA,prum,1,GTR20,-27455.7173,605,56121.4345,789381.4345,58744.1424,68,7.249333013999988
HA,prum,1,poisson,-31353.1914,397,63500.3828,65404.0695,65221.3993,66,7.203790018499993
HA,prum,1,m4,-30276.0379,397,61346.0758,63249.7626,63067.0924,76,7.355411427199987
HA,prum,1,m5,-34239.3955,397,69272.7911,71176.4778,70993.8076,80,8.708308121699988
HA,prum,1,m3,-29529.7217,399,59857.4434,61803.7848,61587.1300,64,9.174258828000001
HA,prum,1,m2,-29324.9149,417,59483.8299,61871.5833,61291.5475,78,7.2361312771999895
HA,prum,1,m1,-28471.2038,398,57738.4076,59663.2803,59463.7591,70,8.014911838899987
HA,ruhfel,1,poisson,-92081.7689,707,185577.5377,1186689.5377,188642.4211,104,28.512183916500003
HA,ruhfel,1,GTR20,-81419.0177,915,164668.0355,1840948.0355,168634.6101,102,29.885066279100013
HA,ruhfel,1,m1,-84170.7413,708,169757.4827,1173701.4827,172826.7011,106,30.122548214699993
HA,ruhfel,1,m3,-88120.2760,726,177692.5520,1233296.5520,180839.8014,106,32.15356233979997
HA,ruhfel,1,m2,-86806.4635,707,175026.9269,1176138.9269,178091.8103,108,29.470593547299995
HA,ruhfel,1,m4,-89588.0084,708,180592.0168,1184536.0168,183661.2353,120,46.1057964386
HA,ruhfel,1,m5,-101060.4362,707,203534.8725,1204646.8725,206599.7558,108,42.1744947111
HA,salichos,1,poisson,-21755.9546,43,43597.9091,43605.1860,43784.3165,4,8.288912241000002
HA,salichos,1,GTR20,-19805.6459,251,40113.2918,40518.7533,41201.3904,4,8.848662824600002
HA,salichos,1,m4,-21492.0604,43,43070.1209,43077.3978,43256.5282,4,9.077326185400004
HA,salichos,1,m5,-23717.6110,43,47521.2219,47528.4988,47707.6292,2,14.684521686599995
HA,salichos,1,m3,-21018.3023,63,42162.6046,42178.7326,42435.7130,4,11.535319608100002
HA,salichos,1,m2,-20785.3519,63,41696.7037,41712.8317,41969.8121,2,11.2157255559
HA,salichos,1,m1,-20366.8053,63,40859.6106,40875.7386,41132.7190,4,10.263046791799999
HA,rayfinned,1,m1,-48042.5022,608,97301.0043,837845.0043,99936.7173,72,15.295922712099994
HA,rayfinned,1,m3,-50107.9063,627,101469.8126,888981.8126,104187.8916,70,13.395821332899994
HA,rayfinned,1,m2,-49535.2285,627,100324.4571,887836.4571,103042.5361,72,17.4437480592
HA,rayfinned,1,GTR20,-46269.5967,815,94169.1933,1424249.1933,97702.2626,72,13.118582853700005
HA,rayfinned,1,poisson,-52844.9778,607,106903.9555,845015.9555,109535.3334,80,13.008154359299997
HA,rayfinned,1,m4,-51402.3514,609,104022.7028,847002.7028,106662.7509,72,19.253754713000006
HA,rayfinned,1,m5,-58027.2651,607,117268.5302,855380.5302,119899.9082,76,16.0510342247
HA,spiralia,1,m4,-36220.1887,203,72846.3775,73076.4441,73726.3935,16,10.995413102200008
HA,spiralia,1,m5,-41073.4003,203,82552.8005,82782.8672,83432.8165,14,14.087610531899998
HA,spiralia,1,m3,-35372.7062,222,71189.4125,71479.7703,72151.7945,14,11.105342557799997
HA,spiralia,1,GTR20,-32699.0017,411,66220.0035,68448.0561,68001.7108,14,10.678409914299989
HA,spiralia,1,m2,-34807.5655,204,70023.1311,70256.1116,70907.4821,12,16.382417403199998
HA,spiralia,1,m1,-33824.6153,205,68059.2306,68295.1523,68947.9167,14,13.288531437200005
HA,spiralia,1,poisson,-37442.3203,203,75290.6407,75520.7074,76170.6567,14,10.494612275799994
HA,dosreis,2,m5,-77201.3542,545,155492.7084,188556.0417,157855.3130,32,23.070904909100012
HA,dosreis,2,poisson,-70553.9140,545,142197.8280,175261.1614,144560.4326,28,18.739180389300003
HA,dosreis,2,m4,-68650.6290,564,138429.2581,775749.2581,140874.2287,30,19.837072120300025
HA,dosreis,2,m2,-66075.8990,546,133243.7980,168380.5039,135610.7376,28,23.95120255700001
HA,dosreis,2,m3,-66953.9350,566,135039.8701,776883.8701,137493.5108,24,21.39944234540003
HA,dosreis,2,m1,-64076.7016,546,129245.4032,164382.1091,131612.3428,30,20.50404810160002
HA,dosreis,2,GTR20,-61810.6963,753,125127.3926,1260651.3926,128391.6885,28,19.00091080890001
HA,andersen,2,m4,-29185.9649,353,59077.9298,60268.0441,60608.2040,78,12.021940126700002
HA,andersen,2,m5,-32595.1753,351,65892.3506,67057.9355,67413.9546,84,11.275045758999994
HA,andersen,2,poisson,-30119.2209,351,60940.4417,62106.0266,62462.0458,74,8.076223739699989
HA,andersen,2,m1,-27602.4525,371,55946.9051,57384.5301,57555.2102,80,9.781087524699986
HA,andersen,2,m3,-28634.5102,353,57975.0204,59165.1347,59505.2945,70,9.391782306899987
HA,andersen,2,GTR20,-26575.0296,559,54268.0592,210788.0592,56691.3545,72,8.330265194299981
HA,andersen,2,m2,-28263.0085,352,57230.0170,58407.7990,58755.9561,76,9.419271475499983
HA,opisthokonta,2,poisson,-59398.1856,137,119070.3713,119159.1318,119664.2737,8,22.17709187840001
HA,opisthokonta,2,GTR20,-53123.1674,345,106936.3347,108031.4723,108431.9284,4,23.38711066349999
HA,opisthokonta,2,m4,-58197.3277,156,116706.6554,116827.0092,117382.9238,4,27.532617101899994
HA,opisthokonta,2,m5,-65079.0483,137,130432.0966,130520.8571,131025.9990,6,36.15921423159998
HA,opisthokonta,2,m1,-54300.4014,157,108914.8029,109036.9999,109595.4064,2,24.9965357504
HA,opisthokonta,2,m3,-56583.8965,156,113479.7930,113600.1468,114156.0614,6,24.191150180100003
HA,opisthokonta,2,m2,-55797.4303,138,111870.8607,111961.1289,112469.0982,4,23.372974285300007
HA,prum,2,GTR20,-27167.1796,605,55544.3592,788804.3592,58167.0671,64,7.102400828799994
HA,prum,2,m1,-28184.3199,398,57164.6398,59089.5125,58889.9914,68,7.6992864058999935
HA,prum,2,m2,-28989.3623,417,58812.7247,61200.4781,60620.4423,68,7.077581420899985
HA,prum,2,m3,-29628.7245,418,60093.4490,62509.2007,61905.5016,64,10.151661389200001
HA,prum,2,m5,-33565.5649,397,67925.1298,69828.8166,69646.1464,64,8.5257031603
HA,prum,2,m4,-30018.1395,399,60834.2790,62780.6205,62563.9657,62,10.7287078349
HA,prum,2,poisson,-31000.6543,397,62795.3085,64698.9953,64516.3251,64,7.072794679099988
HA,ruhfel,2,m5,-101500.7433,697,204395.4866,1177407.4866,207417.0194,130,42.508718068800015
HA,ruhfel,2,m4,-90654.8328,698,182705.6656,1158509.6656,185731.5335,120,45.747234484599986
HA,ruhfel,2,m2,-87088.0679,717,175610.1357,1205222.1357,178718.3696,124,38.08393727999997
HA,ruhfel,2,m3,-88575.3752,716,178582.7504,1205326.7504,181686.6493,118,32.64804042460002
HA,ruhfel,2,m1,-84498.0186,717,170430.0371,1200042.0371,173538.2710,122,32.15264097070001
HA,ruhfel,2,GTR20,-81674.9905,905,165159.9811,1805019.9811,169083.2052,122,30.41620657470002
HA,ruhfel,2,poisson,-92557.1111,697,186508.2222,1159520.2222,189529.7550,124,28.933346513700034
HA,salichos,2,m1,-20059.6958,64,40247.3915,40264.0649,40524.8350,4,10.5616192619
HA,salichos,2,m2,-20346.4344,64,40820.8689,40837.5422,41098.3124,4,11.382676352100003
HA,salichos,2,m3,-20807.8149,43,41701.6298,41708.9067,41888.0371,4,9.939345033800004
HA,salichos,2,GTR20,-19687.9503,251,39877.9007,40283.3622,40965.9993,4,8.907513534400001
HA,salichos,2,m5,-23513.2626,43,47112.5253,47119.8022,47298.9326,8,15.003608931499999
HA,salichos,2,m4,-21259.7895,64,42647.5789,42664.2523,42925.0224,6,19.748640222500004
HA,salichos,2,poisson,-21648.7135,43,43383.4269,43390.7039,43569.8343,4,8.252042713600002
HA,rayfinned,2,m5,-59071.4529,605,119352.9059,852612.9059,121975.6137,84,16.300251353900006
HA,rayfinned,2,m4,-51881.9610,605,104973.9221,838233.9221,107596.6299,68,13.199684274
HA,rayfinned,2,m2,-50325.9545,625,101901.9089,884401.9089,104611.3178,80,16.20195906330001
HA,rayfinned,2,m3,-51015.6003,605,103241.2006,836501.2006,105863.9084,74,13.313950785699985
HA,rayfinned,2,m1,-48752.5261,625,98755.0523,881255.0523,101464.4612,68,15.389767582400028
HA,rayfinned,2,poisson,-53422.4484,605,108054.8968,841314.8968,110677.6046,72,13.19473804930001
HA,rayfinned,2,GTR20,-46814.0875,813,95254.1749,1418818.1749,98778.5740,68,13.301611833700008
HA,spiralia,2,poisson,-39001.9160,203,78409.8321,78639.8987,79289.8481,8,10.939149962799998
HA,spiralia,2,GTR20,-33913.7086,411,68649.4172,70877.4698,70431.1245,4,11.117512472099998
HA,spiralia,2,m1,-35075.5218,223,70597.0436,70890.8789,71563.7607,6,13.390290057399998
HA,spiralia,2,m2,-36406.2162,223,73258.4323,73552.2676,74225.1494,8,17.8332043583
