name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
LAC,spiralia,20,r3,optimizedtruetree,-16920.3849,224,34288.7697,37013.0941,35088.0789,0,36.82953178849996
LAC,spiralia,20,r4,optimizedtruetree,-17842.1805,204,36092.3611,37559.7295,36820.3034,0,12.165055420899998
LAC,spiralia,20,r5,optimizedtruetree,-18489.8317,203,37385.6634,38813.6634,38110.0374,0,13.031309043599991
Gal4,andersen,1,poisson,inferredtree,-2501.3617,295,5592.7235,180232.7235,6229.5940,250,5.6293865608
Gal4,andersen,1,r1,inferredtree,-2288.8162,296,5169.6324,180993.6324,5808.6618,256,7.734833525700004
Gal4,andersen,1,r2,inferredtree,-2353.0410,297,5300.0820,182312.0820,5941.2702,258,9.1078449341
Gal4,andersen,1,r3,inferredtree,-2471.1989,296,5534.3978,181358.3978,6173.4272,248,6.821358426400007
Gal4,andersen,1,r4,inferredtree,-2607.5718,297,5809.1436,182821.1436,6450.3318,250,10.946134955500003
Gal4,andersen,1,r5,inferredtree,-2726.5731,295,6043.1461,180683.1461,6680.0167,254,7.107431321900005
Gal4,andersen,1,poisson,optimizedtruetree,-2566.0050,295,5722.0099,180362.0099,6358.8804,116,5.8388385811999965
Gal4,andersen,1,r1,optimizedtruetree,-2340.9064,296,5273.8128,181097.8128,5912.8421,116,7.454013946700003
Gal4,andersen,1,r2,optimizedtruetree,-2422.6086,297,5439.2171,182451.2171,6080.4054,116,8.881037569
Gal4,andersen,1,r3,optimizedtruetree,-2548.2323,296,5688.4645,181512.4645,6327.4939,116,7.077287019700002
Gal4,andersen,1,r4,optimizedtruetree,-2693.8252,297,5981.6504,182993.6504,6622.8387,116,11.909214557499997
Gal4,andersen,1,r5,optimizedtruetree,-2824.3115,295,6238.6229,180878.6229,6875.4934,116,7.338368633600002
Gal4,dosreis,1,poisson,inferredtree,-5754.3819,521,12550.7638,556474.7638,13675.5419,316,13.001578806200012
Gal4,dosreis,1,r1,inferredtree,-5172.4294,523,11390.8588,559494.8588,12519.9546,310,14.6696392412
Gal4,dosreis,1,r2,inferredtree,-5444.6326,522,11933.2652,557945.2652,13060.2022,310,13.60828452130001
Gal4,dosreis,1,r3,inferredtree,-5651.7849,521,12345.5698,556269.5698,13470.3479,296,15.359963663300018
Gal4,dosreis,1,r4,inferredtree,-5870.4503,541,12822.9005,599266.9005,13990.8563,318,15.434774521600005
Gal4,dosreis,1,r5,inferredtree,-6077.6457,540,13235.2914,597515.2914,14401.0883,326,14.842392097500019
Gal4,dosreis,1,poisson,optimizedtruetree,-5863.7237,521,12769.4474,556693.4474,13894.2255,58,13.448631705300008
Gal4,dosreis,1,r1,optimizedtruetree,-5252.7615,523,11551.5229,559655.5229,12680.6188,58,15.421762192699996
Gal4,dosreis,1,r2,optimizedtruetree,-5525.2855,522,12094.5709,558106.5709,13221.5079,58,13.996698332800005
Gal4,dosreis,1,r3,optimizedtruetree,-5737.9160,521,12517.8320,556441.8320,13642.6101,58,15.839720892400008
Gal4,dosreis,1,r4,optimizedtruetree,-5971.4174,541,13024.8348,599468.8348,14192.7906,58,15.955382703400007
Gal4,dosreis,1,r5,optimizedtruetree,-6179.5782,540,13439.1565,597719.1565,14604.9533,58,15.2214913408
Gal4,opisthokonta,1,poisson,inferredtree,-5625.3184,137,11524.6368,49336.6368,11820.4038,70,16.756204719499994
Gal4,opisthokonta,1,r1,inferredtree,-5047.6279,158,10411.2557,60655.2557,10752.3593,64,19.339875382600002
Gal4,opisthokonta,1,r2,inferredtree,-5373.0501,137,11020.1003,48832.1003,11315.8672,68,17.204113559700005
Gal4,opisthokonta,1,r3,inferredtree,-5570.0583,137,11414.1166,49226.1166,11709.8836,62,20.9279510016
Gal4,opisthokonta,1,r4,inferredtree,-5814.5206,138,11905.0412,50269.0412,12202.9671,80,24.3056647455
Gal4,opisthokonta,1,r5,inferredtree,-5944.2452,137,12162.4905,49974.4905,12458.2574,74,25.1146606039
Gal4,opisthokonta,1,poisson,optimizedtruetree,-5718.3775,137,11710.7550,49522.7550,12006.5220,0,17.4545092735
Gal4,opisthokonta,1,r1,optimizedtruetree,-5112.0971,158,10540.1942,60784.1942,10881.2978,0,19.798908606900007
Gal4,opisthokonta,1,r2,optimizedtruetree,-5468.1084,137,11210.2167,49022.2167,11505.9837,0,17.873293879799984
Gal4,opisthokonta,1,r3,optimizedtruetree,-5661.1315,137,11596.2630,49408.2630,11892.0300,0,21.580876258599993
Gal4,opisthokonta,1,r4,optimizedtruetree,-5914.4721,138,12104.9442,50468.9442,12402.8700,0,24.807819549300003
Gal4,opisthokonta,1,r5,optimizedtruetree,-6061.1966,137,12396.3932,50208.3932,12692.1602,0,26.0436613143
Gal4,prum,1,poisson,inferredtree,-2806.9423,369,6351.8846,279411.8846,7148.5125,268,5.687870136700006
Gal4,prum,1,r1,inferredtree,-2493.2621,370,5726.5243,280266.5243,6525.3110,270,5.849058471100004
Gal4,prum,1,r2,inferredtree,-2619.2861,389,6016.5722,309436.5722,6856.3777,270,5.751423963000001
Gal4,prum,1,r3,inferredtree,-2672.2122,369,6082.4244,279142.4244,6879.0523,276,5.904270688799998
Gal4,prum,1,r4,inferredtree,-2765.2719,370,6270.5439,280810.5439,7069.3306,270,14.644242120199998
Gal4,prum,1,r5,inferredtree,-2907.0718,388,6590.1436,308454.1436,7427.7903,274,6.035889483500001
Gal4,prum,1,poisson,optimizedtruetree,-2942.1433,369,6622.2867,279682.2867,7418.9146,66,6.067271577799994
Gal4,prum,1,r1,optimizedtruetree,-2596.3107,370,5932.6215,280472.6215,6731.4082,66,6.367746046499994
Gal4,prum,1,r2,optimizedtruetree,-2749.1121,389,6276.2242,309696.2242,7116.0297,66,6.135942064599993
Gal4,prum,1,r3,optimizedtruetree,-2798.4492,369,6334.8983,279394.8983,7131.5262,66,6.324423749099989
Gal4,prum,1,r4,optimizedtruetree,-2911.7880,370,6563.5760,281103.5760,7362.3627,66,18.572643747199994
Gal4,prum,1,r5,optimizedtruetree,-3095.4043,388,6966.8087,308830.8087,7804.4553,66,6.509782334299996
Gal4,ruhfel,1,poisson,inferredtree,-8019.8563,587,17213.7125,707525.7125,18480.9769,496,20.8006262998
Gal4,ruhfel,1,r1,inferredtree,-7191.7951,588,15559.5903,708223.5903,16829.0135,494,25.5705204403
Gal4,ruhfel,1,r2,inferredtree,-7465.1587,588,16106.3173,708770.3173,17375.7406,472,21.985344731600023
Gal4,ruhfel,1,r3,inferredtree,-7649.3103,607,16512.6205,754624.6205,17823.0626,484,21.617459947999986
Gal4,ruhfel,1,r4,inferredtree,-8077.0075,606,17366.0150,753050.0150,18674.2981,490,22.7371919592
Gal4,ruhfel,1,r5,inferredtree,-8781.4929,587,18736.9857,709048.9857,20004.2501,504,28.518604490100017
Gal4,ruhfel,1,poisson,optimizedtruetree,-8225.0741,587,17624.1482,707936.1482,18891.4126,210,21.799954811899987
Gal4,ruhfel,1,r1,optimizedtruetree,-7346.6267,588,15869.2534,708533.2534,17138.6766,210,26.7742442029
Gal4,ruhfel,1,r2,optimizedtruetree,-7637.7138,588,16451.4276,709115.4276,17720.8508,210,22.95778030660001
Gal4,ruhfel,1,r3,optimizedtruetree,-7854.6808,607,16923.3616,755035.3616,18233.8036,210,22.63602726530001
Gal4,ruhfel,1,r4,optimizedtruetree,-8310.1791,606,17832.3583,753516.3583,19140.6414,210,23.683675353600023
Gal4,ruhfel,1,r5,optimizedtruetree,-9113.5621,587,19401.1242,709713.1242,20668.3886,210,29.705873091500003
Gal4,salichos,1,poisson,inferredtree,-2110.0900,43,4306.1801,4495.3801,4399.0120,20,6.383426424900002
Gal4,salichos,1,r1,inferredtree,-1965.4085,44,4018.8171,4227.2381,4113.8079,18,8.3548251434
Gal4,salichos,1,r2,inferredtree,-1967.7612,63,4061.5225,12125.5225,4197.5321,20,6.954805697100001
Gal4,salichos,1,r3,inferredtree,-2030.5819,62,4185.1638,11997.1638,4319.0145,20,7.804146566299999
Gal4,salichos,1,r4,inferredtree,-2152.3347,63,4430.6693,12494.6693,4566.6789,20,10.146186574300001
Gal4,salichos,1,r5,inferredtree,-2281.1894,43,4648.3787,4837.5787,4741.2107,20,10.587907261000002
Gal4,salichos,1,poisson,optimizedtruetree,-2137.4305,43,4360.8610,4550.0610,4453.6930,0,6.6641493153
Gal4,salichos,1,r1,optimizedtruetree,-1988.6411,44,4065.2822,4273.7033,4160.2731,0,9.1821135905
Gal4,salichos,1,r2,optimizedtruetree,-1992.5304,63,4111.0609,12175.0609,4247.0705,0,7.3031349397000005
Gal4,salichos,1,r3,optimizedtruetree,-2054.1395,62,4232.2790,12044.2790,4366.1297,0,8.134946999499999
Gal4,salichos,1,r4,optimizedtruetree,-2194.4853,63,4514.9706,12578.9706,4650.9802,0,11.050906082700001
Gal4,salichos,1,r5,optimizedtruetree,-2338.7563,43,4763.5127,4952.7127,4856.3446,0,11.420497749299997
Gal4,rayfinned,1,poisson,inferredtree,-4409.1576,535,9888.3152,583408.3152,11043.3177,394,9.589410568100005
Gal4,rayfinned,1,r1,inferredtree,-3942.0371,536,8956.0743,584620.0743,10113.2356,398,10.805385131700001
Gal4,rayfinned,1,r2,inferredtree,-4054.2234,536,9180.4468,584844.4468,10337.6081,390,9.773724132099996
Gal4,rayfinned,1,r3,inferredtree,-4303.7467,555,9717.4934,626877.4934,10915.6736,414,12.089411234800005
Gal4,rayfinned,1,r4,inferredtree,-4632.6349,535,10335.2698,583855.2698,11490.2722,398,12.72316179960001
Gal4,rayfinned,1,r5,inferredtree,-4734.7301,555,10579.4603,627739.4603,11777.6404,404,10.914296082600009
Gal4,rayfinned,1,poisson,optimizedtruetree,-4596.2822,535,10262.5644,583782.5644,11417.5668,134,10.119802436900004
Gal4,rayfinned,1,r1,optimizedtruetree,-4112.9198,536,9297.8396,584961.8396,10455.0009,134,11.591725043099997
Gal4,rayfinned,1,r2,optimizedtruetree,-4224.6485,536,9521.2970,585185.2970,10678.4583,134,10.2909096472
Gal4,rayfinned,1,r3,optimizedtruetree,-4547.3269,555,10204.6538,627364.6538,11402.8339,134,26.525650137799992
Gal4,rayfinned,1,r4,optimizedtruetree,-4902.0370,535,10874.0740,584394.0740,12029.0764,134,13.536140306999998
Gal4,rayfinned,1,r5,optimizedtruetree,-5050.7702,555,11211.5405,628371.5405,12409.7206,134,11.624323670100015
Gal4,spiralia,1,poisson,inferredtree,-2998.0015,201,6398.0030,87602.0030,6831.9385,124,6.866708260000003
Gal4,spiralia,1,r1,inferredtree,-2721.9784,203,5849.9568,88673.9568,6288.2101,124,8.405641536400003
Gal4,spiralia,1,r2,inferredtree,-2849.9697,203,6105.9394,88929.9394,6544.1927,126,9.469006035499998
Gal4,spiralia,1,r3,inferredtree,-2937.1175,202,6278.2350,88290.2350,6714.3294,114,7.861197385200006
Gal4,spiralia,1,r4,inferredtree,-3160.6251,221,6763.2502,104887.2502,7240.3633,124,7.835860262700001
Gal4,spiralia,1,r5,inferredtree,-3182.8910,201,6767.7820,87971.7820,7201.7175,122,8.7260054468
Gal4,spiralia,1,poisson,optimizedtruetree,-3090.4459,201,6582.8919,87786.8919,7016.8274,2,7.218017282399996
Gal4,spiralia,1,r1,optimizedtruetree,-2797.8092,203,6001.6184,88825.6184,6439.8716,2,8.972873768600001
Gal4,spiralia,1,r2,optimizedtruetree,-2935.2982,203,6276.5965,89100.5965,6714.8497,2,9.647516133299998
Gal4,spiralia,1,r3,optimizedtruetree,-3036.2578,202,6476.5156,88488.5156,6912.6100,2,8.293916103799999
Gal4,spiralia,1,r4,optimizedtruetree,-3281.9043,221,7005.8086,105129.8086,7482.9217,2,8.310351279299992
Gal4,spiralia,1,r5,optimizedtruetree,-3290.2219,201,6982.4438,88186.4438,7416.3793,2,9.142419356899993
Gal4,andersen,2,poisson,inferredtree,-2650.4483,295,5890.8966,180530.8966,6527.7671,244,6.147963808100007
Gal4,andersen,2,r1,inferredtree,-2429.1892,296,5450.3784,181274.3784,6089.4078,240,6.087492177799997
Gal4,andersen,2,r2,inferredtree,-2536.4865,296,5664.9729,181488.9729,6304.0023,254,6.808795171900002
Gal4,andersen,2,r3,inferredtree,-2605.5453,296,5803.0907,181627.0907,6442.1201,240,7.4921443457000025
Gal4,andersen,2,r4,inferredtree,-2756.9856,296,6105.9712,181929.9712,6745.0006,234,8.277476358200005
Gal4,andersen,2,r5,inferredtree,-2820.3400,295,6230.6801,180870.6801,6867.5506,238,8.453179906900004
Gal4,andersen,2,poisson,optimizedtruetree,-2716.5922,295,6023.1845,180663.1845,6660.0550,106,6.376740457099998
Gal4,andersen,2,r1,optimizedtruetree,-2477.9555,296,5547.9110,181371.9110,6186.9404,106,6.555790316799998
Gal4,andersen,2,r2,optimizedtruetree,-2597.6778,296,5787.3557,181611.3557,6426.3850,106,7.609106600200002
Gal4,andersen,2,r3,optimizedtruetree,-2676.5464,296,5945.0927,181769.0927,6584.1221,106,7.731798515999996
Gal4,andersen,2,r4,optimizedtruetree,-2831.2472,296,6254.4944,182078.4944,6893.5238,106,8.571205717599998
Gal4,andersen,2,r5,optimizedtruetree,-2905.7587,295,6401.5173,181041.5173,7038.3878,106,8.7344762661
Gal4,dosreis,2,poisson,inferredtree,-6036.6641,521,13115.3282,557039.3282,14240.1063,302,13.825273751600005
Gal4,dosreis,2,r1,inferredtree,-5398.5000,522,11840.9999,557852.9999,12967.9369,280,16.974043138000006
Gal4,dosreis,2,r2,inferredtree,-5659.9734,541,12401.9468,598845.9468,13569.9025,302,15.853155750700008
Gal4,dosreis,2,r3,inferredtree,-5807.7695,540,12695.5390,596975.5390,13861.3359,290,14.339290798899972
Gal4,dosreis,2,r4,inferredtree,-6097.9277,541,13277.8554,599721.8554,14445.8111,296,15.39531574920001
Gal4,dosreis,2,r5,inferredtree,-6408.3829,521,13858.7658,557782.7658,14983.5438,308,18.111190043799994
Gal4,dosreis,2,poisson,optimizedtruetree,-6163.4420,521,13368.8841,557292.8841,14493.6622,44,14.275895158800006
Gal4,dosreis,2,r1,optimizedtruetree,-5495.4746,522,12034.9493,558046.9493,13161.8862,44,17.406075269700008
Gal4,dosreis,2,r2,optimizedtruetree,-5781.9417,541,12645.8833,599089.8833,13813.8391,44,16.16386906540001
Gal4,dosreis,2,r3,optimizedtruetree,-5935.5577,540,12951.1154,597231.1154,14116.9123,44,14.827003980700015
Gal4,dosreis,2,r4,optimizedtruetree,-6255.1078,541,13592.2156,600036.2156,14760.1713,44,15.829069706900013
Gal4,dosreis,2,r5,optimizedtruetree,-6619.5298,521,14281.0597,558205.0597,15405.8377,44,18.711751247899993
Gal4,opisthokonta,2,poisson,inferredtree,-5506.7807,137,11287.5614,49099.5614,11583.3284,70,16.346749416399998
Gal4,opisthokonta,2,r1,inferredtree,-4971.5216,138,10219.0431,48583.0431,10516.9690,70,19.219877038199996
Gal4,opisthokonta,2,r2,inferredtree,-5149.7493,137,10573.4985,48385.4985,10869.2655,70,17.084433713799996
Gal4,opisthokonta,2,r3,inferredtree,-5268.8257,157,10851.6513,60463.6513,11190.5959,80,18.236136803800004
Gal4,opisthokonta,2,r4,inferredtree,-5619.9913,156,11551.9826,60535.9826,11888.7684,74,20.750899805700005
Gal4,opisthokonta,2,r5,inferredtree,-6059.1781,137,12392.3563,50204.3563,12688.1233,76,25.531862614100003
Gal4,opisthokonta,2,poisson,optimizedtruetree,-5596.3981,137,11466.7962,49278.7962,11762.5632,0,17.0737533289
Gal4,opisthokonta,2,r1,optimizedtruetree,-5042.3845,138,10360.7690,48724.7690,10658.6949,0,19.556173304500003
Gal4,opisthokonta,2,r2,optimizedtruetree,-5227.7737,137,10729.5475,48541.5475,11025.3144,0,17.739188605700008
Gal4,opisthokonta,2,r3,optimizedtruetree,-5352.8038,157,11019.6076,60631.6076,11358.5522,0,18.8616681405
Gal4,opisthokonta,2,r4,optimizedtruetree,-5735.7810,156,11783.5620,60767.5620,12120.3478,0,21.74771170790001
Gal4,opisthokonta,2,r5,optimizedtruetree,-6213.1656,137,12700.3313,50512.3313,12996.0983,0,26.258416317400005
Gal4,prum,2,poisson,inferredtree,-2553.1723,377,5860.3446,290872.3446,6674.2435,290,5.029969399200006
Gal4,prum,2,r1,inferredtree,-2284.2403,378,5324.4805,291848.4805,6140.5383,294,5.952372128200005
Gal4,prum,2,r2,inferredtree,-2415.3928,378,5586.7857,292110.7857,6402.8435,282,5.681149401599994
Gal4,prum,2,r3,inferredtree,-2432.0277,397,5658.0554,321670.0554,6515.1319,288,12.772330320799991
Gal4,prum,2,r4,inferredtree,-2596.4344,378,5948.8689,292472.8689,6764.9267,278,14.336269099499999
Gal4,prum,2,r5,inferredtree,-2690.2889,377,6134.5778,291146.5778,6948.4767,286,6.792407291000003
Gal4,prum,2,poisson,optimizedtruetree,-2696.1891,377,6146.3783,291158.3783,6960.2772,70,5.424171014900001
Gal4,prum,2,r1,optimizedtruetree,-2401.4276,378,5558.8552,292082.8552,6374.9130,70,6.060653635600008
Gal4,prum,2,r2,optimizedtruetree,-2550.7279,378,5857.4558,292381.4558,6673.5136,70,6.125843992299999
Gal4,prum,2,r3,optimizedtruetree,-2591.1549,397,5976.3098,321988.3098,6833.3864,70,14.7666876197
Gal4,prum,2,r4,optimizedtruetree,-2761.7252,378,6279.4503,292803.4503,7095.5082,70,15.738014520300009
Gal4,prum,2,r5,optimizedtruetree,-2867.2592,377,6488.5183,291500.5183,7302.4172,70,7.3949540785000005
Gal4,ruhfel,2,poisson,inferredtree,-7857.4542,571,16856.9083,670080.9083,18089.6305,478,20.39264787409999
Gal4,ruhfel,2,r1,inferredtree,-7033.1759,572,15210.3517,670722.3517,16445.2328,460,25.66511973069999
Gal4,ruhfel,2,r2,inferredtree,-7280.0105,591,15742.0210,715486.0210,17017.9209,492,29.528955625000005
Gal4,ruhfel,2,r3,inferredtree,-7399.0992,591,15980.1984,715724.1984,17256.0983,466,29.242053115399976
Gal4,ruhfel,2,r4,inferredtree,-7661.0847,591,16504.1693,716248.1693,17780.0693,504,35.954171962600014
Gal4,ruhfel,2,r5,inferredtree,-8121.2505,590,17422.5010,714802.5010,18696.2420,470,23.663541572000025
Gal4,ruhfel,2,poisson,optimizedtruetree,-8022.4912,571,17186.9824,670410.9824,18419.7047,210,21.132086016099993
Gal4,ruhfel,2,r1,optimizedtruetree,-7162.8048,572,15469.6095,670981.6095,16704.4906,210,25.94221335730001
Gal4,ruhfel,2,r2,optimizedtruetree,-7430.1856,591,16042.3712,715786.3712,17318.2711,210,31.578858356499993
Gal4,ruhfel,2,r3,optimizedtruetree,-7557.5394,591,16297.0787,716041.0787,17572.9787,210,29.92561007980001
Gal4,ruhfel,2,r4,optimizedtruetree,-7810.2428,591,16802.4857,716546.4857,18078.3856,210,35.277212261700015
Gal4,ruhfel,2,r5,optimizedtruetree,-8296.2547,590,17772.5093,715152.5093,19046.2503,210,24.340452479299994
Gal4,salichos,2,poisson,inferredtree,-1978.9440,43,4043.8880,4233.0880,4136.7200,14,5.701644422600001
Gal4,salichos,2,r1,inferredtree,-1843.3354,44,3774.6707,3983.0918,3869.6616,14,8.4930219208
Gal4,salichos,2,r2,inferredtree,-1901.2941,63,3928.5882,11992.5882,4064.5979,14,8.521792982300001
Gal4,salichos,2,r3,inferredtree,-2081.6624,44,4251.3248,4459.7458,4346.3156,16,18.6888104798
Gal4,salichos,2,r4,inferredtree,-2096.7428,43,4279.4857,4468.6857,4372.3176,14,8.099104427900002
Gal4,salichos,2,r5,inferredtree,-2195.7125,43,4477.4250,4666.6250,4570.2569,14,9.2371543265
Gal4,salichos,2,poisson,optimizedtruetree,-1998.7041,43,4083.4083,4272.6083,4176.2403,0,5.886339610499999
Gal4,salichos,2,r1,optimizedtruetree,-1856.3716,44,3800.7433,4009.1643,3895.7341,0,8.6377593019
Gal4,salichos,2,r2,optimizedtruetree,-1917.2571,63,3960.5142,12024.5142,4096.5238,0,8.564721579699999
Gal4,salichos,2,r3,optimizedtruetree,-2089.2360,44,4266.4721,4474.8931,4361.4629,0,18.1229150221
Gal4,salichos,2,r4,optimizedtruetree,-2116.2838,43,4318.5675,4507.7675,4411.3995,0,8.3825435283
Gal4,salichos,2,r5,optimizedtruetree,-2214.0619,43,4514.1239,4703.3239,4606.9558,0,9.533709786600001
Gal4,rayfinned,2,poisson,inferredtree,-4256.2231,521,9554.4462,553478.4462,10679.2243,392,9.169918918300002
Gal4,rayfinned,2,r1,inferredtree,-3865.1020,522,8774.2039,554786.2039,9901.1409,404,12.143299703200006
Gal4,rayfinned,2,r2,inferredtree,-3998.5045,540,9077.0091,593357.0091,10242.8060,402,9.226007863100007
Gal4,rayfinned,2,r3,inferredtree,-4192.1529,540,9464.3057,593744.3057,10630.1026,402,9.386742605099995
Gal4,rayfinned,2,r4,inferredtree,-4534.3604,521,10110.7208,554034.7208,11235.4989,406,10.072232738800004
Gal4,rayfinned,2,r5,inferredtree,-4569.7337,522,10183.4675,556195.4675,11310.4044,416,10.748473543999992
Gal4,rayfinned,2,poisson,optimizedtruetree,-4400.0138,521,9842.0277,553766.0277,10966.8058,164,9.606839071
Gal4,rayfinned,2,r1,optimizedtruetree,-4000.6825,522,9045.3650,555057.3650,10172.3020,164,17.849032211299978
Gal4,rayfinned,2,r2,optimizedtruetree,-4142.1017,540,9364.2033,593644.2033,10530.0002,164,9.638403655200003
Gal4,rayfinned,2,r3,optimizedtruetree,-4340.3470,540,9760.6940,594040.6940,10926.4909,164,9.798625020500005
Gal4,rayfinned,2,r4,optimizedtruetree,-4765.9159,521,10573.8319,554497.8319,11698.6100,164,10.666116940999999
Gal4,rayfinned,2,r5,optimizedtruetree,-4780.4204,522,10604.8409,556616.8409,11731.7779,164,11.144872301700008
Gal4,spiralia,2,poisson,inferredtree,-3299.2769,203,7004.5539,89828.5539,7442.8072,118,7.610220739100002
Gal4,spiralia,2,r1,inferredtree,-2953.3820,205,6316.7639,90776.7639,6759.3349,112,9.110544430499996
Gal4,spiralia,2,r2,inferredtree,-3088.9922,223,6623.9844,106527.9844,7105.4153,118,15.013785394799998
Gal4,spiralia,2,r3,inferredtree,-3312.9816,223,7071.9632,106975.9632,7553.3941,116,9.022674174200002
Gal4,spiralia,2,r4,inferredtree,-3472.4008,223,7390.8016,107294.8016,7872.2325,130,9.080544452099995
Gal4,spiralia,2,r5,inferredtree,-3579.3728,203,7564.7456,90388.7456,8002.9988,122,9.5812436538
Gal4,spiralia,2,poisson,optimizedtruetree,-3375.4793,203,7156.9586,89980.9586,7595.2119,0,7.928699784999992
Gal4,spiralia,2,r1,optimizedtruetree,-3021.3834,205,6452.7667,90912.7667,6895.3378,0,9.375006052899996
Gal4,spiralia,2,r2,optimizedtruetree,-3151.5391,223,6749.0783,106653.0783,7230.5092,0,16.089539226700005
Gal4,spiralia,2,r3,optimizedtruetree,-3409.0727,223,7264.1454,107168.1454,7745.5764,0,9.363391683100003
Gal4,spiralia,2,r4,optimizedtruetree,-3618.1423,223,7682.2845,107586.2845,8163.7155,0,9.472161491799998
Gal4,spiralia,2,r5,optimizedtruetree,-3730.4392,203,7866.8783,90690.8783,8305.1316,0,9.949678378500002
Gal4,andersen,3,poisson,inferredtree,-2005.7594,249,4509.5188,129009.5188,5047.0807,278,4.512074685999998
Gal4,andersen,3,r1,inferredtree,-1810.5398,251,4123.0796,130627.0796,4664.9593,280,5.4834882593
Gal4,andersen,3,r2,inferredtree,-1854.0246,270,4248.0491,150588.0491,4830.9476,284,5.584156946299998
Gal4,andersen,3,r3,inferredtree,-1939.7161,269,4417.4322,149677.4322,4998.1718,282,5.503527388399999
Gal4,andersen,3,r4,inferredtree,-2039.2590,249,4576.5179,129076.5179,5114.0798,278,6.788362886300002
Gal4,andersen,3,r5,inferredtree,-2093.2469,268,4722.4938,148906.4938,5301.0744,274,5.472040207100001
Gal4,andersen,3,poisson,optimizedtruetree,-2056.4723,249,4610.9446,129110.9446,5148.5065,202,4.604662738500001
Gal4,andersen,3,r1,optimizedtruetree,-1869.2593,251,4240.5187,130744.5187,4782.3983,202,5.7029511325
Gal4,andersen,3,r2,optimizedtruetree,-1910.5682,270,4361.1364,150701.1364,4944.0349,202,5.8617231819999995
Gal4,andersen,3,r3,optimizedtruetree,-2002.5254,269,4543.0508,149803.0508,5123.7903,202,6.2465168549999985
Gal4,andersen,3,r4,optimizedtruetree,-2154.6561,249,4807.3123,129307.3123,5344.8741,202,7.146139757799998
Gal4,andersen,3,r5,optimizedtruetree,-2193.3587,268,4922.7174,149106.7174,5501.2980,202,5.757265679800001
Gal4,dosreis,3,poisson,inferredtree,-5625.5621,527,12305.1242,568817.1242,13442.8556,298,12.819747661000005
Gal4,dosreis,3,r1,inferredtree,-5104.2440,528,11264.4879,569888.4879,12404.3782,290,13.217491908200016
Gal4,dosreis,3,r2,inferredtree,-5408.2739,527,11870.5478,568382.5478,13008.2792,300,12.962505180700008
Gal4,dosreis,3,r3,inferredtree,-5660.2862,527,12374.5724,568886.5724,13512.3038,298,15.8491596845
Gal4,dosreis,3,r4,inferredtree,-5895.0772,527,12844.1544,569356.1544,13981.8858,308,17.055848170899996
Gal4,dosreis,3,r5,inferredtree,-6219.3929,527,13492.7857,570004.7857,14630.5171,306,18.44943259579998
Gal4,dosreis,3,poisson,optimizedtruetree,-5702.0708,527,12458.1416,568970.1416,13595.8730,30,13.091203661000016
Gal4,dosreis,3,r1,optimizedtruetree,-5167.5491,528,11391.0983,570015.0983,12530.9886,30,13.686880333300014
Gal4,dosreis,3,r2,optimizedtruetree,-5486.6427,527,12027.2854,568539.2854,13165.0168,30,13.219902511799997
Gal4,dosreis,3,r3,optimizedtruetree,-5758.9597,527,12571.9195,569083.9195,13709.6509,30,16.146014590300027
Gal4,dosreis,3,r4,optimizedtruetree,-6015.1726,527,13084.3452,569596.3452,14222.0765,30,17.329408744000006
Gal4,dosreis,3,r5,optimizedtruetree,-6366.3265,527,13786.6529,570298.6529,14924.3843,30,18.970878642
Gal4,opisthokonta,3,poisson,inferredtree,-5716.1509,137,11706.3017,49518.3017,12002.0687,86,17.504121142100004
Gal4,opisthokonta,3,r1,inferredtree,-5150.2681,138,10576.5362,48940.5362,10874.4621,76,17.8188068394
Gal4,opisthokonta,3,r2,inferredtree,-5414.0237,139,11106.0474,50026.0474,11406.1322,76,44.15120799520001
Gal4,opisthokonta,3,r3,inferredtree,-5702.7242,137,11679.4485,49491.4485,11975.2155,78,18.802176538
Gal4,opisthokonta,3,r4,inferredtree,-5919.4731,138,12114.9461,50478.9461,12412.8720,76,23.385027176700007
Gal4,opisthokonta,3,r5,inferredtree,-6194.4814,138,12664.9628,51028.9628,12962.8887,82,26.47827718610001
Gal4,opisthokonta,3,poisson,optimizedtruetree,-5816.3460,137,11906.6920,49718.6920,12202.4590,0,18.262355552099994
Gal4,opisthokonta,3,r1,optimizedtruetree,-5206.6243,138,10689.2485,49053.2485,10987.1744,0,18.416937493100004
Gal4,opisthokonta,3,r2,optimizedtruetree,-5486.3057,139,11250.6114,50170.6114,11550.6962,0,46.94202564849999
Gal4,opisthokonta,3,r3,optimizedtruetree,-5796.5730,137,11867.1460,49679.1460,12162.9129,0,19.513386107299993
Gal4,opisthokonta,3,r4,optimizedtruetree,-6028.0097,138,12332.0194,50696.0194,12629.9453,0,23.8985196496
Gal4,opisthokonta,3,r5,optimizedtruetree,-6329.9623,138,12935.9247,51299.9247,13233.8505,0,26.907304305099974
Gal4,prum,3,poisson,inferredtree,-2247.8938,335,5165.7875,230285.7875,5889.0133,298,4.395810226299998
Gal4,prum,3,r1,inferredtree,-2032.9532,336,4737.9065,231201.9065,5463.2912,292,4.664516973800002
Gal4,prum,3,r2,inferredtree,-2089.7340,336,4851.4681,231315.4681,5576.8528,296,7.135376468699999
