name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
Gal4,rayfinned,14,m3,optimizedtruetree,-4482.2648,553,10070.5297,622794.5297,11264.3920,106,26.00968603979999
Gal4,rayfinned,14,m4,optimizedtruetree,-4602.0199,552,10308.0398,620820.0398,11499.7433,106,29.772647376699986
Gal4,rayfinned,14,m5,optimizedtruetree,-5309.7038,551,11721.4077,620025.4077,12910.9522,106,12.234789186400004
Gal4,rayfinned,14,poisson,optimizedtruetree,-4736.1005,551,10574.2011,618878.2011,11763.7456,106,10.4371811771
Gal4,spiralia,14,m1,inferredtree,-2992.3887,202,6388.7774,88400.7774,6824.8718,122,10.1930994044
Gal4,spiralia,14,m2,inferredtree,-3107.6807,222,6659.3614,105671.3614,7138.6334,120,8.442015546799995
Gal4,spiralia,14,m3,inferredtree,-3177.3610,220,6794.7220,104034.7220,7269.6763,120,8.147516864900005
Gal4,spiralia,14,m4,inferredtree,-3300.7407,202,7005.4815,89017.4815,7441.5759,136,15.599855436399999
Gal4,spiralia,14,m5,inferredtree,-3597.8607,201,7597.7214,88801.7214,8031.6569,124,10.6373509492
Gal4,spiralia,14,poisson,inferredtree,-3365.0848,201,7132.1697,88336.1697,7566.1052,138,8.011111096000004
Gal4,spiralia,14,m1,optimizedtruetree,-3067.9429,202,6539.8857,88551.8857,6975.9801,6,9.903316927000002
Gal4,spiralia,14,m2,optimizedtruetree,-3187.6861,222,6819.3722,105831.3722,7298.6443,6,8.9171236517
Gal4,spiralia,14,m3,optimizedtruetree,-3269.3502,220,6978.7004,104218.7004,7453.6547,6,8.485632824499996
Gal4,spiralia,14,m4,optimizedtruetree,-3429.4698,202,7262.9396,89274.9396,7699.0340,6,15.556620744800005
Gal4,spiralia,14,m5,optimizedtruetree,-3763.3444,201,7928.6888,89132.6888,8362.6243,6,11.099607110400003
Gal4,spiralia,14,poisson,optimizedtruetree,-3455.9373,201,7313.8747,88517.8747,7747.8102,6,8.365500748399992
Gal4,andersen,15,m1,inferredtree,-2402.5343,296,5397.0686,181221.0686,6036.0980,258,6.457824094
Gal4,andersen,15,m2,inferredtree,-2435.9730,315,5501.9461,204581.9461,6181.9942,256,8.572766275600003
Gal4,andersen,15,m3,inferredtree,-2507.7904,296,5607.5807,181431.5807,6246.6101,258,9.237587895099997
Gal4,andersen,15,m4,inferredtree,-2572.0609,295,5734.1218,180374.1218,6370.9923,256,6.876367871700001
Gal4,andersen,15,m5,inferredtree,-2830.1398,295,6250.2797,180890.2797,6887.1502,266,8.956069591299999
Gal4,andersen,15,poisson,inferredtree,-2671.2226,295,5932.4453,180572.4453,6569.3158,254,6.197335673500005
Gal4,andersen,15,m1,optimizedtruetree,-2463.9107,296,5519.8213,181343.8213,6158.8507,98,6.4639581984
Gal4,andersen,15,m2,optimizedtruetree,-2503.1777,315,5636.3555,204716.3555,6316.4037,98,8.669992257700002
Gal4,andersen,15,m3,optimizedtruetree,-2577.6664,296,5747.3329,181571.3329,6386.3623,98,10.512246507
Gal4,andersen,15,m4,optimizedtruetree,-2647.2686,295,5884.5372,180524.5372,6521.4077,98,7.162106953300003
Gal4,andersen,15,m5,optimizedtruetree,-2947.9785,295,6485.9570,181125.9570,7122.8275,98,8.984343590100003
Gal4,andersen,15,poisson,optimizedtruetree,-2754.6338,295,6099.2676,180739.2676,6736.1381,98,6.504083061500002
Gal4,dosreis,15,m1,inferredtree,-5041.9413,522,11127.8825,557139.8825,12254.8195,286,13.204530205299994
Gal4,dosreis,15,m2,inferredtree,-5241.2657,522,11526.5314,557538.5314,12653.4684,312,27.093880338199945
Gal4,dosreis,15,m3,inferredtree,-5322.7532,542,11729.5065,600341.5065,12899.6211,298,15.019094860799992
Gal4,dosreis,15,m4,inferredtree,-5472.4756,541,12026.9512,598470.9512,13194.9070,304,12.633354743900005
Gal4,dosreis,15,m5,inferredtree,-6089.9894,521,13221.9789,557145.9789,14346.7569,316,17.29610017810001
Gal4,dosreis,15,poisson,inferredtree,-5576.6676,521,12195.3352,556119.3352,13320.1132,306,12.467182718800014
Gal4,dosreis,15,m1,optimizedtruetree,-5141.8992,522,11327.7985,557339.7985,12454.7354,48,13.871903430400016
Gal4,dosreis,15,m2,optimizedtruetree,-5361.7162,522,11767.4323,557779.4323,12894.3693,48,27.97210550140002
Gal4,dosreis,15,m3,optimizedtruetree,-5450.3959,542,11984.7918,600596.7918,13154.9065,48,15.541576826199986
Gal4,dosreis,15,m4,optimizedtruetree,-5600.3215,541,12282.6431,598726.6431,13450.5988,48,13.088500058700001
Gal4,dosreis,15,m5,optimizedtruetree,-6282.2032,521,13606.4064,557530.4064,14731.1845,48,17.65568634430002
Gal4,dosreis,15,poisson,optimizedtruetree,-5693.3891,521,12428.7783,556352.7783,13553.5564,48,12.865381427199999
Gal4,opisthokonta,15,m1,inferredtree,-4988.4912,138,10252.9825,48616.9825,10550.9083,88,21.432009163800004
Gal4,opisthokonta,15,m2,inferredtree,-5172.3359,158,10660.6718,60904.6718,11001.7753,86,21.875319608000012
Gal4,opisthokonta,15,m3,inferredtree,-5321.7200,157,10957.4401,60569.4401,11296.3847,84,17.736059048399998
Gal4,opisthokonta,15,m4,inferredtree,-5438.3036,137,11150.6071,48962.6071,11446.3741,80,19.540984028600008
Gal4,opisthokonta,15,m5,inferredtree,-6144.6826,137,12563.3651,50375.3651,12859.1321,88,24.80602140979999
Gal4,opisthokonta,15,poisson,inferredtree,-5582.7383,137,11439.4766,49251.4766,11735.2436,88,16.723932056200006
Gal4,opisthokonta,15,m1,optimizedtruetree,-5081.3366,138,10438.6732,48802.6732,10736.5991,0,21.635854570399996
Gal4,opisthokonta,15,m2,optimizedtruetree,-5269.3784,158,10854.7569,61098.7569,11195.8604,0,22.297917268299994
Gal4,opisthokonta,15,m3,optimizedtruetree,-5409.2104,157,11132.4207,60744.4207,11471.3654,0,18.250658435499993
Gal4,opisthokonta,15,m4,optimizedtruetree,-5531.6848,137,11337.3695,49149.3695,11633.1365,0,20.329856007200004
Gal4,opisthokonta,15,m5,optimizedtruetree,-6330.6565,137,12935.3131,50747.3131,13231.0801,0,25.885353010699998
Gal4,opisthokonta,15,poisson,optimizedtruetree,-5667.1381,137,11608.2762,49420.2762,11904.0432,0,17.419808971399995
Gal4,prum,15,m1,inferredtree,-2160.9638,340,5001.9275,236881.9275,5735.9478,290,4.929479021300004
Gal4,prum,15,m2,inferredtree,-2225.8005,359,5169.6010,263649.6010,5944.6401,304,4.744603326599994
Gal4,prum,15,m3,inferredtree,-2303.0082,340,5286.0165,237166.0165,6020.0367,296,4.740479711399999
Gal4,prum,15,m4,inferredtree,-2298.3347,358,5312.6693,262356.6693,6085.5495,304,4.797724228300001
Gal4,prum,15,m5,inferredtree,-2447.3688,359,5612.7377,264092.7377,6387.7767,304,5.0660655877000025
Gal4,prum,15,poisson,inferredtree,-2374.6276,339,5427.2552,235947.2552,6159.1166,300,4.748330256600007
Gal4,prum,15,m1,optimizedtruetree,-2310.9442,340,5301.8885,237181.8885,6035.9087,154,5.466324847999997
Gal4,prum,15,m2,optimizedtruetree,-2383.2208,359,5484.4416,263964.4416,6259.4807,154,5.186406961299997
Gal4,prum,15,m3,optimizedtruetree,-2490.4964,340,5660.9928,237540.9928,6395.0130,154,5.167154304799997
Gal4,prum,15,m4,optimizedtruetree,-2482.6258,358,5681.2516,262725.2516,6454.1317,154,5.196983773699997
Gal4,prum,15,m5,optimizedtruetree,-2651.2466,359,6020.4932,264500.4932,6795.5322,154,5.527185489099999
Gal4,prum,15,poisson,optimizedtruetree,-2528.7126,339,5735.4252,236255.4252,6467.2865,154,5.157888948999998
Gal4,ruhfel,15,m1,inferredtree,-7249.3432,585,15668.6864,701288.6864,16931.6330,468,21.894533205
Gal4,ruhfel,15,m2,inferredtree,-7551.5191,603,16309.0381,744733.0381,17610.8446,480,22.83549137950001
Gal4,ruhfel,15,m3,inferredtree,-7760.8683,603,16727.7367,745151.7367,18029.5432,486,21.999070396800015
Gal4,ruhfel,15,m4,inferredtree,-7919.4885,603,17044.9770,745468.9770,18346.7835,492,22.8548090346
Gal4,ruhfel,15,m5,inferredtree,-8804.8858,583,18775.7716,699719.7716,20034.4005,502,31.19687426659999
Gal4,ruhfel,15,poisson,inferredtree,-8108.2207,583,17382.4413,698326.4413,18641.0702,466,21.115933148999996
Gal4,ruhfel,15,m1,optimizedtruetree,-7398.2532,585,15966.5065,701586.5065,17229.4531,188,22.560755239700008
Gal4,ruhfel,15,m2,optimizedtruetree,-7713.7220,603,16633.4440,745057.4440,17935.2505,188,24.616244107500016
Gal4,ruhfel,15,m3,optimizedtruetree,-7921.6950,603,17049.3900,745473.3900,18351.1965,188,22.740205897100008
Gal4,ruhfel,15,m4,optimizedtruetree,-8106.4869,603,17418.9738,745842.9738,18720.7803,188,23.747389375900006
Gal4,ruhfel,15,m5,optimizedtruetree,-9064.2233,583,19294.4467,700238.4467,20553.0755,188,31.94798501200002
Gal4,ruhfel,15,poisson,optimizedtruetree,-8270.3383,583,17706.6766,698650.6766,18965.3054,188,21.954117065699997
Gal4,salichos,15,m1,inferredtree,-1836.6280,63,3799.2560,11863.2560,3935.2656,18,6.555774100800002
Gal4,salichos,15,m2,inferredtree,-1873.9797,64,3875.9594,12195.9594,4014.1280,20,7.719532993
Gal4,salichos,15,m3,inferredtree,-1908.6839,62,3941.3678,11753.3678,4075.2186,18,7.035537990200002
Gal4,salichos,15,m4,inferredtree,-2004.1288,43,4094.2576,4283.4576,4187.0896,18,8.596423573800001
Gal4,salichos,15,m5,inferredtree,-2263.2271,43,4612.4541,4801.6541,4705.2861,16,10.448937990700001
Gal4,salichos,15,poisson,inferredtree,-1989.2545,43,4064.5090,4253.7090,4157.3410,18,5.810406315299998
Gal4,salichos,15,m1,optimizedtruetree,-1849.4748,63,3824.9497,11888.9497,3960.9593,0,6.626890124400003
Gal4,salichos,15,m2,optimizedtruetree,-1889.7587,64,3907.5175,12227.5175,4045.6860,0,7.863256909699998
Gal4,salichos,15,m3,optimizedtruetree,-1920.5051,62,3965.0101,11777.0101,4098.8609,0,7.267799499400001
Gal4,salichos,15,m4,optimizedtruetree,-2024.5725,43,4135.1450,4324.3450,4227.9769,0,8.954508772899997
Gal4,salichos,15,m5,optimizedtruetree,-2283.1374,43,4652.2747,4841.4747,4745.1067,0,10.672421245499997
Gal4,salichos,15,poisson,optimizedtruetree,-2004.5968,43,4095.1936,4284.3936,4188.0256,0,5.973923989399997
Gal4,rayfinned,15,m1,inferredtree,-4267.0875,562,9658.1751,642470.1751,10871.4674,378,11.6678249112
Gal4,rayfinned,15,m2,inferredtree,-4419.7522,581,10001.5044,686285.5044,11255.8155,372,10.4348260582
Gal4,rayfinned,15,m3,inferredtree,-4513.5540,581,10189.1080,686473.1080,11443.4191,376,10.403420139299996
Gal4,rayfinned,15,m4,inferredtree,-4510.2905,581,10182.5811,686466.5811,11436.8921,376,18.006348980299993
Gal4,rayfinned,15,m5,inferredtree,-4921.8584,561,10965.7169,641529.7169,12176.8503,380,15.30905324440001
Gal4,rayfinned,15,poisson,inferredtree,-4756.7597,561,10635.5194,641199.5194,11846.6528,370,10.318089205300025
Gal4,rayfinned,15,m1,optimizedtruetree,-4380.4209,562,9884.8417,642696.8417,11098.1340,90,11.608466080899998
Gal4,rayfinned,15,m2,optimizedtruetree,-4541.8365,581,10245.6730,686529.6730,11499.9841,90,10.8926922202
Gal4,rayfinned,15,m3,optimizedtruetree,-4630.3316,581,10422.6632,686706.6632,11676.9743,90,10.818640968399997
Gal4,rayfinned,15,m4,optimizedtruetree,-4651.1811,581,10464.3622,686748.3622,11718.6733,90,22.066562639999997
Gal4,rayfinned,15,m5,optimizedtruetree,-5106.0096,561,11334.0191,641898.0191,12545.1525,90,15.937228632999979
Gal4,rayfinned,15,poisson,optimizedtruetree,-4888.7427,561,10899.4855,641463.4855,12110.6189,90,10.771155921200002
Gal4,spiralia,15,m1,inferredtree,-2847.1572,204,6102.3145,89742.3145,6542.7266,118,8.703279619499996
Gal4,spiralia,15,m2,inferredtree,-2990.7255,204,6389.4510,90029.4510,6829.8632,122,7.335565488700002
Gal4,spiralia,15,m3,inferredtree,-2988.8680,222,6421.7360,105433.7360,6901.0081,126,7.651670977100002
Gal4,spiralia,15,m4,inferredtree,-3093.2688,223,6632.5376,106536.5376,7113.9685,126,7.598350609799999
Gal4,spiralia,15,m5,inferredtree,-3388.3870,222,7220.7740,106232.7740,7700.0460,130,8.357166098899995
Gal4,spiralia,15,poisson,inferredtree,-3196.9253,203,6799.8506,89623.8506,7238.1039,128,7.3870563345
Gal4,spiralia,15,m1,optimizedtruetree,-2933.2575,204,6274.5149,89914.5149,6714.9271,0,9.428116806000002
Gal4,spiralia,15,m2,optimizedtruetree,-3114.8650,204,6637.7299,90277.7299,7078.1421,0,7.937677478599994
Gal4,spiralia,15,m3,optimizedtruetree,-3103.4577,222,6650.9154,105662.9154,7130.1875,0,8.246982304799994
Gal4,spiralia,15,m4,optimizedtruetree,-3229.7774,223,6905.5547,106809.5547,7386.9857,0,8.224048603099996
Gal4,spiralia,15,m5,optimizedtruetree,-3552.0277,222,7548.0553,106560.0553,8027.3274,0,9.048425093699988
Gal4,spiralia,15,poisson,optimizedtruetree,-3358.4096,203,7122.8192,89946.8192,7561.0725,0,8.044688589999991
Gal4,andersen,16,m1,inferredtree,-2315.8537,296,5223.7074,181047.7074,5862.7368,246,6.3979039510000035
Gal4,andersen,16,m2,inferredtree,-2369.3167,316,5370.6334,205714.6334,6052.8404,254,6.963401202399999
Gal4,andersen,16,m3,inferredtree,-2409.6723,315,5449.3446,204529.3446,6129.3927,258,6.072631336699999
Gal4,andersen,16,m4,inferredtree,-2437.5242,315,5505.0484,204585.0484,6185.0965,260,6.266954137299999
Gal4,andersen,16,m5,inferredtree,-2648.6852,314,5925.3704,203745.3704,6603.2597,258,6.848981804100008
Gal4,andersen,16,poisson,inferredtree,-2553.9664,295,5697.9328,180337.9328,6334.8033,242,5.818376155699995
Gal4,andersen,16,m1,optimizedtruetree,-2359.3497,296,5310.6994,181134.6994,5949.7288,110,6.607794500799998
Gal4,andersen,16,m2,optimizedtruetree,-2419.5127,316,5471.0254,205815.0254,6153.2325,110,7.070014299500001
Gal4,andersen,16,m3,optimizedtruetree,-2462.0229,315,5554.0457,204634.0457,6234.0939,110,6.211966476600002
Gal4,andersen,16,m4,optimizedtruetree,-2508.7648,315,5647.5295,204727.5295,6327.5777,110,6.4714406353
Gal4,andersen,16,m5,optimizedtruetree,-2737.5453,314,6103.0905,203923.0905,6780.9798,110,7.1051311246
Gal4,andersen,16,poisson,optimizedtruetree,-2612.4710,295,5814.9419,180454.9419,6451.8124,110,6.003797352900002
Gal4,dosreis,16,m1,inferredtree,-5566.2951,520,12172.5903,554012.5903,13295.2095,292,14.978455226199992
Gal4,dosreis,16,m2,inferredtree,-5720.6097,539,12519.2193,594639.2193,13682.8573,296,18.334352325099992
Gal4,dosreis,16,m3,inferredtree,-5924.2229,519,12886.4458,552646.4458,14006.9061,290,15.54555001070001
Gal4,dosreis,16,m4,inferredtree,-6045.9153,539,13169.8307,595289.8307,14333.4687,302,24.53465655399996
Gal4,dosreis,16,m5,inferredtree,-6875.9563,520,14791.9127,556631.9127,15914.5319,288,17.864789331599994
Gal4,dosreis,16,poisson,inferredtree,-6218.9032,519,13475.8064,553235.8064,14596.2667,292,14.268582105500013
Gal4,dosreis,16,m1,optimizedtruetree,-5695.6993,520,12431.3986,554271.3986,13554.0178,40,16.28929935940002
Gal4,dosreis,16,m2,optimizedtruetree,-5872.8893,539,12823.7786,594943.7786,13987.4166,40,19.0374913373
Gal4,dosreis,16,m3,optimizedtruetree,-6074.6610,519,13187.3220,552947.3220,14307.7823,40,16.32060644960002
Gal4,dosreis,16,m4,optimizedtruetree,-6201.8494,539,13481.6988,595601.6988,14645.3368,40,25.84746669389999
Gal4,dosreis,16,m5,optimizedtruetree,-7102.1445,520,15244.2890,557084.2890,16366.9082,40,18.9298238358
Gal4,dosreis,16,poisson,optimizedtruetree,-6387.5491,519,13813.0982,553573.0982,14933.5586,40,15.021296279100012
Gal4,opisthokonta,16,m1,inferredtree,-4875.9453,158,10067.8907,60311.8907,10408.9942,76,17.7719044418
Gal4,opisthokonta,16,m2,inferredtree,-5064.4325,157,10442.8649,60054.8649,10781.8096,82,17.423981456200007
Gal4,opisthokonta,16,m3,inferredtree,-5211.0632,139,10700.1264,49620.1264,11000.2111,86,30.8099801028
Gal4,opisthokonta,16,m4,inferredtree,-5289.3279,157,10892.6557,60504.6557,11231.6004,84,19.044781240099994
Gal4,opisthokonta,16,m5,inferredtree,-5886.0549,138,12048.1098,50412.1098,12346.0357,84,25.0347179172
Gal4,opisthokonta,16,poisson,inferredtree,-5417.5709,137,11109.1418,48921.1418,11404.9088,84,16.0686060343
Gal4,opisthokonta,16,m1,optimizedtruetree,-4938.4461,158,10192.8922,60436.8922,10533.9957,0,17.995583678899997
Gal4,opisthokonta,16,m2,optimizedtruetree,-5123.8326,157,10561.6653,60173.6653,10900.6099,0,17.9166706357
Gal4,opisthokonta,16,m3,optimizedtruetree,-5285.6324,139,10849.2648,49769.2648,11149.3495,0,30.215172119199995
Gal4,opisthokonta,16,m4,optimizedtruetree,-5362.6269,157,11039.2537,60651.2537,11378.1984,0,19.434735981000003
Gal4,opisthokonta,16,m5,optimizedtruetree,-6000.8836,138,12277.7673,50641.7673,12575.6931,0,25.90583622210001
Gal4,opisthokonta,16,poisson,optimizedtruetree,-5513.6782,137,11301.3564,49113.3564,11597.1234,0,16.898014560399996
Gal4,prum,16,m1,inferredtree,-2144.1865,336,4960.3729,231424.3729,5685.7576,310,6.288584857099998
Gal4,prum,16,m2,inferredtree,-2236.1436,337,5146.2872,232958.2872,5873.8308,308,7.860874914600001
Gal4,prum,16,m3,inferredtree,-2218.8124,355,5147.6248,257907.6248,5914.0283,308,6.349177249900004
Gal4,prum,16,m4,inferredtree,-2286.1536,355,5282.3072,258042.3072,6048.7107,316,4.860545531600001
Gal4,prum,16,m5,inferredtree,-2433.9117,354,5575.8234,256915.8234,6340.0680,314,4.955902382899998
Gal4,prum,16,poisson,inferredtree,-2358.6041,335,5387.2082,230507.2082,6110.4340,306,4.667483857399999
Gal4,prum,16,m1,optimizedtruetree,-2255.9161,336,5183.8323,231647.8323,5909.2170,144,6.340092358599996
Gal4,prum,16,m2,optimizedtruetree,-2365.0875,337,5404.1750,233216.1750,6131.7186,144,8.533461366400001
Gal4,prum,16,m3,optimizedtruetree,-2373.9286,355,5457.8573,258217.8573,6224.2608,144,7.198319584100004
Gal4,prum,16,m4,optimizedtruetree,-2427.1362,355,5564.2724,258324.2724,6330.6759,144,4.919577815999999
Gal4,prum,16,m5,optimizedtruetree,-2640.2781,354,5988.5563,257328.5563,6752.8009,144,5.384976165
Gal4,prum,16,poisson,optimizedtruetree,-2493.0886,335,5656.1772,230776.1772,6379.4030,144,5.030711134699994
Gal4,ruhfel,16,m1,inferredtree,-6937.5042,558,14991.0083,638835.0083,16195.6651,496,26.514490334200012
Gal4,ruhfel,16,m2,inferredtree,-7202.3807,558,15520.7614,639364.7614,16725.4181,492,28.977287349999987
Gal4,ruhfel,16,m3,inferredtree,-7369.5718,558,15855.1436,639699.1436,17059.8004,496,37.24923873419998
Gal4,ruhfel,16,m4,inferredtree,-7517.2173,557,16148.4346,637760.4346,17350.9325,488,22.825989862500006
Gal4,ruhfel,16,m5,inferredtree,-8391.1551,557,17896.3103,639508.3103,19098.8082,486,30.31082480640001
Gal4,ruhfel,16,poisson,inferredtree,-7759.4686,557,16632.9372,638244.9372,17835.4350,494,20.609001510600013
Gal4,ruhfel,16,m1,optimizedtruetree,-7042.0924,558,15200.1848,639044.1848,16404.8415,214,26.7776078237
Gal4,ruhfel,16,m2,optimizedtruetree,-7335.7917,558,15787.5833,639631.5833,16992.2401,214,28.926502192499996
Gal4,ruhfel,16,m3,optimizedtruetree,-7505.5177,558,16127.0353,639971.0353,17331.6921,214,35.43419585880002
Gal4,ruhfel,16,m4,optimizedtruetree,-7668.8060,557,16451.6120,638063.6120,17654.1099,214,23.530855512099997
Gal4,ruhfel,16,m5,optimizedtruetree,-8559.5055,557,18233.0110,639845.0110,19435.5089,214,31.134660889099973
Gal4,ruhfel,16,poisson,optimizedtruetree,-7888.0183,557,16890.0365,638502.0365,18092.5344,214,21.2532223001
Gal4,salichos,16,m1,inferredtree,-1921.4367,44,3930.8734,4139.2944,4025.8642,14,9.12580289
Gal4,salichos,16,m2,inferredtree,-1944.0901,64,4016.1802,12336.1802,4154.3487,14,10.2715293846
Gal4,salichos,16,m3,inferredtree,-2012.6628,44,4113.3256,4321.7466,4208.3164,18,9.815919879800003
Gal4,salichos,16,m4,inferredtree,-2013.4208,63,4152.8415,12216.8415,4288.8512,18,7.4486565626
Gal4,salichos,16,m5,inferredtree,-2189.0721,43,4464.1443,4653.3443,4556.9762,16,9.8246350865
Gal4,salichos,16,poisson,inferredtree,-2108.1714,43,4302.3427,4491.5427,4395.1747,20,6.415832186699998
Gal4,salichos,16,m1,optimizedtruetree,-1929.0510,44,3946.1021,4154.5231,4041.0929,0,9.2940642001
Gal4,salichos,16,m2,optimizedtruetree,-1949.8599,64,4027.7199,12347.7199,4165.8884,0,10.2861156173
Gal4,salichos,16,m3,optimizedtruetree,-2021.5627,44,4131.1255,4339.5465,4226.1163,0,9.653793171000002
Gal4,salichos,16,m4,optimizedtruetree,-2027.4968,63,4180.9936,12244.9936,4317.0032,0,7.681012720099998
Gal4,salichos,16,m5,optimizedtruetree,-2200.2189,43,4486.4378,4675.6378,4579.2698,0,10.150806445999997
Gal4,salichos,16,poisson,optimizedtruetree,-2124.7818,43,4335.5637,4524.7637,4428.3957,0,6.663882103200001
Gal4,rayfinned,16,m1,inferredtree,-3771.6760,527,8597.3520,565109.3520,9735.0834,420,9.794810986099998
Gal4,rayfinned,16,m2,inferredtree,-3910.8307,545,8911.6614,604051.6614,10088.2526,432,9.448540418300004
Gal4,rayfinned,16,m3,inferredtree,-4036.4236,526,9124.8472,563528.8472,10260.4197,442,22.66660876750001
Gal4,rayfinned,16,m4,inferredtree,-4143.0799,525,9336.1598,561636.1598,10469.5734,430,8.680712210000005
Gal4,rayfinned,16,m5,inferredtree,-4578.4957,544,10244.9914,603204.9914,11419.4238,450,10.181837440299999
Gal4,rayfinned,16,poisson,inferredtree,-4187.0144,525,9424.0287,561724.0287,10557.4424,438,8.961156238400017
Gal4,rayfinned,16,m1,optimizedtruetree,-3942.3398,527,8938.6797,565450.6797,10076.4110,168,10.643780066400002
Gal4,rayfinned,16,m2,optimizedtruetree,-4093.8806,545,9277.7611,604417.7611,10454.3524,168,23.72890373279998
Gal4,rayfinned,16,m3,optimizedtruetree,-4244.7846,526,9541.5692,563945.5692,10677.1417,168,26.752539242100003
Gal4,rayfinned,16,m4,optimizedtruetree,-4381.1891,525,9812.3782,562112.3782,10945.7918,168,9.204762913200007
Gal4,rayfinned,16,m5,optimizedtruetree,-4868.8973,544,10825.7947,603785.7947,12000.2271,168,10.952453486300005
Gal4,rayfinned,16,poisson,optimizedtruetree,-4399.6086,525,9849.2173,562149.2173,10982.6309,168,9.5584180868
Gal4,spiralia,16,m1,inferredtree,-2559.0377,200,5518.0754,85918.0754,5949.8520,134,8.1175916126
Gal4,spiralia,16,m2,inferredtree,-2665.4607,219,5768.9214,102128.9214,6241.7168,142,7.040688035300002
Gal4,spiralia,16,m3,inferredtree,-2724.1244,218,5884.2488,101368.2488,6354.8853,136,6.573773161700002
Gal4,spiralia,16,m4,inferredtree,-2758.2314,220,5956.4629,103196.4629,6431.4172,152,7.970729302500002
Gal4,spiralia,16,m5,inferredtree,-3057.5094,199,6513.0188,86113.0188,6942.6365,144,8.829636201699993
Gal4,spiralia,16,poisson,inferredtree,-2867.1486,199,6132.2971,85732.2971,6561.9149,134,6.4775584886
Gal4,spiralia,16,m1,optimizedtruetree,-2616.2403,200,5632.4806,86032.4806,6064.2572,14,8.530843768699995
Gal4,spiralia,16,m2,optimizedtruetree,-2722.2714,219,5882.5427,102242.5427,6355.3381,14,7.614585788899995
Gal4,spiralia,16,m3,optimizedtruetree,-2787.9273,218,6011.8545,101495.8545,6482.4910,14,6.789245219099996
Gal4,spiralia,16,m4,optimizedtruetree,-2831.5382,220,6103.0764,103343.0764,6578.0307,14,8.178517718900004
Gal4,spiralia,16,m5,optimizedtruetree,-3140.6114,199,6679.2229,86279.2229,7108.8406,14,9.108788567999998
Gal4,spiralia,16,poisson,optimizedtruetree,-2933.3263,199,6264.6525,85864.6525,6694.2703,14,6.733119409599992
Gal4,andersen,17,m1,inferredtree,-2246.1011,288,5068.2023,171532.2023,5689.9606,246,6.867663339999998
Gal4,andersen,17,m2,inferredtree,-2335.4785,289,5248.9570,172868.9570,5872.8742,254,6.547376173699999
Gal4,andersen,17,m3,inferredtree,-2380.8162,287,5335.6324,170647.6324,5955.2318,258,5.855612819500001
Gal4,andersen,17,m4,inferredtree,-2379.4564,308,5374.9129,195718.9129,6039.8489,244,7.562545799700004
Gal4,andersen,17,m5,inferredtree,-2582.0323,306,5776.0646,193660.0646,6436.6828,244,6.584634607900002
Gal4,andersen,17,poisson,inferredtree,-2491.5096,287,5557.0191,170869.0191,6176.6185,250,5.556258009199998
Gal4,andersen,17,m1,optimizedtruetree,-2326.2363,288,5228.4726,171692.4726,5850.2309,142,7.165542204000003
Gal4,andersen,17,m2,optimizedtruetree,-2429.2039,289,5436.4077,173056.4077,6060.3249,142,6.9890942348000005
Gal4,andersen,17,m3,optimizedtruetree,-2476.6764,287,5527.3528,170839.3528,6146.9522,142,6.099257056299999
Gal4,andersen,17,m4,optimizedtruetree,-2467.9757,308,5551.9514,195895.9514,6216.8874,142,8.132565195499996
Gal4,andersen,17,m5,optimizedtruetree,-2695.8408,306,6003.6815,193887.6815,6664.2997,142,6.8474786536000005
Gal4,andersen,17,poisson,optimizedtruetree,-2577.1265,287,5728.2531,171040.2531,6347.8525,142,5.787565026999999
Gal4,dosreis,17,m1,inferredtree,-4984.8071,533,11035.6142,580279.6142,12186.2989,292,13.724451804100003
Gal4,dosreis,17,m2,inferredtree,-5212.4926,515,11454.9853,542934.9853,12566.8101,296,16.176416477199993
Gal4,dosreis,17,m3,inferredtree,-5289.3553,533,11644.7106,580888.7106,12795.3953,284,12.878962376300022
Gal4,dosreis,17,m4,inferredtree,-5447.9830,532,11959.9660,579071.9660,13108.4918,312,12.853092352299994
Gal4,dosreis,17,m5,inferredtree,-5928.8397,513,12883.6795,540247.6795,13991.1865,314,18.57329607209999
Gal4,dosreis,17,poisson,inferredtree,-5693.5587,513,12413.1173,539777.1173,13520.6243,296,12.794534969599999
Gal4,dosreis,17,m1,optimizedtruetree,-5085.9267,533,11237.8534,580481.8534,12388.5381,66,13.835137262700007
Gal4,dosreis,17,m2,optimizedtruetree,-5322.4570,515,11674.9140,543154.9140,12786.7388,66,16.585623462999994
Gal4,dosreis,17,m3,optimizedtruetree,-5405.3283,533,11876.6565,581120.6565,13027.3412,66,13.250521967800005
Gal4,dosreis,17,m4,optimizedtruetree,-5569.6334,532,12203.2667,579315.2667,13351.7925,66,13.179048115300006
Gal4,dosreis,17,m5,optimizedtruetree,-6126.1761,513,13278.3521,540642.3521,14385.8592,66,18.9391102013
Gal4,dosreis,17,poisson,optimizedtruetree,-5804.2937,513,12634.5873,539998.5873,13742.0944,66,13.170989275300018
Gal4,opisthokonta,17,m1,inferredtree,-4642.8348,138,9561.6697,47925.6697,9859.5955,68,22.6410785959
Gal4,opisthokonta,17,m2,inferredtree,-4843.7083,138,9963.4166,48327.4166,10261.3425,78,28.462898903899998
