name,tree,repl,model,logl,df,aic,aicc,bic
Gal4,rtree100_bl0.3_rep1,14,Blosum62+F+G4,6359.765,217,13153.529,107765.529,13622.007
Gal4,rtree100_bl0.3_rep1,14,mtMet,6767.821,197,13929.642,91941.642,14354.942
Gal4,rtree100_bl0.3_rep1,14,mtMet+G4,6515.303,198,13426.605,92230.605,13854.064
Gal4,rtree100_bl0.3_rep1,14,mtMet+F,6574.772,216,13581.544,107325.544,14047.863
Gal4,rtree100_bl0.3_rep1,14,mtMet+F+G4,6333.447,217,13100.893,107712.893,13569.371
Gal4,rtree100_bl0.3_rep1,14,mtVer,6798.054,197,13990.107,92002.107,14415.407
Gal4,rtree100_bl0.3_rep1,14,mtVer+G4,6521.214,198,13438.429,92242.429,13865.888
Gal4,rtree100_bl0.3_rep1,14,mtVer+F,6611.104,216,13654.208,107398.208,14120.526
Gal4,rtree100_bl0.3_rep1,14,mtVer+F+G4,6366.455,217,13166.909,107778.909,13635.387
Gal4,rtree100_bl0.3_rep1,14,mtInv,6816.277,197,14026.554,92038.554,14451.854
Gal4,rtree100_bl0.3_rep1,14,mtInv+G4,6580.550,198,13557.101,92361.101,13984.559
Gal4,rtree100_bl0.3_rep1,14,mtInv+F,6588.337,216,13608.674,107352.674,14074.993
Gal4,rtree100_bl0.3_rep1,14,mtInv+F+G4,6348.230,217,13130.461,107742.461,13598.938
Gal4,rtree100_bl0.3_rep1,15,Dayhoff,6481.762,197,13357.525,91369.525,13782.825
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+I,6435.691,198,13267.383,92071.383,13694.842
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+G4,6232.878,198,12861.756,91665.756,13289.215
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+I+G4,6225.748,199,12849.497,92449.497,13279.114
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+F,6388.286,216,13208.571,106952.571,13674.890
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+F+I,6344.229,217,13122.458,107734.458,13590.935
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+F+G4,6140.683,217,12715.367,107327.367,13183.844
Gal4,rtree100_bl0.3_rep1,15,Dayhoff+F+I+G4,6136.127,218,12708.254,108192.254,13178.890
Gal4,rtree100_bl0.3_rep1,15,mtMAM,7042.431,197,14478.862,92490.862,14904.162
Gal4,rtree100_bl0.3_rep1,15,mtMAM+I,7006.271,198,14408.542,93212.542,14836.000
Gal4,rtree100_bl0.3_rep1,15,mtMAM+G4,6632.816,198,13661.632,92465.632,14089.091
Gal4,rtree100_bl0.3_rep1,15,mtMAM+I+G4,6628.760,199,13655.521,93255.521,14085.139
Gal4,rtree100_bl0.3_rep1,15,mtMAM+F,6847.280,216,14126.560,107870.560,14592.879
Gal4,rtree100_bl0.3_rep1,15,mtMAM+F+I,6806.230,217,14046.461,108658.461,14514.938
Gal4,rtree100_bl0.3_rep1,15,mtMAM+F+G4,6466.731,217,13367.462,107979.462,13835.940
Gal4,rtree100_bl0.3_rep1,15,mtMAM+F+I+G4,6461.354,218,13358.709,108842.709,13829.346
Gal4,rtree100_bl0.3_rep1,15,JTT,6233.044,197,12860.088,90872.088,13285.388
Gal4,rtree100_bl0.3_rep1,15,JTT+I,6187.745,198,12771.490,91575.490,13198.949
Gal4,rtree100_bl0.3_rep1,15,JTT+G4,6004.175,198,12404.349,91208.349,12831.808
Gal4,rtree100_bl0.3_rep1,15,JTT+I+G4,5999.218,199,12396.437,91996.437,12826.054
Gal4,rtree100_bl0.3_rep1,15,JTT+F,6224.283,216,12880.565,106624.565,13346.884
Gal4,rtree100_bl0.3_rep1,15,JTT+F+I,6181.350,217,12796.699,107408.699,13265.177
Gal4,rtree100_bl0.3_rep1,15,JTT+F+G4,5986.861,217,12407.721,107019.721,12876.199
Gal4,rtree100_bl0.3_rep1,15,JTT+F+I+G4,5986.455,218,12408.911,107892.911,12879.547
Gal4,rtree100_bl0.3_rep1,15,WAG,6325.061,197,13044.122,91056.122,13469.422
Gal4,rtree100_bl0.3_rep1,15,WAG+I,6285.982,198,12967.963,91771.963,13395.422
Gal4,rtree100_bl0.3_rep1,15,WAG+G4,6094.248,198,12584.495,91388.495,13011.954
Gal4,rtree100_bl0.3_rep1,15,WAG+I+G4,6090.737,199,12579.473,92179.473,13009.091
Gal4,rtree100_bl0.3_rep1,15,WAG+F,6284.813,216,13001.627,106745.627,13467.946
Gal4,rtree100_bl0.3_rep1,15,WAG+F+I,6246.913,217,12927.826,107539.826,13396.304
Gal4,rtree100_bl0.3_rep1,15,WAG+F+G4,6055.711,217,12545.422,107157.422,13013.900
Gal4,rtree100_bl0.3_rep1,15,WAG+F+I+G4,6052.274,218,12540.547,108024.547,13011.184
Gal4,rtree100_bl0.3_rep1,15,cpREV,6417.518,197,13229.037,91241.037,13654.337
Gal4,rtree100_bl0.3_rep1,15,cpREV+I,6384.609,198,13165.218,91969.218,13592.677
Gal4,rtree100_bl0.3_rep1,15,cpREV+G4,6161.627,198,12719.254,91523.254,13146.713
Gal4,rtree100_bl0.3_rep1,15,cpREV+I+G4,6160.217,199,12718.434,92318.434,13148.051
Gal4,rtree100_bl0.3_rep1,15,cpREV+F,6431.396,216,13294.792,107038.792,13761.111
Gal4,rtree100_bl0.3_rep1,15,cpREV+F+I,6396.911,217,13227.823,107839.823,13696.300
Gal4,rtree100_bl0.3_rep1,15,cpREV+F+G4,6161.235,217,12756.470,107368.470,13224.948
Gal4,rtree100_bl0.3_rep1,15,cpREV+F+I+G4,6160.218,218,12756.436,108240.436,13227.073
Gal4,rtree100_bl0.3_rep1,15,mtREV,6734.871,197,13863.741,91875.741,14289.041
Gal4,rtree100_bl0.3_rep1,15,mtREV+I,6696.235,198,13788.469,92592.469,14215.928
Gal4,rtree100_bl0.3_rep1,15,mtREV+G4,6440.248,198,13276.496,92080.496,13703.954
Gal4,rtree100_bl0.3_rep1,15,mtREV+I+G4,6434.834,199,13267.669,92867.669,13697.286
Gal4,rtree100_bl0.3_rep1,15,mtREV+F,6538.336,216,13508.672,107252.672,13974.991
Gal4,rtree100_bl0.3_rep1,15,mtREV+F+I,6494.580,217,13423.159,108035.159,13891.637
Gal4,rtree100_bl0.3_rep1,15,mtREV+F+G4,6255.081,217,12944.162,107556.162,13412.639
Gal4,rtree100_bl0.3_rep1,15,mtREV+F+I+G4,6249.050,218,12934.101,108418.101,13404.737
Gal4,rtree100_bl0.3_rep1,15,rtREV,6585.300,197,13564.601,91576.601,13989.901
Gal4,rtree100_bl0.3_rep1,15,rtREV+I,6551.282,198,13498.565,92302.565,13926.023
Gal4,rtree100_bl0.3_rep1,15,rtREV+G4,6341.907,198,13079.815,91883.815,13507.273
Gal4,rtree100_bl0.3_rep1,15,rtREV+I+G4,6338.573,199,13075.145,92675.145,13504.763
Gal4,rtree100_bl0.3_rep1,15,rtREV+F,6533.583,216,13499.165,107243.165,13965.484
Gal4,rtree100_bl0.3_rep1,15,rtREV+F+I,6497.208,217,13428.416,108040.416,13896.893
Gal4,rtree100_bl0.3_rep1,15,rtREV+F+G4,6276.963,217,12987.926,107599.926,13456.404
Gal4,rtree100_bl0.3_rep1,15,rtREV+F+I+G4,6273.135,218,12982.271,108466.271,13452.907
Gal4,rtree100_bl0.3_rep1,15,mtART,7193.767,197,14781.534,92793.534,15206.834
Gal4,rtree100_bl0.3_rep1,15,mtART+I,7168.668,198,14733.336,93537.336,15160.795
Gal4,rtree100_bl0.3_rep1,15,mtART+G4,6793.776,198,13983.552,92787.552,14411.011
Gal4,rtree100_bl0.3_rep1,15,mtART+I+G4,6788.713,199,13975.427,93575.427,14405.045
Gal4,rtree100_bl0.3_rep1,15,mtART+F,7046.470,216,14524.940,108268.940,14991.258
Gal4,rtree100_bl0.3_rep1,15,mtART+F+I,7015.607,217,14465.214,109077.214,14933.692
Gal4,rtree100_bl0.3_rep1,15,mtART+F+G4,6668.775,217,13771.549,108383.549,14240.027
Gal4,rtree100_bl0.3_rep1,15,mtART+F+I+G4,6664.467,218,13764.935,109248.935,14235.571
Gal4,rtree100_bl0.3_rep1,15,mtZOA,6798.482,197,13990.963,92002.963,14416.263
Gal4,rtree100_bl0.3_rep1,15,mtZOA+I,6773.376,198,13942.753,92746.753,14370.212
Gal4,rtree100_bl0.3_rep1,15,mtZOA+G4,6492.752,198,13381.504,92185.504,13808.962
Gal4,rtree100_bl0.3_rep1,15,mtZOA+I+G4,6488.325,199,13374.649,92974.649,13804.267
Gal4,rtree100_bl0.3_rep1,15,mtZOA+F,6711.877,216,13855.754,107599.754,14322.072
Gal4,rtree100_bl0.3_rep1,15,mtZOA+F+I,6682.057,217,13798.114,108410.114,14266.592
Gal4,rtree100_bl0.3_rep1,15,mtZOA+F+G4,6424.863,217,13283.727,107895.727,13752.205
Gal4,rtree100_bl0.3_rep1,15,mtZOA+F+I+G4,6419.658,218,13275.317,108759.317,13745.953
Gal4,rtree100_bl0.3_rep1,15,VT,6317.698,197,13029.396,91041.396,13454.696
Gal4,rtree100_bl0.3_rep1,15,VT+I,6276.463,198,12948.926,91752.926,13376.385
Gal4,rtree100_bl0.3_rep1,15,VT+G4,6096.245,198,12588.489,91392.489,13015.948
Gal4,rtree100_bl0.3_rep1,15,VT+I+G4,6092.564,199,12583.128,92183.128,13012.745
Gal4,rtree100_bl0.3_rep1,15,VT+F,6285.059,216,13002.118,106746.118,13468.437
Gal4,rtree100_bl0.3_rep1,15,VT+F+I,6245.193,217,12924.385,107536.385,13392.863
Gal4,rtree100_bl0.3_rep1,15,VT+F+G4,6060.847,217,12555.695,107167.695,13024.172
Gal4,rtree100_bl0.3_rep1,15,VT+F+I+G4,6060.182,218,12556.365,108040.365,13027.001
Gal4,rtree100_bl0.3_rep1,15,LG,6439.975,197,13273.951,91285.951,13699.251
Gal4,rtree100_bl0.3_rep1,15,LG+I,6405.137,198,13206.273,92010.273,13633.732
Gal4,rtree100_bl0.3_rep1,15,LG+G4,6209.947,198,12815.894,91619.894,13243.352
Gal4,rtree100_bl0.3_rep1,15,LG+I+G4,6205.886,199,12809.771,92409.771,13239.389
Gal4,rtree100_bl0.3_rep1,15,LG+F,6410.563,216,13253.125,106997.125,13719.444
Gal4,rtree100_bl0.3_rep1,15,LG+F+I,6374.391,217,13182.781,107794.781,13651.259
Gal4,rtree100_bl0.3_rep1,15,LG+F+G4,6174.740,217,12783.480,107395.480,13251.958
Gal4,rtree100_bl0.3_rep1,15,LG+F+I+G4,6172.219,218,12780.438,108264.438,13251.075
Gal4,rtree100_bl0.3_rep1,15,DCMut,6480.577,197,13355.153,91367.153,13780.453
Gal4,rtree100_bl0.3_rep1,15,DCMut+I,6434.499,198,13264.998,92068.998,13692.457
Gal4,rtree100_bl0.3_rep1,15,DCMut+G4,6231.985,198,12859.971,91663.971,13287.430
Gal4,rtree100_bl0.3_rep1,15,DCMut+I+G4,6224.941,199,12847.881,92447.881,13277.499
Gal4,rtree100_bl0.3_rep1,15,DCMut+F,6387.159,216,13206.318,106950.318,13672.637
Gal4,rtree100_bl0.3_rep1,15,DCMut+F+I,6343.127,217,13120.254,107732.254,13588.731
Gal4,rtree100_bl0.3_rep1,15,DCMut+F+G4,6139.432,217,12712.864,107324.864,13181.342
Gal4,rtree100_bl0.3_rep1,15,DCMut+F+I+G4,6135.340,218,12706.681,108190.681,13177.317
Gal4,rtree100_bl0.3_rep1,15,PMB,6374.608,197,13143.216,91155.216,13568.516
Gal4,rtree100_bl0.3_rep1,15,PMB+I,6336.854,198,13069.707,91873.707,13497.166
Gal4,rtree100_bl0.3_rep1,15,PMB+G4,6154.055,198,12704.111,91508.111,13131.569
Gal4,rtree100_bl0.3_rep1,15,PMB+I+G4,6149.406,199,12696.813,92296.813,13126.430
Gal4,rtree100_bl0.3_rep1,15,PMB+F,6380.606,216,13193.212,106937.212,13659.531
Gal4,rtree100_bl0.3_rep1,15,PMB+F+I,6342.708,217,13119.417,107731.417,13587.894
Gal4,rtree100_bl0.3_rep1,15,PMB+F+G4,6155.085,217,12744.171,107356.171,13212.648
Gal4,rtree100_bl0.3_rep1,15,PMB+F+I+G4,6152.231,218,12740.462,108224.462,13211.099
Gal4,rtree100_bl0.3_rep1,15,HIVb,6301.837,197,12997.673,91009.673,13422.973
Gal4,rtree100_bl0.3_rep1,15,HIVb+I,6248.578,198,12893.156,91697.156,13320.614
Gal4,rtree100_bl0.3_rep1,15,HIVb+G4,6027.437,198,12450.874,91254.874,12878.333
Gal4,rtree100_bl0.3_rep1,15,HIVb+I+G4,6024.407,199,12446.814,92046.814,12876.431
Gal4,rtree100_bl0.3_rep1,15,HIVb+F,6327.260,216,13086.520,106830.520,13552.839
Gal4,rtree100_bl0.3_rep1,15,HIVb+F+I,6277.455,217,12988.910,107600.910,13457.388
Gal4,rtree100_bl0.3_rep1,15,HIVb+F+G4,6036.196,217,12506.392,107118.392,12974.870
Gal4,rtree100_bl0.3_rep1,15,HIVb+F+I+G4,6036.464,218,12508.928,107992.928,12979.564
Gal4,rtree100_bl0.3_rep1,15,HIVw,6510.930,197,13415.860,91427.860,13841.160
Gal4,rtree100_bl0.3_rep1,15,HIVw+I,6464.072,198,13324.144,92128.144,13751.602
Gal4,rtree100_bl0.3_rep1,15,HIVw+G4,6192.390,198,12780.780,91584.780,13208.239
Gal4,rtree100_bl0.3_rep1,15,HIVw+I+G4,6190.746,199,12779.492,92379.492,13209.110
Gal4,rtree100_bl0.3_rep1,15,HIVw+F,6422.321,216,13276.642,107020.642,13742.961
Gal4,rtree100_bl0.3_rep1,15,HIVw+F+I,6376.610,217,13187.220,107799.220,13655.697
Gal4,rtree100_bl0.3_rep1,15,HIVw+F+G4,6103.899,217,12641.798,107253.798,13110.275
Gal4,rtree100_bl0.3_rep1,15,HIVw+F+I+G4,6103.582,218,12643.165,108127.165,13113.801
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut,6241.110,197,12876.220,90888.220,13301.519
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+I,6195.813,198,12787.627,91591.627,13215.085
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+G4,6012.587,198,12421.174,91225.174,12848.633
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+I+G4,6007.560,199,12413.120,92013.120,12842.738
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+F,6228.284,216,12888.569,106632.569,13354.888
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+F+I,6185.199,217,12804.398,107416.398,13272.876
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+F+G4,5991.238,217,12416.477,107028.477,12884.955
Gal4,rtree100_bl0.3_rep1,15,JTTDCMut+F+I+G4,5990.720,218,12417.440,107901.440,12888.077
Gal4,rtree100_bl0.3_rep1,15,FLU,6506.716,197,13407.432,91419.432,13832.732
Gal4,rtree100_bl0.3_rep1,15,FLU+I,6465.641,198,13327.283,92131.283,13754.741
Gal4,rtree100_bl0.3_rep1,15,FLU+G4,6206.081,198,12808.161,91612.161,13235.620
Gal4,rtree100_bl0.3_rep1,15,FLU+I+G4,6204.743,199,12807.485,92407.485,13237.103
Gal4,rtree100_bl0.3_rep1,15,FLU+F,6519.700,216,13471.400,107215.400,13937.719
Gal4,rtree100_bl0.3_rep1,15,FLU+F+I,6486.271,217,13406.541,108018.541,13875.019
Gal4,rtree100_bl0.3_rep1,15,FLU+F+G4,6170.903,217,12775.806,107387.806,13244.284
Gal4,rtree100_bl0.3_rep1,15,FLU+F+I+G4,6166.096,218,12768.191,108252.191,13238.828
Gal4,rtree100_bl0.3_rep1,15,Blosum62,6447.603,197,13289.206,91301.206,13714.506
Gal4,rtree100_bl0.3_rep1,15,Blosum62+I,6411.358,198,13218.717,92022.717,13646.175
Gal4,rtree100_bl0.3_rep1,15,Blosum62+G4,6219.260,198,12834.521,91638.521,13261.979
Gal4,rtree100_bl0.3_rep1,15,Blosum62+I+G4,6215.274,199,12828.548,92428.548,13258.166
Gal4,rtree100_bl0.3_rep1,15,Blosum62+F,6433.022,216,13298.045,107042.045,13764.363
Gal4,rtree100_bl0.3_rep1,15,Blosum62+F+I,6395.582,217,13225.165,107837.165,13693.642
Gal4,rtree100_bl0.3_rep1,15,Blosum62+F+G4,6201.433,217,12836.865,107448.865,13305.343
Gal4,rtree100_bl0.3_rep1,15,Blosum62+F+I+G4,6199.400,218,12834.800,108318.800,13305.436
Gal4,rtree100_bl0.3_rep1,15,mtMet,6570.381,197,13534.762,91546.762,13960.062
Gal4,rtree100_bl0.3_rep1,15,mtMet+I,6537.861,198,13471.723,92275.723,13899.182
Gal4,rtree100_bl0.3_rep1,15,mtMet+G4,6297.771,198,12991.543,91795.543,13419.001
Gal4,rtree100_bl0.3_rep1,15,mtMet+I+G4,6292.139,199,12982.278,92582.278,13411.895
Gal4,rtree100_bl0.3_rep1,15,mtMet+F,6425.594,216,13283.187,107027.187,13749.506
Gal4,rtree100_bl0.3_rep1,15,mtMet+F+I,6393.482,217,13220.965,107832.965,13689.442
Gal4,rtree100_bl0.3_rep1,15,mtMet+F+G4,6169.408,217,12772.815,107384.815,13241.293
Gal4,rtree100_bl0.3_rep1,15,mtMet+F+I+G4,6162.968,218,12761.936,108245.936,13232.572
Gal4,rtree100_bl0.3_rep1,15,mtVer,6663.768,197,13721.535,91733.535,14146.835
Gal4,rtree100_bl0.3_rep1,15,mtVer+I,6631.153,198,13658.306,92462.306,14085.765
Gal4,rtree100_bl0.3_rep1,15,mtVer+G4,6368.404,198,13132.808,91936.808,13560.267
Gal4,rtree100_bl0.3_rep1,15,mtVer+I+G4,6363.913,199,13125.826,92725.826,13555.444
Gal4,rtree100_bl0.3_rep1,15,mtVer+F,6490.337,216,13412.673,107156.673,13878.992
Gal4,rtree100_bl0.3_rep1,15,mtVer+F+I,6457.872,217,13349.744,107961.744,13818.222
Gal4,rtree100_bl0.3_rep1,15,mtVer+F+G4,6206.845,217,12847.689,107459.689,13316.167
Gal4,rtree100_bl0.3_rep1,15,mtVer+F+I+G4,6201.531,218,12839.062,108323.062,13309.699
Gal4,rtree100_bl0.3_rep1,15,mtInv,6577.002,197,13548.005,91560.005,13973.305
Gal4,rtree100_bl0.3_rep1,15,mtInv+I,6545.289,198,13486.579,92290.579,13914.038
Gal4,rtree100_bl0.3_rep1,15,mtInv+G4,6321.025,198,13038.050,91842.050,13465.508
Gal4,rtree100_bl0.3_rep1,15,mtInv+I+G4,6315.147,199,13028.293,92628.293,13457.911
Gal4,rtree100_bl0.3_rep1,15,mtInv+F,6401.016,216,13234.032,106978.032,13700.351
Gal4,rtree100_bl0.3_rep1,15,mtInv+F+I,6368.046,217,13170.091,107782.091,13638.569
Gal4,rtree100_bl0.3_rep1,15,mtInv+F+G4,6162.648,217,12759.295,107371.295,13227.773
Gal4,rtree100_bl0.3_rep1,15,mtInv+F+I+G4,6158.196,218,12752.393,108236.393,13223.029
Gal4,rtree100_bl0.3_rep1,16,Dayhoff,6605.974,197,13605.949,91617.949,14031.248
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+I,6597.627,198,13591.254,92395.254,14018.713
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+G4,6452.973,198,13301.946,92105.946,13729.405
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+I+G4,6452.735,199,13303.471,92903.471,13733.089
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+F,6556.342,216,13544.684,107288.684,14011.002
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+F+I,6547.534,217,13529.068,108141.068,13997.545
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+F+G4,6408.061,217,13250.122,107862.122,13718.600
Gal4,rtree100_bl0.3_rep1,16,Dayhoff+F+I+G4,6407.652,218,13251.304,108735.304,13721.940
Gal4,rtree100_bl0.3_rep1,16,mtMAM,7397.669,197,15189.338,93201.338,15614.638
Gal4,rtree100_bl0.3_rep1,16,mtMAM+I,7397.669,198,15191.337,93995.337,15618.796
Gal4,rtree100_bl0.3_rep1,16,mtMAM+G4,7108.580,198,14613.160,93417.160,15040.619
Gal4,rtree100_bl0.3_rep1,16,mtMAM+I+G4,7108.583,199,14615.167,94215.167,15044.785
Gal4,rtree100_bl0.3_rep1,16,mtMAM+F,7039.956,216,14511.913,108255.913,14978.231
Gal4,rtree100_bl0.3_rep1,16,mtMAM+F+I,7038.707,217,14511.414,109123.414,14979.892
Gal4,rtree100_bl0.3_rep1,16,mtMAM+F+G4,6787.864,217,14009.728,108621.728,14478.205
Gal4,rtree100_bl0.3_rep1,16,mtMAM+F+I+G4,6787.859,218,14011.718,109495.718,14482.354
Gal4,rtree100_bl0.3_rep1,16,JTT,6402.191,197,13198.381,91210.381,13623.681
Gal4,rtree100_bl0.3_rep1,16,JTT+I,6394.890,198,13185.780,91989.780,13613.239
Gal4,rtree100_bl0.3_rep1,16,JTT+G4,6270.838,198,12937.676,91741.676,13365.135
Gal4,rtree100_bl0.3_rep1,16,JTT+I+G4,6270.832,199,12939.664,92539.664,13369.281
Gal4,rtree100_bl0.3_rep1,16,JTT+F,6412.945,216,13257.890,107001.890,13724.209
Gal4,rtree100_bl0.3_rep1,16,JTT+F+I,6403.681,217,13241.362,107853.362,13709.839
Gal4,rtree100_bl0.3_rep1,16,JTT+F+G4,6274.740,217,12983.480,107595.480,13451.958
Gal4,rtree100_bl0.3_rep1,16,JTT+F+I+G4,6274.734,218,12985.467,108469.467,13456.104
Gal4,rtree100_bl0.3_rep1,16,WAG,6505.649,197,13405.298,91417.298,13830.598
Gal4,rtree100_bl0.3_rep1,16,WAG+I,6501.111,198,13398.223,92202.223,13825.682
Gal4,rtree100_bl0.3_rep1,16,WAG+G4,6370.265,198,13136.529,91940.529,13563.988
Gal4,rtree100_bl0.3_rep1,16,WAG+I+G4,6370.242,199,13138.484,92738.484,13568.102
Gal4,rtree100_bl0.3_rep1,16,WAG+F,6488.157,216,13408.315,107152.315,13874.634
Gal4,rtree100_bl0.3_rep1,16,WAG+F+I,6483.173,217,13400.347,108012.347,13868.824
Gal4,rtree100_bl0.3_rep1,16,WAG+F+G4,6349.857,217,13133.714,107745.714,13602.192
Gal4,rtree100_bl0.3_rep1,16,WAG+F+I+G4,6349.853,218,13135.706,108619.706,13606.343
Gal4,rtree100_bl0.3_rep1,16,cpREV,6614.620,197,13623.240,91635.240,14048.540
Gal4,rtree100_bl0.3_rep1,16,cpREV+I,6612.284,198,13620.567,92424.567,14048.026
Gal4,rtree100_bl0.3_rep1,16,cpREV+G4,6444.783,198,13285.566,92089.566,13713.025
Gal4,rtree100_bl0.3_rep1,16,cpREV+I+G4,6444.776,199,13287.552,92887.552,13717.170
Gal4,rtree100_bl0.3_rep1,16,cpREV+F,6650.490,216,13732.981,107476.981,14199.299
Gal4,rtree100_bl0.3_rep1,16,cpREV+F+I,6647.294,217,13728.588,108340.588,14197.065
Gal4,rtree100_bl0.3_rep1,16,cpREV+F+G4,6464.250,217,13362.501,107974.501,13830.978
Gal4,rtree100_bl0.3_rep1,16,cpREV+F+I+G4,6464.250,218,13364.499,108848.499,13835.136
Gal4,rtree100_bl0.3_rep1,16,mtREV,7051.322,197,14496.644,92508.644,14921.944
Gal4,rtree100_bl0.3_rep1,16,mtREV+I,7050.858,198,14497.716,93301.716,14925.175
Gal4,rtree100_bl0.3_rep1,16,mtREV+G4,6872.459,198,14140.917,92944.917,14568.376
Gal4,rtree100_bl0.3_rep1,16,mtREV+I+G4,6872.458,199,14142.917,93742.917,14572.535
Gal4,rtree100_bl0.3_rep1,16,mtREV+F,6743.594,216,13919.188,107663.188,14385.506
Gal4,rtree100_bl0.3_rep1,16,mtREV+F+I,6740.622,217,13915.244,108527.244,14383.722
Gal4,rtree100_bl0.3_rep1,16,mtREV+F+G4,6567.040,217,13568.079,108180.079,14036.557
Gal4,rtree100_bl0.3_rep1,16,mtREV+F+I+G4,6567.034,218,13570.067,109054.067,14040.704
Gal4,rtree100_bl0.3_rep1,16,rtREV,6853.457,197,14100.914,92112.914,14526.214
Gal4,rtree100_bl0.3_rep1,16,rtREV+I,6850.889,198,14097.777,92901.777,14525.236
Gal4,rtree100_bl0.3_rep1,16,rtREV+G4,6691.171,198,13778.341,92582.341,14205.800
Gal4,rtree100_bl0.3_rep1,16,rtREV+I+G4,6691.147,199,13780.295,93380.295,14209.913
Gal4,rtree100_bl0.3_rep1,16,rtREV+F,6805.714,216,14043.429,107787.429,14509.748
Gal4,rtree100_bl0.3_rep1,16,rtREV+F+I,6801.534,217,14037.067,108649.067,14505.545
Gal4,rtree100_bl0.3_rep1,16,rtREV+F+G4,6638.903,217,13711.805,108323.805,14180.283
Gal4,rtree100_bl0.3_rep1,16,rtREV+F+I+G4,6638.898,218,13713.797,109197.797,14184.433
Gal4,rtree100_bl0.3_rep1,16,mtART,7507.390,197,15408.781,93420.781,15834.081
Gal4,rtree100_bl0.3_rep1,16,mtART+I,7504.087,198,15404.174,94208.174,15831.632
Gal4,rtree100_bl0.3_rep1,16,mtART+G4,7197.389,198,14790.779,93594.779,15218.238
Gal4,rtree100_bl0.3_rep1,16,mtART+I+G4,7197.385,199,14792.770,94392.770,15222.387
Gal4,rtree100_bl0.3_rep1,16,mtART+F,7287.005,216,15006.009,108750.009,15472.328
Gal4,rtree100_bl0.3_rep1,16,mtART+F+I,7281.496,217,14996.992,109608.992,15465.470
Gal4,rtree100_bl0.3_rep1,16,mtART+F+G4,7011.656,217,14457.313,109069.313,14925.791
Gal4,rtree100_bl0.3_rep1,16,mtART+F+I+G4,7011.628,218,14459.255,109943.255,14929.892
Gal4,rtree100_bl0.3_rep1,16,mtZOA,7097.379,197,14588.759,92600.759,15014.059
Gal4,rtree100_bl0.3_rep1,16,mtZOA+I,7092.473,198,14580.946,93384.946,15008.405
Gal4,rtree100_bl0.3_rep1,16,mtZOA+G4,6856.231,198,14108.462,92912.462,14535.921
Gal4,rtree100_bl0.3_rep1,16,mtZOA+I+G4,6856.231,199,14110.461,93710.461,14540.079
Gal4,rtree100_bl0.3_rep1,16,mtZOA+F,6972.796,216,14377.592,108121.592,14843.910
Gal4,rtree100_bl0.3_rep1,16,mtZOA+F+I,6965.663,217,14365.326,108977.326,14833.804
Gal4,rtree100_bl0.3_rep1,16,mtZOA+F+G4,6760.152,217,13954.303,108566.303,14422.781
Gal4,rtree100_bl0.3_rep1,16,mtZOA+F+I+G4,6760.142,218,13956.283,109440.283,14426.920
Gal4,rtree100_bl0.3_rep1,16,VT,6521.978,197,13437.956,91449.956,13863.255
Gal4,rtree100_bl0.3_rep1,16,VT+I,6515.574,198,13427.149,92231.149,13854.607
Gal4,rtree100_bl0.3_rep1,16,VT+G4,6393.269,198,13182.538,91986.538,13609.997
Gal4,rtree100_bl0.3_rep1,16,VT+I+G4,6393.256,199,13184.511,92784.511,13614.129
Gal4,rtree100_bl0.3_rep1,16,VT+F,6508.642,216,13449.284,107193.284,13915.603
Gal4,rtree100_bl0.3_rep1,16,VT+F+I,6501.669,217,13437.338,108049.338,13905.815
Gal4,rtree100_bl0.3_rep1,16,VT+F+G4,6375.745,217,13185.490,107797.490,13653.968
Gal4,rtree100_bl0.3_rep1,16,VT+F+I+G4,6375.742,218,13187.484,108671.484,13658.121
Gal4,rtree100_bl0.3_rep1,16,LG,6664.787,197,13723.575,91735.575,14148.875
Gal4,rtree100_bl0.3_rep1,16,LG+I,6660.123,198,13716.246,92520.246,14143.705
Gal4,rtree100_bl0.3_rep1,16,LG+G4,6516.375,198,13428.749,92232.749,13856.208
Gal4,rtree100_bl0.3_rep1,16,LG+I+G4,6516.372,199,13430.745,93030.745,13860.362
Gal4,rtree100_bl0.3_rep1,16,LG+F,6652.047,216,13736.094,107480.094,14202.412
Gal4,rtree100_bl0.3_rep1,16,LG+F+I,6646.690,217,13727.380,108339.380,14195.858
