name,tree,repl,bic,model,modelr
NP,ruhfel,12,NA,FLU+F,2
NP,ruhfel,12,NA,mtZOA+F,3
NP,ruhfel,12,NA,mtART+G4,4
NP,ruhfel,12,NA,mtART,5
NP,ruhfel,13,NA,JTT+G4,1
NP,ruhfel,13,NA,mtInv+F,2
NP,ruhfel,13,NA,mtZOA+F,3
NP,ruhfel,13,NA,mtART+G4,4
NP,ruhfel,13,NA,mtART,5
NP,ruhfel,14,NA,JTT+F+I+G4,1
NP,ruhfel,14,NA,HIVw+F+I,2
NP,ruhfel,14,NA,mtMAM+F+I,3
NP,ruhfel,14,NA,mtMAM,4
NP,ruhfel,14,NA,mtART+I,5
NP,ruhfel,15,NA,JTT+G4,1
NP,ruhfel,15,NA,mtREV+F+G4,2
NP,ruhfel,15,NA,mtZOA+F,3
NP,ruhfel,15,NA,mtART+G4,4
NP,ruhfel,15,NA,mtART,5
NP,ruhfel,16,NA,JTT+F+G4,1
NP,ruhfel,16,NA,Blosum62+G4,2
NP,ruhfel,16,NA,mtMAM+F,3
NP,ruhfel,16,NA,mtART+F,4
NP,ruhfel,16,NA,mtART,5
NP,ruhfel,17,NA,JTT+F+G4,1
NP,ruhfel,17,NA,mtMet+F,2
NP,ruhfel,17,NA,mtInv,3
NP,ruhfel,17,NA,mtMAM,4
NP,ruhfel,17,NA,mtART,5
NP,ruhfel,18,NA,JTT+G4,1
NP,ruhfel,18,NA,PMB,2
NP,ruhfel,18,NA,mtZOA+G4,3
NP,ruhfel,18,NA,mtMAM,4
NP,ruhfel,18,NA,mtART,5
NP,ruhfel,19,NA,JTT+F+G4,1
NP,ruhfel,19,NA,DCMut+F,2
NP,ruhfel,19,NA,mtMAM+F,3
NP,ruhfel,19,NA,mtART+F,4
NP,ruhfel,19,NA,mtART,5
NP,ruhfel,20,NA,JTT+I+G4,1
NP,ruhfel,20,NA,FLU+F+I,2
NP,ruhfel,20,NA,mtInv,3
NP,ruhfel,20,NA,mtART+G4,4
NP,ruhfel,20,NA,mtART+I,5
NP,salichos,1,NA,JTT+F+G4,1
NP,salichos,1,NA,Blosum62+I,2
NP,salichos,1,NA,mtMAM+F+I,3
NP,salichos,1,NA,mtART+I+G4,4
NP,salichos,1,NA,mtART,5
NP,salichos,2,NA,JTT+F+I+G4,1
NP,salichos,2,NA,mtMet+F,2
NP,salichos,2,NA,mtZOA+G4,3
NP,salichos,2,NA,mtART+G4,4
NP,salichos,2,NA,mtART,5
NP,salichos,3,NA,JTT+F+G4,1
NP,salichos,3,NA,mtInv+F+I,2
NP,salichos,3,NA,mtZOA+F+I,3
NP,salichos,3,NA,mtART+F+I,4
NP,salichos,3,NA,mtART,5
NP,salichos,4,NA,JTT+F+G4,1
NP,salichos,4,NA,mtMet+F+I,2
NP,salichos,4,NA,mtInv+G4,3
NP,salichos,4,NA,mtART+I+G4,4
NP,salichos,4,NA,mtART,5
NP,salichos,5,NA,JTT+F+I+G4,1
NP,salichos,5,NA,HIVb,2
NP,salichos,5,NA,mtInv+I+G4,3
NP,salichos,5,NA,mtART+G4,4
NP,salichos,5,NA,mtART+I,5
NP,salichos,6,NA,JTT+F+I+G4,1
NP,salichos,6,NA,mtMet+F+I,2
NP,salichos,6,NA,mtInv+G4,3
NP,salichos,6,NA,mtART+G4,4
NP,salichos,6,NA,mtART,5
NP,salichos,7,NA,JTT+F+G4,1
NP,salichos,7,NA,Blosum62+I,2
NP,salichos,7,NA,mtZOA+I+G4,3
NP,salichos,7,NA,mtART+G4,4
NP,salichos,7,NA,mtART,5
NP,salichos,8,NA,JTT+F+G4,1
NP,salichos,8,NA,mtInv+F+I,2
NP,salichos,8,NA,mtInv+I+G4,3
NP,salichos,8,NA,mtART+I+G4,4
NP,salichos,8,NA,mtART,5
NP,salichos,9,NA,JTT+F+I+G4,1
NP,salichos,9,NA,FLU+G4,2
NP,salichos,9,NA,mtMAM+F,3
NP,salichos,9,NA,mtART+G4,4
NP,salichos,9,NA,mtART,5
NP,salichos,10,NA,JTT+F+G4,1
NP,salichos,10,NA,cpREV+I,2
NP,salichos,10,NA,mtZOA+I+G4,3
NP,salichos,10,NA,mtART+G4,4
NP,salichos,10,NA,mtART,5
NP,salichos,11,NA,JTT+F+G4,1
NP,salichos,11,NA,Blosum62+I,2
NP,salichos,11,NA,HIVw+I,3
NP,salichos,11,NA,mtART+I+G4,4
NP,salichos,11,NA,mtART,5
NP,salichos,12,NA,JTT+F+G4,1
NP,salichos,12,NA,Blosum62+I,2
NP,salichos,12,NA,mtZOA+G4,3
NP,salichos,12,NA,mtART+G4,4
NP,salichos,12,NA,mtART+I,5
NP,salichos,13,NA,JTT+F+I+G4,1
NP,salichos,13,NA,Dayhoff+F,2
NP,salichos,13,NA,mtZOA+G4,3
NP,salichos,13,NA,mtART+G4,4
NP,salichos,13,NA,mtART,5
NP,salichos,14,NA,JTT+F+I+G4,1
NP,salichos,14,NA,Blosum62+I,2
NP,salichos,14,NA,mtMAM+F+I,3
NP,salichos,14,NA,mtART+I+G4,4
NP,salichos,14,NA,mtART,5
NP,salichos,15,NA,JTT+F+I+G4,1
NP,salichos,15,NA,Blosum62+I,2
NP,salichos,15,NA,mtInv+I+G4,3
NP,salichos,15,NA,mtART+I+G4,4
NP,salichos,15,NA,mtART,5
NP,salichos,16,NA,JTT+F+G4,1
NP,salichos,16,NA,mtInv+F,2
NP,salichos,16,NA,mtZOA+F+I,3
NP,salichos,16,NA,mtART+G4,4
NP,salichos,16,NA,mtART,5
NP,salichos,17,NA,JTT+F+I+G4,1
NP,salichos,17,NA,mtVer+F+I,2
NP,salichos,17,NA,mtInv+I+G4,3
NP,salichos,17,NA,mtART+G4,4
NP,salichos,17,NA,mtART,5
NP,salichos,18,NA,JTT+F+I+G4,1
NP,salichos,18,NA,mtMet+F,2
NP,salichos,18,NA,mtMAM+F,3
NP,salichos,18,NA,mtART+I+G4,4
NP,salichos,18,NA,mtART,5
NP,salichos,19,NA,JTT+F+G4,1
NP,salichos,19,NA,mtMet+F+I,2
NP,salichos,19,NA,mtMAM+F,3
NP,salichos,19,NA,mtART+G4,4
NP,salichos,19,NA,mtART,5
NP,salichos,20,NA,JTT+F+G4,1
NP,salichos,20,NA,mtVer+F,2
NP,salichos,20,NA,mtInv+I+G4,3
NP,salichos,20,NA,mtART+I+G4,4
NP,salichos,20,NA,mtART,5
NP,dosreis,1,NA,JTT+F+G4,1
NP,dosreis,1,NA,Blosum62+I+G4,2
NP,dosreis,1,NA,mtZOA+F,3
NP,dosreis,1,NA,mtART+G4,4
NP,dosreis,1,NA,mtART+I,5
NP,dosreis,2,NA,JTT+G4,1
NP,dosreis,2,NA,mtREV+F+G4,2
NP,dosreis,2,NA,mtZOA+F,3
NP,dosreis,2,NA,mtMAM,4
NP,dosreis,2,NA,mtART,5
NP,dosreis,3,NA,JTT+G4,1
NP,dosreis,3,NA,Blosum62+F+G4,2
NP,dosreis,3,NA,mtZOA+F,3
NP,dosreis,3,NA,mtART+G4,4
NP,dosreis,3,NA,mtART+I,5
NP,dosreis,4,NA,HIVb+G4,1
NP,dosreis,4,NA,mtREV+F+I+G4,2
NP,dosreis,4,NA,mtInv+I,3
NP,dosreis,4,NA,mtMAM,4
NP,dosreis,4,NA,mtART+I,5
NP,dosreis,5,NA,HIVb+F+G4,1
NP,dosreis,5,NA,PMB+F,2
NP,dosreis,5,NA,mtZOA+F,3
NP,dosreis,5,NA,mtART+G4,4
NP,dosreis,5,NA,mtART,5
NP,dosreis,6,NA,JTT+G4,1
NP,dosreis,6,NA,cpREV,2
NP,dosreis,6,NA,mtZOA+F,3
NP,dosreis,6,NA,mtART+G4,4
NP,dosreis,6,NA,mtART+I,5
NP,dosreis,7,NA,JTT+I+G4,1
NP,dosreis,7,NA,mtREV+F+I+G4,2
NP,dosreis,7,NA,mtMAM+G4,3
NP,dosreis,7,NA,mtART+I+G4,4
NP,dosreis,7,NA,mtART,5
NP,dosreis,8,NA,JTT+G4,1
NP,dosreis,8,NA,FLU+F+I,2
NP,dosreis,8,NA,mtZOA+F,3
NP,dosreis,8,NA,mtMAM,4
NP,dosreis,8,NA,mtART+I,5
NP,dosreis,9,NA,JTT+I+G4,1
NP,dosreis,9,NA,Blosum62+I+G4,2
NP,dosreis,9,NA,mtZOA+F+I,3
NP,dosreis,9,NA,mtART+I+G4,4
NP,dosreis,9,NA,mtART,5
NP,dosreis,10,NA,HIVb+F+G4,1
NP,dosreis,10,NA,cpREV,2
NP,dosreis,10,NA,mtZOA+F,3
NP,dosreis,10,NA,mtMAM,4
NP,dosreis,10,NA,mtART,5
NP,dosreis,11,NA,JTT+G4,1
NP,dosreis,11,NA,cpREV+F+I,2
NP,dosreis,11,NA,mtZOA+F,3
NP,dosreis,11,NA,mtMAM,4
NP,dosreis,11,NA,mtART+I,5
NP,dosreis,12,NA,JTT+I+G4,1
NP,dosreis,12,NA,FLU+F+I,2
NP,dosreis,12,NA,mtZOA+F+I,3
NP,dosreis,12,NA,mtART+I+G4,4
NP,dosreis,12,NA,mtART,5
NP,dosreis,13,NA,HIVb+G4,1
NP,dosreis,13,NA,HIVw,2
NP,dosreis,13,NA,mtMAM+G4,3
NP,dosreis,13,NA,mtART+G4,4
NP,dosreis,13,NA,mtART,5
NP,dosreis,14,NA,JTT+I+G4,1
NP,dosreis,14,NA,cpREV+I,2
NP,dosreis,14,NA,mtZOA+F,3
NP,dosreis,14,NA,mtMAM,4
NP,dosreis,14,NA,mtART,5
NP,dosreis,15,NA,HIVb+F+I+G4,1
NP,dosreis,15,NA,cpREV,2
NP,dosreis,15,NA,mtZOA+F,3
NP,dosreis,15,NA,mtMAM+I,4
NP,dosreis,15,NA,mtART,5
NP,dosreis,16,NA,JTT+I+G4,1
NP,dosreis,16,NA,cpREV+I,2
NP,dosreis,16,NA,mtZOA+F+I,3
NP,dosreis,16,NA,mtART+G4,4
NP,dosreis,16,NA,mtART,5
NP,dosreis,17,NA,JTT+I+G4,1
NP,dosreis,17,NA,mtInv+F+I,2
NP,dosreis,17,NA,mtZOA+F,3
NP,dosreis,17,NA,mtMAM,4
NP,dosreis,17,NA,mtART,5
NP,dosreis,18,NA,HIVb+F+I+G4,1
NP,dosreis,18,NA,FLU+F+I,2
NP,dosreis,18,NA,mtZOA+F+I,3
NP,dosreis,18,NA,mtART+G4,4
NP,dosreis,18,NA,mtART,5
NP,dosreis,19,NA,HIVb+F+G4,1
NP,dosreis,19,NA,cpREV,2
NP,dosreis,19,NA,mtZOA+F,3
NP,dosreis,19,NA,mtART+G4,4
NP,dosreis,19,NA,mtART+I,5
NP,dosreis,20,NA,JTT+G4,1
NP,dosreis,20,NA,cpREV+I,2
NP,dosreis,20,NA,mtMAM+G4,3
NP,dosreis,20,NA,mtART+G4,4
NP,dosreis,20,NA,mtART+I,5
NP,andersen,1,NA,JTT+F+G4,1
NP,andersen,1,NA,mtREV+F+G4,2
NP,andersen,1,NA,mtZOA+G4,3
NP,andersen,1,NA,mtMAM+I,4
NP,andersen,1,NA,mtART,5
NP,andersen,2,NA,JTT+F+G4,1
NP,andersen,2,NA,HIVw+I,2
NP,andersen,2,NA,mtZOA+F,3
NP,andersen,2,NA,mtMAM+I,4
NP,andersen,2,NA,mtART,5
NP,andersen,3,NA,JTT+G4,1
NP,andersen,3,NA,mtREV+F+I+G4,2
NP,andersen,3,NA,mtZOA+F,3
NP,andersen,3,NA,mtMAM+I,4
NP,andersen,3,NA,mtART,5
NP,andersen,4,NA,JTT+F+G4,1
NP,andersen,4,NA,Blosum62+I+G4,2
NP,andersen,4,NA,mtZOA+F+I,3
NP,andersen,4,NA,mtMAM+I,4
NP,andersen,4,NA,mtART,5
NP,andersen,5,NA,JTT+I+G4,1
NP,andersen,5,NA,Blosum62+F+G4,2
NP,andersen,5,NA,mtZOA+I+G4,3
NP,andersen,5,NA,mtART+F+G4,4
NP,andersen,5,NA,mtART,5
NP,andersen,6,NA,JTT+I+G4,1
NP,andersen,6,NA,PMB+F,2
NP,andersen,6,NA,mtZOA+F+I,3
NP,andersen,6,NA,mtMAM+I,4
NP,andersen,6,NA,mtART,5
NP,andersen,7,NA,JTT+G4,1
NP,andersen,7,NA,mtMet+F+I,2
NP,andersen,7,NA,mtZOA+F,3
NP,andersen,7,NA,mtMAM+I,4
NP,andersen,7,NA,mtART,5
NP,andersen,8,NA,HIVb+F+I+G4,1
NP,andersen,8,NA,mtMet+F,2
NP,andersen,8,NA,mtZOA+G4,3
NP,andersen,8,NA,mtART+F+I,4
NP,andersen,8,NA,mtART,5
NP,andersen,9,NA,JTT+G4,1
NP,andersen,9,NA,LG+F,2
NP,andersen,9,NA,mtMAM+F+I,3
NP,andersen,9,NA,mtMAM+I,4
NP,andersen,9,NA,mtART,5
NP,andersen,10,NA,HIVb+F+G4,1
NP,andersen,10,NA,cpREV,2
NP,andersen,10,NA,mtInv,3
NP,andersen,10,NA,mtART+F+I,4
NP,andersen,10,NA,mtART+I,5
NP,andersen,11,NA,JTT+G4,1
NP,andersen,11,NA,HIVw+I,2
NP,andersen,11,NA,mtREV+I,3
NP,andersen,11,NA,mtART+F+I,4
NP,andersen,11,NA,mtART,5
NP,andersen,12,NA,HIVb+F+I+G4,1
NP,andersen,12,NA,PMB+I,2
NP,andersen,12,NA,mtInv,3
NP,andersen,12,NA,mtART+F+I,4
NP,andersen,12,NA,mtART,5
NP,andersen,13,NA,JTT+F+I+G4,1
NP,andersen,13,NA,DCMut+G4,2
NP,andersen,13,NA,mtZOA+G4,3
NP,andersen,13,NA,mtMAM+I,4
NP,andersen,13,NA,mtART,5
NP,andersen,14,NA,JTT+I+G4,1
NP,andersen,14,NA,PMB+F+I,2
NP,andersen,14,NA,mtZOA+F,3
NP,andersen,14,NA,mtMAM+I,4
NP,andersen,14,NA,mtART,5
NP,andersen,15,NA,JTT+F+I+G4,1
NP,andersen,15,NA,DCMut+F+I,2
NP,andersen,15,NA,mtZOA+F,3
NP,andersen,15,NA,mtMAM+I,4
NP,andersen,15,NA,mtART,5
NP,andersen,16,NA,JTT+F+I+G4,1
NP,andersen,16,NA,PMB,2
NP,andersen,16,NA,mtInv,3
NP,andersen,16,NA,mtMAM,4
NP,andersen,16,NA,mtART,5
NP,andersen,17,NA,HIVb+I+G4,1
NP,andersen,17,NA,mtInv+F,2
NP,andersen,17,NA,mtZOA+F,3
NP,andersen,17,NA,mtMAM+I,4
NP,andersen,17,NA,mtART,5
NP,andersen,18,NA,JTT+I+G4,1
NP,andersen,18,NA,PMB+F+I,2
NP,andersen,18,NA,mtZOA+F,3
NP,andersen,18,NA,mtMAM+I,4
NP,andersen,18,NA,mtART,5
NP,andersen,19,NA,JTT+I+G4,1
NP,andersen,19,NA,PMB,2
NP,andersen,19,NA,mtMAM+F,3
NP,andersen,19,NA,mtMAM+I,4
NP,andersen,19,NA,mtART,5
NP,andersen,20,NA,HIVb+I+G4,1
NP,andersen,20,NA,FLU+I,2
NP,andersen,20,NA,mtREV+I,3
NP,andersen,20,NA,mtMAM+I,4
NP,andersen,20,NA,mtART,5
NP,spiralia,1,NA,JTT+F+G4,1
NP,spiralia,1,NA,mtInv+F,2
NP,spiralia,1,NA,mtZOA+F,3
NP,spiralia,1,NA,mtART+I+G4,4
NP,spiralia,1,NA,mtART,5
NP,spiralia,2,NA,JTT+I+G4,1
NP,spiralia,2,NA,cpREV,2
NP,spiralia,2,NA,mtInv,3
NP,spiralia,2,NA,mtMAM+I,4
NP,spiralia,2,NA,mtART,5
NP,spiralia,3,NA,JTT+G4,1
NP,spiralia,3,NA,cpREV+I,2
NP,spiralia,3,NA,mtZOA+F+I,3
NP,spiralia,3,NA,mtMAM,4
NP,spiralia,3,NA,mtART,5
NP,spiralia,4,NA,JTT+F+G4,1
NP,spiralia,4,NA,mtInv+F,2
NP,spiralia,4,NA,mtInv,3
NP,spiralia,4,NA,mtART+I+G4,4
NP,spiralia,4,NA,mtART,5
NP,spiralia,5,NA,HIVb+F+G4,1
NP,spiralia,5,NA,HIVw+I,2
NP,spiralia,5,NA,mtZOA+F+I,3
NP,spiralia,5,NA,mtMAM+I,4
NP,spiralia,5,NA,mtART,5
NP,spiralia,6,NA,JTT+G4,1
NP,spiralia,6,NA,HIVw+F,2
NP,spiralia,6,NA,mtInv+I,3
NP,spiralia,6,NA,mtMAM,4
NP,spiralia,6,NA,mtART+I,5
NP,spiralia,7,NA,JTT+G4,1
NP,spiralia,7,NA,Blosum62+I+G4,2
NP,spiralia,7,NA,mtZOA+F,3
NP,spiralia,7,NA,mtMAM+I,4
NP,spiralia,7,NA,mtART,5
NP,spiralia,8,NA,JTT+G4,1
NP,spiralia,8,NA,cpREV,2
NP,spiralia,8,NA,mtInv,3
NP,spiralia,8,NA,mtMAM,4
NP,spiralia,8,NA,mtART+I,5
NP,spiralia,9,NA,HIVb+F+G4,1
NP,spiralia,9,NA,Blosum62+G4,2
NP,spiralia,9,NA,mtZOA+F+I,3
NP,spiralia,9,NA,mtMAM+I,4
NP,spiralia,9,NA,mtART,5
NP,spiralia,10,NA,HIVb+F+G4,1
NP,spiralia,10,NA,cpREV,2
NP,spiralia,10,NA,mtInv,3
NP,spiralia,10,NA,mtMAM+I,4
NP,spiralia,10,NA,mtART,5
NP,spiralia,11,NA,JTT+I+G4,1
NP,spiralia,11,NA,PMB+I,2
NP,spiralia,11,NA,mtVer+I,3
NP,spiralia,11,NA,mtART+I+G4,4
NP,spiralia,11,NA,mtART,5
NP,spiralia,12,NA,JTT+I+G4,1
NP,spiralia,12,NA,Blosum62+F+I+G4,2
NP,spiralia,12,NA,mtZOA+F+I,3
NP,spiralia,12,NA,mtMAM,4
NP,spiralia,12,NA,mtART,5
NP,spiralia,13,NA,HIVb+I+G4,1
NP,spiralia,13,NA,HIVw+F+I,2
NP,spiralia,13,NA,mtInv,3
NP,spiralia,13,NA,mtART+I+G4,4
NP,spiralia,13,NA,mtART,5
NP,spiralia,14,NA,JTT+G4,1
NP,spiralia,14,NA,cpREV+I,2
NP,spiralia,14,NA,mtMAM+G4,3
NP,spiralia,14,NA,mtMAM+I,4
NP,spiralia,14,NA,mtART+I,5
NP,spiralia,15,NA,JTT+G4,1
NP,spiralia,15,NA,PMB+I,2
NP,spiralia,15,NA,mtVer+I,3
NP,spiralia,15,NA,mtMAM,4
NP,spiralia,15,NA,mtART+I,5
NP,spiralia,16,NA,JTT+G4,1
NP,spiralia,16,NA,mtREV+F+I+G4,2
NP,spiralia,16,NA,mtInv+I,3
NP,spiralia,16,NA,mtART+I+G4,4
NP,spiralia,16,NA,mtART+I,5
NP,spiralia,17,NA,JTT+I+G4,1
NP,spiralia,17,NA,mtVer+F,2
NP,spiralia,17,NA,mtZOA+F+I,3
NP,spiralia,17,NA,mtMAM,4
NP,spiralia,17,NA,mtART,5
NP,spiralia,18,NA,JTT+G4,1
NP,spiralia,18,NA,Blosum62+F+I+G4,2
NP,spiralia,18,NA,mtMAM+G4,3
NP,spiralia,18,NA,mtMAM+I,4
NP,spiralia,18,NA,mtART,5
NP,spiralia,19,NA,JTT+I+G4,1
NP,spiralia,19,NA,cpREV,2
NP,spiralia,19,NA,mtInv+I,3
NP,spiralia,19,NA,mtMAM+I,4
NP,spiralia,19,NA,mtART,5
NP,spiralia,20,NA,JTT+G4,1
NP,spiralia,20,NA,Blosum62+I+G4,2
NP,spiralia,20,NA,mtVer+I,3
NP,spiralia,20,NA,mtART+I+G4,4
NP,spiralia,20,NA,mtART+I,5
NP,rayfinned,1,NA,HIVb+I+G4,1
NP,rayfinned,1,NA,mtInv+F,2
NP,rayfinned,1,NA,mtZOA+F+I,3
NP,rayfinned,1,NA,mtMAM+I,4
NP,rayfinned,1,NA,mtART,5
NP,rayfinned,2,NA,HIVb+I+G4,1
NP,rayfinned,2,NA,cpREV+F,2
NP,rayfinned,2,NA,mtREV+I,3
NP,rayfinned,2,NA,mtMAM+I,4
NP,rayfinned,2,NA,mtART,5
NP,rayfinned,3,NA,JTT+G4,1
NP,rayfinned,3,NA,HIVw+I,2
NP,rayfinned,3,NA,mtZOA+F,3
NP,rayfinned,3,NA,mtART+G4,4
NP,rayfinned,3,NA,mtART,5
NP,rayfinned,4,NA,HIVb+F+G4,1
NP,rayfinned,4,NA,mtInv+F+I,2
NP,rayfinned,4,NA,mtZOA+F,3
NP,rayfinned,4,NA,mtMAM+I,4
NP,rayfinned,4,NA,mtART,5
NP,rayfinned,5,NA,JTT+G4,1
NP,rayfinned,5,NA,cpREV+I,2
NP,rayfinned,5,NA,mtZOA+F,3
NP,rayfinned,5,NA,mtART+G4,4
NP,rayfinned,5,NA,mtART+I,5
NP,rayfinned,6,NA,JTT+G4,1
NP,rayfinned,6,NA,HIVw+F+I,2
NP,rayfinned,6,NA,mtZOA+F+I,3
NP,rayfinned,6,NA,mtART+G4,4
NP,rayfinned,6,NA,mtART+I,5
NP,rayfinned,7,NA,JTT+I+G4,1
NP,rayfinned,7,NA,cpREV+F,2
NP,rayfinned,7,NA,mtREV+I,3
NP,rayfinned,7,NA,mtART+G4,4
NP,rayfinned,7,NA,mtART,5
NP,rayfinned,8,NA,JTT+G4,1
NP,rayfinned,8,NA,Blosum62+G4,2
NP,rayfinned,8,NA,mtREV+I,3
NP,rayfinned,8,NA,mtMAM,4
NP,rayfinned,8,NA,mtART,5
NP,rayfinned,9,NA,JTT+F+G4,1
NP,rayfinned,9,NA,mtVer+F,2
NP,rayfinned,9,NA,mtZOA+F,3
NP,rayfinned,9,NA,mtMAM,4
NP,rayfinned,9,NA,mtART+I,5
NP,rayfinned,10,NA,HIVb+F+G4,1
NP,rayfinned,10,NA,FLU+F+I,2
NP,rayfinned,10,NA,mtZOA+F,3
NP,rayfinned,10,NA,mtART+G4,4
NP,rayfinned,10,NA,mtART+I,5
NP,rayfinned,11,NA,HIVb+F+G4,1
NP,rayfinned,11,NA,mtMet+F+I,2
NP,rayfinned,11,NA,mtZOA+F+I,3
NP,rayfinned,11,NA,mtMAM+I,4
NP,rayfinned,11,NA,mtART,5
NP,rayfinned,12,NA,JTT+F+G4,1
NP,rayfinned,12,NA,mtVer+F+I,2
NP,rayfinned,12,NA,mtMAM+G4,3
NP,rayfinned,12,NA,mtMAM+I,4
NP,rayfinned,12,NA,mtART+I,5
NP,rayfinned,13,NA,HIVb+F+G4,1
NP,rayfinned,13,NA,LG+I+G4,2
NP,rayfinned,13,NA,mtZOA+F,3
NP,rayfinned,13,NA,mtMAM+I,4
NP,rayfinned,13,NA,mtART,5
NP,rayfinned,14,NA,HIVb+F+G4,1
NP,rayfinned,14,NA,mtMet+F+I,2
NP,rayfinned,14,NA,mtZOA+F+I,3
NP,rayfinned,14,NA,mtART+G4,4
NP,rayfinned,14,NA,mtART+I,5
NP,rayfinned,15,NA,HIVb+F+G4,1
NP,rayfinned,15,NA,mtVer+F,2
NP,rayfinned,15,NA,mtZOA+F,3
NP,rayfinned,15,NA,mtMAM,4
NP,rayfinned,15,NA,mtART+I,5
NP,rayfinned,16,NA,JTT+G4,1
NP,rayfinned,16,NA,cpREV+F,2
NP,rayfinned,16,NA,mtREV+I,3
NP,rayfinned,16,NA,mtART+G4,4
NP,rayfinned,16,NA,mtART,5
NP,rayfinned,17,NA,JTT+G4,1
NP,rayfinned,17,NA,FLU+F+I,2
NP,rayfinned,17,NA,mtREV+I,3
NP,rayfinned,17,NA,mtART+G4,4
NP,rayfinned,17,NA,mtART,5
NP,rayfinned,18,NA,HIVb+F+I+G4,1
NP,rayfinned,18,NA,cpREV+I,2
NP,rayfinned,18,NA,mtZOA+F+I,3
NP,rayfinned,18,NA,mtART+G4,4
NP,rayfinned,18,NA,mtART,5
NP,rayfinned,19,NA,JTT+G4,1
NP,rayfinned,19,NA,Blosum62+F+I+G4,2
NP,rayfinned,19,NA,mtZOA+F,3
NP,rayfinned,19,NA,mtMAM+I,4
NP,rayfinned,19,NA,mtART,5
NP,rayfinned,20,NA,HIVb+G4,1
NP,rayfinned,20,NA,Blosum62+G4,2
NP,rayfinned,20,NA,mtZOA+F+I,3
NP,rayfinned,20,NA,mtMAM+I,4
NP,rayfinned,20,NA,mtART,5
HIV,greenalga,1,NA,JTT+G4,1
HIV,greenalga,1,NA,mtMet+F+I,2
HIV,greenalga,1,NA,mtInv,3
HIV,greenalga,1,NA,mtMAM+I,4
HIV,greenalga,1,NA,mtART,5
HIV,greenalga,2,NA,JTT+G4,1
HIV,greenalga,2,NA,mtInv+F,2
HIV,greenalga,2,NA,mtZOA+G4,3
HIV,greenalga,2,NA,mtMAM+I,4
HIV,greenalga,2,NA,mtART,5
HIV,greenalga,3,NA,JTT+F+G4,1
HIV,greenalga,3,NA,Blosum62+I,2
HIV,greenalga,3,NA,mtREV+I,3
HIV,greenalga,3,NA,mtMAM,4
HIV,greenalga,3,NA,mtART,5
HIV,greenalga,4,NA,HIVb+F+G4,1
HIV,greenalga,4,NA,Blosum62+I+G4,2
HIV,greenalga,4,NA,mtMAM+F+I,3
HIV,greenalga,4,NA,mtMAM+I,4
HIV,greenalga,4,NA,mtART,5
HIV,greenalga,5,NA,JTT+F+G4,1
HIV,greenalga,5,NA,LG+I+G4,2
HIV,greenalga,5,NA,mtZOA+F+I,3
HIV,greenalga,5,NA,mtMAM+I,4
HIV,greenalga,5,NA,mtART,5
HIV,greenalga,6,NA,JTT+F+G4,1
HIV,greenalga,6,NA,Blosum62+G4,2
HIV,greenalga,6,NA,mtZOA+F+I,3
HIV,greenalga,6,NA,mtMAM+I,4
HIV,greenalga,6,NA,mtART,5
HIV,greenalga,7,NA,JTT+F+G4,1
HIV,greenalga,7,NA,Blosum62+I,2
HIV,greenalga,7,NA,mtInv,3
HIV,greenalga,7,NA,mtMAM+I,4
HIV,greenalga,7,NA,mtART,5
HIV,greenalga,8,NA,JTT+G4,1
HIV,greenalga,8,NA,Blosum62,2
HIV,greenalga,8,NA,mtZOA+F,3
HIV,greenalga,8,NA,mtMAM+I,4
HIV,greenalga,8,NA,mtART,5
HIV,greenalga,9,NA,JTT+G4,1
HIV,greenalga,9,NA,Blosum62+F,2
HIV,greenalga,9,NA,mtZOA+F+I,3
HIV,greenalga,9,NA,mtMAM+I,4
HIV,greenalga,9,NA,mtART,5
HIV,greenalga,10,NA,JTT+F+G4,1
HIV,greenalga,10,NA,Blosum62+I+G4,2
HIV,greenalga,10,NA,mtInv,3
HIV,greenalga,10,NA,mtART+F+I,4
HIV,greenalga,10,NA,mtART,5
HIV,greenalga,11,NA,JTT+F+G4,1
HIV,greenalga,11,NA,LG+F+I,2
HIV,greenalga,11,NA,mtZOA+F,3
HIV,greenalga,11,NA,mtMAM,4
HIV,greenalga,11,NA,mtART,5
HIV,greenalga,12,NA,JTT+G4,1
HIV,greenalga,12,NA,LG+I,2
HIV,greenalga,12,NA,mtREV+I,3
HIV,greenalga,12,NA,mtMAM+I,4
HIV,greenalga,12,NA,mtART,5
HIV,greenalga,13,NA,JTT+F+G4,1
HIV,greenalga,13,NA,FLU+I,2
HIV,greenalga,13,NA,mtZOA+G4,3
HIV,greenalga,13,NA,mtMAM,4
HIV,greenalga,13,NA,mtART,5
HIV,greenalga,14,NA,JTT+F+G4,1
HIV,greenalga,14,NA,HIVw,2
HIV,greenalga,14,NA,mtZOA+F,3
HIV,greenalga,14,NA,mtMAM+I,4
HIV,greenalga,14,NA,mtART,5
HIV,greenalga,15,NA,JTT+F+G4,1
HIV,greenalga,15,NA,DCMut+I,2
HIV,greenalga,15,NA,mtMAM+F+I,3
HIV,greenalga,15,NA,mtMAM,4
HIV,greenalga,15,NA,mtART,5
HIV,greenalga,16,NA,JTT+F+I+G4,1
HIV,greenalga,16,NA,Blosum62+G4,2
HIV,greenalga,16,NA,mtZOA+F,3
HIV,greenalga,16,NA,mtMAM+I,4
